"Members – Detailed Contract Expenditures Report – Blaney, Steven – Q2 2021"
Supplier,Description,Date,Total
UBIK,Monthly Phone Service,2019/04/29,90.0000
UBIK,Monthly Phone Service,2019/07/28,90.0000
"Voix du Sud, La",Advertising,2020/04/01,542.0000
PARC NAUTIQUE LEVY (1984) INC.,Advertising,2020/04/14,150.0000
Groupe Cultur'art,Advertising,2020/05/01,200.0000
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.1800
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.8200
Cyberimpact inc.,Professional Communication Services,2020/06/01,40.0000
"CJMD 96,9 FM-Lévis",Advertising,2020/06/08,1500.0000
PUROLATOR INC.,Courier Services,2020/06/12,15.8000
BELL CANADA,Cable and Internet Fees,2020/06/13,302.0000
Vidéotron s.e.n.c,Cable and Internet,2020/06/19,40.9000
SOGETEL INC,Cable and Internet Fees,2020/06/20,95.9500
UBIK,Monthly Phone Service,2020/06/22,90.0000
Association des Chabot,Advertising,2020/06/23,100.0000
"Journal de lévis.com, Le",Advertising,2020/06/23,746.0000
Vitrerie Global,Constituency Office Reconfigurations and Fixtures (COVID19),2020/06/23,500.0000
"Voix du Sud, La",Advertising,2020/06/24,442.0000
NIVEAU 5,Professional Communication Services,2020/06/26,950.0000
Jean-Luc Joncas,Spring Water,2020/06/30,300.0000
"Journal de lévis.com, Le",Advertising,2020/06/30,746.0000
Précisio,Computer Software,2020/06/30,2895.0000
Radio Bellechasse-etchemins,Advertising,2020/06/30,786.0300
TECHNIBUREAU,Householders,2020/06/30,5362.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,221.8400
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,56.4900
Cyberimpact inc,Professional Communication Services,2020/07/01,35.0000
"Voix du Sud, La",Advertising,2020/07/01,442.0000
PUROLATOR INC.,Courier Services,2020/07/03,5.1200
Chambre Commerce Bellechasse-Etchemins,Advertising,2020/07/07,300.0000
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/07/10,3084.0000
BELL CANADA,Cable and Internet Fees,2020/07/13,302.0000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,29.1800
SOGETEL INC,Cable and Internet Fees,2020/07/20,95.9500
"Journal de lévis.com, Le",Advertising,2020/07/21,450.0000
TECHNIBUREAU,Toner,2020/07/21,64.9900
UBIK,Monthly Phone Service,2020/07/22,90.0000
PUROLATOR INC.,Courier Services,2020/07/24,5.1700
Vidéotron s.e.n.c,Cable and Internet Fees,2020/07/24,40.9000
Radio Bellechasse-etchemins,Advertising,2020/07/31,207.0000
9125-9531 QUÉBEC INC.,Office Rental and Related Fees,2020/08/01,428.8200
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,221.8400
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,48.0000
Cyberimpact inc.,Professional Communication Services,2020/08/01,35.0000
"POIRIER, ROBERT",Office Rental and Related Fees,2020/08/01,2500.0000
Chambre Commerce Bellechasse-Etchemins,Advertising,2020/08/03,100.0000
"CJMD 96,9 FM-Lévis",Advertising,2020/08/10,3000.0000
BELL CANADA,Cable and Internet Fees,2020/08/13,302.0000
Canada Post – Postes Canada,Postage and Parcel Post,2020/08/20,305.6200
Michel L'Hébreux,Gifts given as a matter of protocol,2020/08/20,120.0000
SOGETEL INC,Cable and Internet Fees,2020/08/20,98.0800
UBIK,Monthly Phone Service,2020/08/21,90.0000
Vidéotron s.e.n.c,Cable and Internet Fees,2020/08/21,40.9000
MAISON DE LA CULTURE DE BELLECHASSE,Advertising,2020/08/24,500.0000
9125-9531 QUÉBEC INC.,Office Rental and Related Fees,2020/09/01,428.8200
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,203.0400
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,221.8400
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2020/09/01,35.0000
"POIRIER, ROBERT",Office Rental and Related Fees,2020/09/01,2500.0000
"CJMD 96,9 FM-Lévis",Advertising,2020/09/10,1500.0000
INFO-MANIAC,Repair of Computer Equipment and Peripherals,2020/09/10,884.6200
UNION DES PRODUCTEURS AGRICOLES,Advertising,2020/09/10,150.0000
BELL CANADA,Cable and Internet Fees,2020/09/13,305.4800
Postes Canada,"Printed Matter, Books, Newspapers and Subscriptions",2020/09/15,36.9200
SOGETEL INC,Cable and Internet Fees,2020/09/20,97.0200
UBIK,Monthly Phone Service,2020/09/20,90.0000
Canada Post – Postes Canada,Courier Services,2020/09/23,17.9800
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/09/29,3290.0000
9125-9531 QUÉBEC INC.,Office Rental and Related Fees,2020/10/01,428.8200
"POIRIER, ROBERT",Office Rental and Related Fees,2020/10/01,2500.0000
