"Members – Detailed Contract Expenditures Report – Lalonde, Marie-France – Q2 2021"
Supplier,Description,Date,Total
Bell Canada,Cable and Internet Fees,2020/06/04,89.9500
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.3900
SHERWIN PUBLISHING Inc.,Advertising,2020/06/22,1000.0000
Metro,Spring Water,2020/06/25,13.9800
Walmart,Consumable Items for Constituency Offices (COVID19),2020/06/25,11.9400
Grand & Toy,Cleaning Products,2020/06/30,54.5300
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,239.9600
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,57.2000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,188.4600
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.5300
Innovatools Inc,Consumable Items for Constituency Offices (COVID19),2020/07/02,90.0000
Mr.Signs,Consumable Items for Constituency Offices (COVID19),2020/07/02,54.5000
Mr.Signs,Constituency Office Reconfigurations and Fixtures (COVID19),2020/07/02,1453.5000
"BEll ",Cable and Internet Fees,2020/07/04,89.9500
SHERWIN PUBLISHING Inc.,Advertising,2020/07/06,100.0000
Zoom video communications Inc,Licence Renewal,2020/07/06,20.0000
PRIMECONTACT INC.,Advertising,2020/07/07,940.5800
CREO MARKETING INC.,Promotional Items,2020/07/13,3168.8800
TD Bank,Banking Fees and Cheque Orders,2020/07/13,138.1800
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,26.7900
Dollorama,"Office Supplies, Stationery and Accessories",2020/07/14,27.5000
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2020/07/15,251.0500
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2020/07/15,56.2400
SHERWIN PUBLISHING Inc.,Advertising,2020/07/20,100.0000
Apple Canada Inc.,Repair of Telecommunication Equipment,2020/07/23,169.0000
Dollorama,"Office Supplies, Stationery and Accessories",2020/07/24,27.6000
Costco Wholesale,"Office Supplies, Stationery and Accessories",2020/07/30,47.9800
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,170.5800
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,258.5900
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,44.2000
CITY OF OTTAWA,Office Rental and Related Fees,2020/08/01,2149.0000
"Bell ",Cable and Internet Fees,2020/08/04,89.9500
SHERWIN PUBLISHING Inc.,Advertising,2020/08/04,383.0000
Zoom Video Communications Inc,Licence Renewal,2020/08/06,20.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.0500
Mr.Signs,Constituency Office Reconfigurations and Fixtures (COVID19),2020/08/15,120.0000
SHERWIN PUBLISHING Inc.,Advertising,2020/08/17,100.0000
Ottawa Community Sport Media Team,Advertising,2020/08/26,88.4900
Walmart,"Office Supplies, Stationery and Accessories",2020/08/30,30.0300
SHERWIN PUBLISHING Inc.,Advertising,2020/08/31,100.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,58.6000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,220.4600
CITY OF OTTAWA,Office Rental and Related Fees,2020/09/01,2149.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.0600
Metro,Spring Water,2020/09/02,13.9800
"Bell ",Cable and Internet Fees,2020/09/04,90.4600
zoom video communications Inc,Licence Renewal,2020/09/06,20.0000
SHERWIN PUBLISHING Inc.,Advertising,2020/09/14,100.0000
SHERWIN PUBLISHING Inc.,Advertising,2020/09/14,383.0000
Costco Wholesale,"Office Supplies, Stationery and Accessories",2020/09/20,36.9900
Canada Post – Postes Canada,Courier Services,2020/09/30,20.9600
CITY OF OTTAWA,Office Rental and Related Fees,2020/10/01,2149.0000
