"Members – Detailed Contract Expenditures Report – Baker, Yvan – Q2 2021"
Supplier,Description,Date,Total
ROGERS,Cable and Internet,2019/11/07,186.99
Rogers,Cable and Internet,2019/12/07,161.99
Rogers,Cable and Internet,2020/01/07,146.99
Rogers,Cable and Internet,2020/02/07,131.99
ROGERS,Cable and Internet,2020/03/07,56.99
Bell,Internet (COVID19),2020/03/08,79.95
UPS Courier,Courier Services,2020/03/30,33.81
Rogers,Cable and Internet,2020/04/07,256.99
UPS Courier,Courier Services,2020/04/07,24.28
Bell,Internet (COVID19),2020/04/08,85.95
Star Metroland Media,Advertising,2020/04/19,614.00
TekSavvy,Internet (COVID19),2020/04/26,58.95
UPS Courier,Courier Services,2020/04/29,33.66
Rogers,Cable and Internet,2020/05/07,97.75
Bell,Internet (COVID19),2020/05/08,85.95
PRIMECONTACT INC.,Professional Communication Services,2020/05/19,7069.33
TekSavvy,Internet (COVID19),2020/05/26,58.95
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,252.75
Costco,Consumable Items for Constituency Offices (COVID19),2020/06/04,28.99
Rogers,Cable and Internet,2020/06/07,84.99
Bell,Internet (COVID19),2020/06/08,85.95
Canadian Tire,Consumable Items for Constituency Offices (COVID19),2020/06/12,238.85
Purolator,Courier Services,2020/06/15,37.28
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2020/06/17,41.38
Rogers,Cable and Internet Fees,2020/06/18,89.99
Toronto Hydro-Electric Systems Ltd.,Public Utilities,2020/06/19,78.04
troi Mailing Services,"Householders ",2020/06/22,5325.00
UPS Courier,Courier Services,2020/06/22,44.94
TekSavvy,Internet (COVID19),2020/06/26,58.95
Facebook,Advertising,2020/06/30,828.64
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,30.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,2.90
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.53
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,254.75
Ukrainian Echo,"Printed Matter, Books, Newspapers and Subscriptions",2020/07/02,53.57
Rogers,Cable and Internet Fees,2020/07/07,84.99
Capital Stamp Ltd,"Office Supplies, Stationery and Accessories",2020/07/09,89.95
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,67.25
House of Commons – Chambre des communes,Householders – Paper Recovery,2020/07/14,30.04
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2020/07/17,77.60
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,11.33
Rogers,Cable and Internet Fees,2020/07/18,89.99
Toronto Hydro-Electric Systems Ltd.,Public Utilities,2020/07/23,133.79
Facebook,Advertising,2020/07/31,674.92
790363 ONTARIO LTD,Office Rental and Related Fees,2020/08/01,2536.36
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,30.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,241.75
Rogers,Cable and Internet Fees,2020/08/07,84.99
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.04
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2020/08/18,68.46
Rogers,Cable and Internet Fees,2020/08/18,89.99
Toronto Hydro-Electric Systems Ltd.,Public Utilities,2020/08/20,109.56
Costco,Consumable Items for Constituency Offices (COVID19),2020/08/23,113.93
Facebook,Advertising,2020/08/29,1108.00
Facebook,Advertising,2020/08/31,57.47
790363 ONTARIO LTD,Office Rental and Related Fees,2020/09/01,2536.36
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,30.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.06
Rogers,Cable and Internet Fees,2020/09/07,84.99
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2020/09/17,78.36
Rogers,Cable and Internet Fees,2020/09/18,89.99
Canada Post – Postes Canada,Courier Services,2020/09/23,15.16
Canada Post – Postes Canada,Courier Services,2020/09/23,57.68
790363 ONTARIO LTD,Office Rental and Related Fees,2020/10/01,2536.36
