"Members – Detailed Contract Expenditures Report – Aboultaif, Ziad – Q2 2021"
Supplier,Description,Date,Total
Zoom Video Communications,Licence Renewal,2020/04/29,20.00
Costco Wholesale,Consumable Items for Constituency Offices (COVID19),2020/05/26,10.99
Zoom Video Communications Inc.,Licence Renewal,2020/05/29,20.00
Canadian Tire,Consumable Items for Constituency Offices (COVID19),2020/05/30,15.98
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,46.54
Middle East Bookstore,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/02,65.00
Facebook,Advertising,2020/06/11,30.00
Facebook,Advertising,2020/06/13,30.00
Facebook,Advertising,2020/06/17,40.00
Laurier Computers Ltd.,"Office Supplies, Stationery and Accessories",2020/06/17,13.98
One to One Mailing,"Householders ",2020/06/19,6688.83
Facebook,Advertising,2020/06/22,70.00
Chinese Multicultural Herald Inc,Advertising,2020/06/23,133.33
Canada Post,Postage and Parcel Post,2020/06/26,21.62
Shaw Direct,Cable and Internet Fees,2020/06/26,212.95
Zoom Video Communications Inc,Licence Renewal,2020/06/29,20.00
"Anderson, Lorne",Writer,2020/06/30,500.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,131.52
Grand & Toy,Office Equipment,2020/06/30,92.97
Grand & Toy,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/06/30,15.69
Grand & Toy,Bulk Paper Purchases,2020/06/30,44.70
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,96.88
Facebook,Advertising,2020/07/01,100.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,46.54
Facebook,Advertising,2020/07/08,5.98
The Atlantic Monthly Group,"Printed Matter, Books, Newspapers and Subscriptions",2020/07/08,69.99
Chinese Multicultural Herald Inc,Advertising,2020/07/13,133.33
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,35.92
Arab Canada Newspaper,Advertising,2020/07/15,250.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,39.93
LCBO,Gifts given as a matter of protocol,2020/07/24,52.45
Shaw Direct,Cable and Internet Fees,2020/07/26,212.95
Zoom Video Communications,Licence Renewal,2020/07/29,20.00
"Anderson, Lorne",Writer,2020/07/31,425.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,96.88
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,8.00
Kartar Properties Inc.,Office Rental and Related Fees,2020/08/01,2389.58
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,62.79
Chinese Multicultural Herald Inc,Advertising,2020/08/05,133.33
Calder Publications,Advertising,2020/08/07,290.00
Kartar Properties Inc.,Public Utilities,2020/08/12,395.56
Kartar Properties Inc.,Public Utilities,2020/08/12,190.88
Saje,"Office Supplies, Stationery and Accessories",2020/08/24,18.00
Food Basics,"Office Supplies, Stationery and Accessories",2020/08/26,5.99
Shaw Direct,Cable and Internet Fees,2020/08/26,212.95
Costco,Cleaning Products,2020/08/27,6.99
Zoom Video Communications Inc,Licence Renewal,2020/08/29,20.00
"Anderson, Lorne",Writer,2020/08/31,225.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,96.88
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,8.00
Kartar Properties Inc.,Office Rental and Related Fees,2020/09/01,2389.58
Chinese Multicultural Herald Inc,Advertising,2020/09/04,133.33
Canada Post – Postes Canada,Courier Services,2020/09/23,87.04
Canada Post – Postes Canada,Courier Services,2020/09/30,62.71
Kartar Properties Inc.,Office Rental and Related Fees,2020/10/01,2389.58
