"Members – Detailed Travel Expenditures Report – Wagantall, Cathay – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0202465,2019/12/13,2019/12/13,,,,,,,750.7000,0.0000,0.0000,0.5000,0,0,750.70
T0202465,2019/12/13,2019/12/13,,Designated Traveller,To unite the family with the Member,2019/12/13,Ottawa,Regina,,,,,,,
T0202556,2020/03/18,2020/03/18,,,,,,,750.7000,0.0000,0.0000,0.5000,0,0,750.70
T0202556,2020/03/18,2020/03/18,,Designated Traveller,To unite the family with the Member,2020/03/18,Esterhazy,Ottawa,,,,,,,
T0202557,2020/03/23,2020/03/23,,,,,,,750.7000,0.0000,0.0000,0.5000,0,0,750.70
T0202557,2020/03/23,2020/03/23,,Designated Traveller,To unite the family with the Member,2020/03/23,Ottawa,Esterhazy,,,,,,,
T0203126,2020/04/06,2020/06/27,,,,,,,292.3100,0.0000,0.0000,1.0000,0,0,292.31
T0203126,2020/04/06,2020/06/27,"Wagantall, Cathay",Member,To travel to/from constituency and Ottawa,2020/04/06,Esterhazy,Ottawa,,,,,,,
T0203126,2020/04/06,2020/06/27,"Wagantall, Cathay",Member,To travel to/from constituency and Ottawa,2020/06/14,Esterhazy,Ottawa,,,,,,,
T0202371,2020/06/13,2020/06/27,,,,,,,3310.6300,129.1300,69.1400,2.0000,0,0,3508.90
T0202371,2020/06/13,2020/06/27,"Wagantall, Cathay",Member,To travel to/from constituency and Ottawa,2020/06/14,Esterhazy,Ottawa,,,,,,,
T0202371,2020/06/13,2020/06/27,,Designated Traveller,To unite the family with the Member,2020/06/14,Esterhazy,Ottawa,,,,,,,
T0202371,2020/06/13,2020/06/27,"Wagantall, Cathay",Member,To travel to/from constituency and Ottawa,2020/06/27,Ottawa,Esterhazy,,,,,,,
T0202371,2020/06/13,2020/06/27,,Designated Traveller,To unite the family with the Member,2020/06/27,Ottawa,Esterhazy,,,,,,,
T0203263,2020/07/18,2020/07/19,,,,,,,1674.6300,97.9500,49.2800,1.0000,0,0,1821.86
T0203263,2020/07/18,2020/07/19,"Wagantall, Cathay",Member,To travel to/from constituency and Ottawa,2020/07/18,Esterhazy,Ottawa,,,,,,,
T0203263,2020/07/18,2020/07/19,,Designated Traveller,To unite the family with the Member,2020/07/18,Esterhazy,Ottawa,,,,,,,
T0204956,2020/07/23,2020/07/25,,,,,,,2511.4300,278.3600,196.6100,1.0000,0,0,2986.40
T0204956,2020/07/23,2020/07/25,"Wagantall, Cathay",Member,To travel to/from constituency and Ottawa,2020/07/23,Ottawa,Esterhazy,,,,,,,
T0204956,2020/07/23,2020/07/25,,Designated Traveller,To unite the family with the Member,2020/07/23,Ottawa,Esterhazy,,,,,,,
200430811,2020/08/01,2020/08/31,,,,,,,0.0000,2200.0000,0.0000,0,0,0,2200.00
200430811,2020/08/01,2020/08/31,"Wagantall, Cathay",Member,Secondary Residence,2020/08/01,OTTAWA,OTTAWA,,,,,,,
T0204961,2020/08/22,2020/08/25,,,,,,,3300.5800,103.3800,164.1600,2.0000,0,0,3568.12
T0204961,2020/08/22,2020/08/25,"Wagantall, Cathay",Member,To travel to/from constituency and Ottawa,2020/08/23,Esterhazy,Ottawa,,,,,,,
T0204961,2020/08/22,2020/08/25,"Wagantall, Cathay",Member,To travel to/from constituency and Ottawa,2020/08/25,Ottawa,Esterhazy,,,,,,,
T0204961,2020/08/22,2020/08/25,,Designated Traveller,To unite the family with the Member,2020/08/23,Esterhazy,Ottawa,,,,,,,
T0204961,2020/08/22,2020/08/25,,Designated Traveller,To unite the family with the Member,2020/08/25,Ottawa,Esterhazy,,,,,,,
200437292,2020/09/01,2020/09/30,,,,,,,0.0000,2200.0000,0.0000,0,0,0,2200.00
200437292,2020/09/01,2020/09/30,"Wagantall, Cathay",Member,Secondary Residence,2020/09/01,OTTAWA,OTTAWA,,,,,,,
T0205169,2020/09/11,2020/09/13,,,,,,,2142.1200,0.0000,224.5200,0,1.0000,0,2366.64
T0205169,2020/09/11,2020/09/13,"Wagantall, Cathay",Member,To attend meetings with stakeholders about business of the House,2020/09/11,Ottawa,Vancouver,,,,,,,
T0205169,2020/09/11,2020/09/13,"Wagantall, Cathay",Member,To attend meetings with stakeholders about business of the House,2020/09/13,Vancouver,Esterhazy,,,,,,,
200442153,2020/10/01,2020/10/31,,,,,,,0.0000,2200.0000,0.0000,0,0,0,2200.00
200442153,2020/10/01,2020/10/31,"Wagantall, Cathay",Member,Secondary Residence,2020/10/01,OTTAWA,OTTAWA,,,,,,,
