"Members – Detailed Contract Expenditures Report – Finnigan, Pat – Q2 2021"
Supplier,Description,Date,Total
MADD Canada,Advertising,2020/03/31,279.00
ROGERS,Internet (COVID19),2020/03/31,50.00
ROGERS,Internet (COVID19),2020/03/31,100.00
ROGERS,Internet (COVID19),2020/03/31,50.00
BELL CONFERENCING INC.,Voice and Data Plan for Mobile Devices,2020/04/16,10.00
ROGERS,Internet (COVID19),2020/04/30,50.00
Groupe Maskatel,Internet (COVID19),2020/05/21,50.00
Bell Aliant,Internet (COVID19),2020/05/24,50.00
ACADIE NOUVELLE LTÉE,Advertising,2020/06/09,350.00
RURAL COMMUNITY OF UPPER MIRAMICHI,Advertising,2020/06/09,20.00
LIFE RADIO,Advertising,2020/06/11,240.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
ACADIE NOUVELLE LTÉE,Advertising,2020/06/19,146.00
"BELL                        ",Cable and Internet Fees,2020/06/20,77.75
BRUNSWICK NEWS INC.,Advertising,2020/06/20,848.00
ZOOM,Voice and Data Plan for Mobile Devices,2020/06/22,160.00
GRAND LAKE MIRROR LTD.,Advertising,2020/06/23,384.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/06/23,168.24
Bell Aliant,Internet (COVID19),2020/06/24,50.00
MATCH-IT SUPPLIES,Consumable Items for Constituency Offices (COVID19),2020/06/26,150.65
BRUNSWICK NEWS INC.,Advertising,2020/06/27,212.00
ACADIE NOUVELLE LTÉE,Advertising,2020/06/29,146.00
ACADIE NOUVELLE LTÉE,Advertising,2020/06/30,146.00
ROGERS,Internet (COVID19),2020/06/30,50.00
ROGERS,Cable and Internet Fees,2020/06/30,75.00
VILLAGE DE ROGERSVILLE,Advertising,2020/06/30,35.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,252.12
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,193.12
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.53
"RURAL COMMUNITY OF UPPER MIRAMICHI ",Advertising,2020/07/02,20.00
BRUNSWICK NEWS INC.,Advertising,2020/07/04,1695.00
ACADIE NOUVELLE LTÉE,Advertising,2020/07/06,146.00
BELL CONFERENCING INC.,Voice and Data Plan for Mobile Devices,2020/07/07,80.00
MCG Media,Advertising,2020/07/08,674.10
BRUNSWICK NEWS INC.,Advertising,2020/07/11,448.00
Bell Aliant,Cable and Internet Fees,2020/07/12,786.95
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,5.79
CLEARSIGHT AUTO GLASS LTD,Constituency Office Reconfigurations and Fixtures (COVID19),2020/07/14,740.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.92
BELL TV,Cable and Internet Fees,2020/07/20,77.75
GRAND LAKE MIRROR LTD.,Advertising,2020/07/20,192.00
Bell Aliant,Internet (COVID19),2020/07/24,50.00
ACADIE NOUVELLE LTÉE,Advertising,2020/07/25,290.00
VILLAGE DE ROGERSVILLE,Advertising,2020/07/29,35.00
ROGERS,Internet (COVID19),2020/07/31,50.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,32.00
Bell Mobility – Bell Mobilité,Long Distance,2020/08/01,3.15
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,252.12
BRUNSWICK NEWS INC.,Advertising,2020/08/01,848.00
Miramichi Airport Commission (1993) Inc.,Office Rental and Related Fees,2020/08/01,2000.00
BELL CONFERENCING INC.,Voice and Data Plan for Mobile Devices,2020/08/05,80.00
BRUNSWICK NEWS INC.,Advertising,2020/08/08,424.00
Bell Aliant,Cable and Internet Fees,2020/08/12,786.95
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.04
RURAL COMMUNITY OF UPPER MIRAMICHI,Advertising,2020/08/13,40.00
ACADIE NOUVELLE LTÉE,Advertising,2020/08/15,645.00
BRUNSWICK NEWS INC.,Advertising,2020/08/15,848.00
Village of Minto,"Office Rentals, Taxes, Common Area Fees",2020/08/18,900.00
BELL TV,Cable and Internet Fees,2020/08/20,77.75
GRAND LAKE MIRROR LTD.,Advertising,2020/08/21,192.00
Bell Aliant,Internet (COVID19),2020/08/24,50.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,28.80
MCG Media,Advertising,2020/08/27,512.00
ROGERS,Internet (COVID19),2020/08/31,50.00
ROGERS,Internet (COVID19),2020/08/31,50.00
