"Members – Detailed Contract Expenditures Report – McKenna, Catherine – Q2 2021"
Supplier,Description,Date,Total
African Canadian Ass. of Ottawa,Advertising,2020/03/05,100.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.81
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.18
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,16.79
Bed Bath and Beyond,"Framing, Outside Supplier",2020/06/04,22.99
Arab Canada Newspaper,Advertising,2020/06/15,150.00
Apple Canada Inc.,Repair of Telecommunication Equipment,2020/06/16,169.00
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2020/06/16,81.05
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2020/06/16,52.49
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
Apple,Licence Renewal,2020/06/19,299.00
Centretown Buzz,Advertising,2020/06/19,120.00
Bed Bath & Beyond,"Framing, Outside Supplier",2020/06/22,22.99
Enercare Connections,Public Utilities,2020/06/23,182.59
SK&A Strategic Communications Inc,Communications Officer,2020/06/23,6290.00
"Oscar, The",Advertising,2020/06/25,80.00
Zoom Video Communications Inc.,Licence Renewal,2020/06/29,40.00
CIBC,Banking Fees and Cheque Orders,2020/06/30,150.97
Bell Mobility – Bell Mobilité,Long Distance,2020/07/01,0.96
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,280.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,69.20
NGP VAN,Professional Communication Services,2020/07/01,350.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.53
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,16.79
TekSavvy,Cable and Internet Fees,2020/07/04,85.95
Great River Media Inc.,Advertising,2020/07/06,433.33
"Merge Design, print & Promo",External Printing Costs,2020/07/06,357.00
Canva Pty Ltd,Licence Renewal,2020/07/09,155.88
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,4.24
Zoom Video Communications Inc.,Licence Renewal,2020/07/14,20.00
Arab Canada Newspaper,Advertising,2020/07/15,150.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,21.65
Enercare Connections,Public Utilities,2020/07/23,243.02
Zoom Video Communicaitons Inc.,Licence Renewal,2020/07/29,40.00
CIBC,Banking Fees and Cheque Orders,2020/07/31,51.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,74.41
Grand & Toy,Bulk Paper Purchases,2020/07/31,10.84
Grand & Toy,Cleaning Products,2020/07/31,31.47
Bell Mobility – Bell Mobilité,Long Distance,2020/08/01,1.47
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,42.80
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,220.00
CENTRETOWN CITIZENS OTTAWA CORPORATION,Office Rental and Related Fees,2020/08/01,2180.00
NGP VAN,Professional Communication Services,2020/08/01,350.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,16.79
Great River Media Inc.,Advertising,2020/08/03,650.00
TekSavvy Solutions Inc.,Cable and Internet Fees,2020/08/04,85.95
Lowblaws,Cleaning Products,2020/08/12,68.64
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.05
Pop Up Podcasting,Professional Communication Services,2020/08/13,113.00
Glebe Report Association,Advertising,2020/08/14,230.00
"Mainstreeter, The",Advertising,2020/08/14,121.00
Redfish Graphics,Professional Communication Services,2020/08/19,1955.00
SK&A Strategic Communications Inc,Communications Officer,2020/08/20,1200.00
Enercare Connections,Public Utilities,2020/08/21,250.08
MADD Canada,Advertising,2020/08/24,109.37
Power of a Wish Magazine,Advertising,2020/08/24,103.12
Ottawa Community Sport Media Team,Advertising,2020/08/26,88.49
Apple Canada Inc.,Repair of Telecommunication Equipment,2020/08/27,338.00
Zoom Video Communications Inc.,Licence Renewal,2020/08/29,40.00
Grand & Toy,Bulk Paper Purchases,2020/08/31,43.36
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,297.33
Bell Mobility – Bell Mobilité,Long Distance,2020/09/01,3.36
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,106.72
CENTRETOWN CITIZENS OTTAWA CORPORATION,Office Rental and Related Fees,2020/09/01,2180.00
Great River Media Inc.,Advertising,2020/09/01,650.00
NGP VAN,Professional Communication Services,2020/09/01,350.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.05
Tribute Center Store,Gifts given as a matter of protocol,2020/09/05,71.95
CENTRETOWN CITIZENS OTTAWA CORPORATION,"Office Rentals, Taxes, Common Area Fees",2020/09/08,450.00
"Oscar, The",Advertising,2020/09/08,80.00
Glebe Report Association,Advertising,2020/09/11,230.00
CENTRETOWN CITIZENS OTTAWA CORPORATION,Office Rental and Related Fees,2020/10/01,2180.00
