"Members – Detailed Contract Expenditures Report – Duvall, Scott – Q2 2021"
Supplier,Description,Date,Total
Star Metroland Media,Advertising,2019/12/01,209.00
Jeans Flower Shop,Gifts given as a matter of protocol,2020/03/24,90.00
Star Metroland Media,Advertising,2020/04/05,329.00
Jeans Flower Shop,Gifts given as a matter of protocol,2020/04/24,99.95
Star Metroland Media,Advertising,2020/05/03,425.00
Canada Post,Courier Services,2020/05/04,12.76
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.81
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,16.79
Universal Promotions,Advertising,2020/06/04,2554.50
"MACGOWAN, ROSE",Janitorial Services and Maintenance,2020/06/07,200.00
Canada Computers,Computer Equipment,2020/06/15,22.99
Canada Post,Courier Services,2020/06/16,12.51
Star Metroland Media,Advertising,2020/06/21,289.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/06/23,27.04
Canadian Tire,"Office Supplies, Stationery and Accessories",2020/06/27,7.38
"Régional Hamilton-Niagara, Le",Advertising,2020/06/30,450.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,376.70
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,184.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,16.79
Canada Post,Courier Services,2020/07/03,12.51
Alectra Utilities Corporation,Public Utilities,2020/07/05,148.31
Star Metroland Media,Advertising,2020/07/05,257.50
Maximum Pest Control Services Inc.,Janitorial Services and Maintenance,2020/07/09,42.50
"MACGOWAN, ROSE",Janitorial Services and Maintenance,2020/07/12,200.00
"Mockler, Kathleen",Office Assistant,2020/07/12,1120.00
Nationbuilder,Professional Communication Services,2020/07/15,120.75
Chapters,"Printed Matter, Books, Newspapers and Subscriptions",2020/07/17,45.95
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,8.77
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/07/22,73.12
Venture 2000,Repair of Computer Equipment and Peripherals,2020/07/23,135.00
Canadian Tire,"Safety Supplies (fire extinguishers, first aid kits)",2020/07/25,139.33
1892417 Ontario Inc.,Office Rental and Related Fees,2020/08/01,1790.74
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,372.45
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,184.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,16.79
NIAGARA ESCARPMENT VIEWS,Advertising,2020/08/03,449.00
"Ultimate Organizers, The",Janitorial Services and Maintenance,2020/08/03,217.50
Alectra Utilities Corporation,Public Utilities,2020/08/05,193.93
Staples,"Office Supplies, Stationery and Accessories",2020/08/07,24.99
"Mockler, Kathleen",Office Assistant,2020/08/08,1120.00
Nationbuilder,Professional Communication Services,2020/08/15,119.15
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,61.00
Enbridge,Public Utilities,2020/08/26,14.24
Enbridge,Public Utilities,2020/08/26,16.09
Rolling Thunder,Toner,2020/08/27,1156.00
Grand & Toy,Office Furniture and Fixtures,2020/08/31,79.22
Grand & Toy,Bulk Paper Purchases,2020/08/31,89.40
Grand & Toy,Cleaning Products,2020/08/31,39.98
"Ultimate Organizers, The",Janitorial Services and Maintenance,2020/08/31,609.00
1892417 Ontario Inc.,Office Rental and Related Fees,2020/09/01,1790.74
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,364.19
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,184.00
Bell Mobility – Bell Mobilité,Long Distance,2020/09/01,0.24
Old Navy,"Safety Supplies (fire extinguishers, first aid kits)",2020/09/01,15.00
Maximum Pest Control Services Inc.,Janitorial Services and Maintenance,2020/09/03,42.50
Alectra Utilities Corporation,Public Utilities,2020/09/04,133.32
"Mockler, Kathleen",Office Assistant,2020/09/04,1120.00
Nationbuilder,Professional Communication Services,2020/09/15,119.15
The Source,"Office Supplies, Stationery and Accessories",2020/09/15,94.97
Canada Post – Postes Canada,Courier Services,2020/09/23,22.02
Canada Post – Postes Canada,Postage and Parcel Post,2020/09/25,102.70
1892417 Ontario Inc.,Office Rental and Related Fees,2020/10/01,1790.74
