"Members – Detailed Travel Expenditures Report – Lukiwski, Tom – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0204757,2020/03/08,2020/03/13,,,,,,,1879.0700,0.0000,0.0000,0.5000,0.5000,0,1879.07
T0204757,2020/03/08,2020/03/13,"Lukiwski, Tom",Member,To travel to/from constituency and Ottawa,2020/03/08,Regina Beach,Ottawa,,,,,,,
T0204757,2020/03/08,2020/03/13,"Lukiwski, Tom",Member,To attend meetings with stakeholders about business of the House,2020/03/13,Ottawa,Vancouver,,,,,,,
T0204758,2020/04/26,2020/05/27,,,,,,,1501.4000,0.0000,0.0000,1.0000,0,0,1501.40
T0204758,2020/04/26,2020/05/27,"Lukiwski, Tom",Member,To travel to/from constituency and Ottawa,2020/04/26,Regina Beach,Ottawa,,,,,,,
T0204758,2020/04/26,2020/05/27,"Lukiwski, Tom",Member,To travel to/from constituency and Ottawa,2020/05/27,Ottawa,Regina Beach,,,,,,,
T0202661,2020/05/14,2020/05/28,,,,,,,299.3200,0.0000,0.0000,0.0000,0,0,299.32
T0202661,2020/05/14,2020/05/28,"Dowler, Amos",Employee,To attend a constituency or community event,2020/05/14,Moose Jaw,Kenaston,,,,,,,
T0202661,2020/05/14,2020/05/28,"Dowler, Amos",Employee,To attend a constituency or community event,2020/05/14,Kenaston,Moose Jaw,,,,,,,
T0202661,2020/05/14,2020/05/28,"Dowler, Amos",Employee,To attend a constituency or community event,2020/05/28,Moose Jaw,Kenaston,,,,,,,
T0202661,2020/05/14,2020/05/28,"Dowler, Amos",Employee,To attend a constituency or community event,2020/05/28,Kenaston,Moose Jaw,,,,,,,
T0204760,2020/06/07,2020/06/11,,,,,,,1501.4000,0.0000,0.0000,1.0000,0,0,1501.40
T0204760,2020/06/07,2020/06/11,"Lukiwski, Tom",Member,To travel to/from constituency and Ottawa,2020/06/07,Regina Beach,Ottawa,,,,,,,
T0204760,2020/06/07,2020/06/11,"Lukiwski, Tom",Member,To travel to/from constituency and Ottawa,2020/06/11,Ottawa,Regina Beach,,,,,,,
T0203421,2020/06/22,2020/07/24,,,,,,,0.0000,101.9000,0.0000,0,0,0,101.90
T0203421,2020/06/22,2020/07/24,"Lukiwski, Tom",Member,Secondary Residence,2020/06/22,Ottawa,Ottawa,,,,,,,
T0204762,2020/07/18,2020/07/26,,,,,,,3946.7200,0.0000,0.0000,0.5000,1.0000,0,3946.72
T0204762,2020/07/18,2020/07/26,,Designated Traveller,To unite the family with the Member,2020/07/18,Regina Beach,Vancouver,,,,,,,
T0204761,2020/07/18,2020/07/26,,,,,,,3946.7200,0.0000,0.0000,0.5000,1.0000,0,3946.72
T0204761,2020/07/18,2020/07/26,"Lukiwski, Tom",Member,To attend meetings with stakeholders about business of the House,2020/07/18,Regina Beach,Vancouver,,,,,,,
T0204762,2020/07/18,2020/07/26,,Designated Traveller,To unite the family with the Member,2020/07/22,Vancouver,Ottawa,,,,,,,
T0204761,2020/07/18,2020/07/26,"Lukiwski, Tom",Member,To attend meetings with stakeholders about business of the House,2020/07/22,Vancouver,Ottawa,,,,,,,
T0204761,2020/07/18,2020/07/26,"Lukiwski, Tom",Member,To travel to/from constituency and Ottawa,2020/07/26,Ottawa,Regina Beach,,,,,,,
T0204762,2020/07/18,2020/07/26,,Designated Traveller,To travel to/from constituency and Ottawa,2020/07/26,Ottawa,Regina Beach,,,,,,,
T0204183,2020/07/26,2020/07/28,,,,,,,0.0000,288.1700,0.0000,0,0.0000,0,288.17
T0204183,2020/07/26,2020/07/28,"Lukiwski, Tom",Member,To attend meetings with stakeholders about business of the House,2020/07/26,Regina Beach,Kenosee Lake,,,,,,,
T0204183,2020/07/26,2020/07/28,"Lukiwski, Tom",Member,To attend meetings with stakeholders about business of the House,2020/07/28,Kenosee Lake,Regina Beach,,,,,,,
200430750,2020/08/01,2020/08/31,,,,,,,0.0000,958.1000,0.0000,0,0,0,958.10
200430750,2020/08/01,2020/08/31,"Lukiwski, Tom",Member,Secondary Residence,2020/08/01,OTTAWA,OTTAWA,,,,,,,
T0204182,2020/08/10,2020/08/11,,,,,,,0.0000,105.8400,0.0000,0,0.0000,0,105.84
T0204182,2020/08/10,2020/08/11,"Lukiwski, Tom",Member,To attend meetings with stakeholders about business of the House,2020/08/10,Regina Beach,Medicine Hat,,,,,,,
T0204182,2020/08/10,2020/08/11,"Lukiwski, Tom",Member,To attend meetings with stakeholders about business of the House,2020/08/11,Medicine Hat,Regina Beach,,,,,,,
200437233,2020/09/01,2020/09/30,,,,,,,0.0000,958.1000,0.0000,0,0,0,958.10
200437233,2020/09/01,2020/09/30,"Lukiwski, Tom",Member,Secondary Residence,2020/09/01,OTTAWA,OTTAWA,,,,,,,
T0204680,2020/09/02,2020/09/04,,,,,,,0.0000,448.5400,0.0000,0,0.0000,0,448.54
T0204680,2020/09/02,2020/09/04,"Lukiwski, Tom",Member,To attend a constituency or community event,2020/09/02,Regina Beach,Saskatoon,,,,,,,
T0204680,2020/09/02,2020/09/04,"Lukiwski, Tom",Member,To attend a constituency or community event,2020/09/04,Saskatoon,Regina Beach,,,,,,,
200442095,2020/10/01,2020/10/31,,,,,,,0.0000,958.1000,0.0000,0,0,0,958.10
200442095,2020/10/01,2020/10/31,"Lukiwski, Tom",Member,Secondary Residence,2020/10/01,OTTAWA,OTTAWA,,,,,,,
