"Members – Detailed Contract Expenditures Report – Sahota, Ruby – Q2 2021"
Supplier,Description,Date,Total
"WEEKLY VOICE NEWSPAPER, THE",Advertising,2019/10/21,200.00
Choice Communication (Canada) Ltd.,Advertising,2020/02/08,178.83
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.81
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,187.00
Rogers Wireless – Rogers sans-fil,Long Distance,2020/06/01,8.25
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,24.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.52
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,217.50
Rogers Wireless – Rogers sans-fil,Long Distance,2020/07/01,48.75
"Bajwa, Jasmeet",Constituency Office Reconfigurations and Fixtures (COVID19),2020/07/07,1000.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,6.70
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.09
House of Commons – Chambre des communes,Purchase and Recovery of SecurID Cards,2020/07/29,100.00
50 SUNNY MEADOWS COMMERCIAL,Office Rental and Related Fees,2020/08/01,4178.35
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,0.50
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,24.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,224.50
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.05
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,4.68
50 SUNNY MEADOWS COMMERCIAL,Office Rental and Related Fees,2020/09/01,4178.35
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,0.40
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,24.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.05
Canada Post – Postes Canada,Courier Services,2020/09/23,7.61
Canada Post – Postes Canada,Courier Services,2020/09/23,5.94
Canada Post – Postes Canada,Courier Services,2020/09/23,5.84
Canada Post – Postes Canada,Courier Services,2020/09/23,5.62
Canada Post – Postes Canada,Courier Services,2020/09/23,5.40
Canada Post – Postes Canada,Courier Services,2020/09/23,7.18
Canada Post – Postes Canada,Courier Services,2020/09/23,21.26
Canada Post – Postes Canada,Courier Services,2020/09/23,5.04
Canada Post – Postes Canada,Postage and Parcel Post,2020/09/25,81.11
Canada Post – Postes Canada,Courier Services,2020/09/30,7.64
50 SUNNY MEADOWS COMMERCIAL,Office Rental and Related Fees,2020/10/01,4178.35
