"Members – Detailed Contract Expenditures Report – Scheer, Andrew – Q2 2021"
Supplier,Description,Date,Total
INDIAN HEAD-WOLSELEY NEWS,Advertising,2020/05/01,100.00
INDIAN HEAD-WOLSELEY NEWS,Advertising,2020/05/01,175.00
INDIAN HEAD-WOLSELEY NEWS,Advertising,2020/05/14,325.00
BLUE DIRECT,Professional Communication Services,2020/05/19,990.31
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,9.54
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,632.44
101172441 Saskatchewan LTD.,Advertising,2020/05/30,390.00
TD Canada Trust,Banking Fees and Cheque Orders,2020/05/31,24.71
Access Communications,Cable and Internet Fees,2020/06/01,208.19
Access Communications,Cable and Internet Fees,2020/06/01,68.85
INDIAN HEAD-WOLSELEY NEWS,Advertising,2020/06/01,100.00
QuAppelle Community Calendar Assoc,Advertising,2020/06/01,65.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,79.25
ADT by Telus,Protection and Alarm Monitoring (Member's Office Budget),2020/06/02,127.17
WYNYARD ADVANCE,Advertising,2020/06/03,377.25
Forum Media,Advertising,2020/06/07,499.00
FOAM LAKE REVIEW LTD.,Advertising,2020/06/08,330.75
FOAM LAKE REVIEW LTD.,Advertising,2020/06/08,322.50
Gold Business Machines,Photocopier Rental and Related Costs,2020/06/08,37.64
GRASSLANDS NEWS GROUP,Advertising,2020/06/08,550.00
SaskEnergy,Public Utilities,2020/06/08,43.11
SaskPower,Public Utilities,2020/06/08,120.81
WYNYARD ADVANCE,Advertising,2020/06/09,377.25
Forum Media,Advertising,2020/06/11,499.00
GRASSLANDS NEWS GROUP,Advertising,2020/06/11,550.00
FOAM LAKE REVIEW LTD.,Advertising,2020/06/15,322.50
GRASSLANDS NEWS GROUP,Advertising,2020/06/17,50.00
WYNYARD ADVANCE,Advertising,2020/06/17,377.25
GRASSLANDS NEWS GROUP,Advertising,2020/06/18,550.00
Forum Media,Advertising,2020/06/21,499.00
101172441 Saskatchewan LTD.,Advertising,2020/06/22,390.00
101172441 Saskatchewan LTD.,Advertising,2020/06/22,225.00
FOAM LAKE REVIEW LTD.,Advertising,2020/06/22,330.75
Randy Erickson,Janitorial Services and Maintenance,2020/06/22,50.00
SLK Maintenance,Janitorial Services and Maintenance,2020/06/22,265.00
Amazon B Mason,"Office Supplies, Stationery and Accessories",2020/06/23,3.15
