"Members – Detailed Contract Expenditures Report – Lobb, Ben – Q2 2021"
Supplier,Description,Date,Total
"The Backyard Flower Shop ",Gifts given as a matter of protocol,2020/03/25,60.00
LEMBKE PROPERTIES CORPORATION,Office Rental and Related Fees,2020/04/01,955.50
LEMBKE PROPERTIES CORPORATION,Office Rental and Related Fees,2020/05/01,955.50
"Dollarama ","Office Supplies, Stationery and Accessories",2020/05/05,2.00
Zehrs,Spring Water,2020/05/05,15.99
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,6.36
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,421.63
Sobeys,Spring Water,2020/05/25,5.98
Backbone technology inc.,Web Site Hosting/Domain Name,2020/06/01,140.00
LEMBKE PROPERTIES CORPORATION,Office Rental and Related Fees,2020/06/01,955.50
North Huron Publishing Company Inc.,Advertising,2020/06/01,93.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,198.29
"Marketplace Magazine, The",Advertising,2020/06/02,182.10
Eastlink,Public Utilities,2020/06/04,268.62
"Canada Post ",Postage and Parcel Post,2020/06/09,15.23
FARMERS FORUM,Advertising,2020/06/09,99.00
MicroAge Basics,"Office Supplies, Stationery and Accessories",2020/06/09,95.46
Eastlink,Public Utilities,2020/06/10,275.60
Enbridge Gas Inc.,Public Utilities,2020/06/10,51.11
Saugeen Times,Advertising,2020/06/10,190.00
"Canada Post ",Postage and Parcel Post,2020/06/23,13.12
"KINCARDINE INDEPENDENT, THE",Advertising,2020/06/24,112.50
Town Crier,Advertising,2020/06/25,107.88
Dollarama,"Office Supplies, Stationery and Accessories",2020/06/26,2.25
"Dot Net Computers Inc. ","Office Supplies, Stationery and Accessories",2020/06/26,54.00
"Canada Post ",Postage and Parcel Post,2020/06/29,13.12
Midwestern Newspapers Corp.,Advertising,2020/06/29,322.00
"Canada Post ",Postage and Parcel Post,2020/06/30,26.24
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,194.99
Grand & Toy,Cleaning Products,2020/06/30,26.90
