"Members – Detailed Contract Expenditures Report – Petitpas Taylor, Ginette – Q2 2021"
Supplier,Description,Date,Total
Heritage Resources Inc.,"Office Rentals, Taxes, Common Area Fees",2020/04/30,124.6500
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.1800
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.8100
ACADIE NOUVELLE,Advertising,2020/05/26,1027.6000
TD Bank,Banking Fees and Cheque Orders,2020/05/29,3.9500
THE MARKS BROTHERS MEDIA GROUP INC.,Advertising,2020/06/01,2245.0000
Sequoia,Consumable Items for Constituency Offices (COVID19),2020/06/05,30.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.3900
Dieppe Imaging Inc.,Householders,2020/06/17,5905.0000
Sequoia,Consumable Items for Constituency Offices (COVID19),2020/06/18,45.0000
Acadie Nouvelle,Advertising,2020/06/20,450.0000
BNI (Brunswick News Inc.),"Printed Matter, Books, Newspapers and Subscriptions",2020/06/24,38.9700
i communications Inc.,Professional Communication Services,2020/06/24,390.0000
i communications Inc.,Professional Communication Services,2020/06/24,390.0000
ACADIE NOUVELLE,Advertising,2020/06/29,450.0000
BELL ALIANT,Cable and Internet Fees,2020/06/30,180.9500
TD Bank,Banking Fees and Cheque Orders,2020/06/30,3.9500
ATLANTIC ALARM & SOUND LTD.,Protection and Alarm Monitoring (Member's Office Budget),2020/07/01,65.8500
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,80.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,162.1200
HERITAGE RESOURCES INC.,Storage and Warehousing,2020/07/01,86.3300
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.5200
RADIO BEAUSEJOUR INC.,Advertising,2020/07/01,144.0000
RADIO BEAUSEJOUR INC.,Advertising,2020/07/01,240.0000
BNI - Brunswick News Inc.,Advertising,2020/07/04,755.0000
Great Canadian Dollar Store,Consumable Items for Constituency Offices (COVID19),2020/07/07,28.0000
Costco Wholesale,Consumable Items for Constituency Offices (COVID19),2020/07/09,119.9600
STAPLES CANADA,"Office Supplies, Stationery and Accessories",2020/07/15,13.4100
HERITAGE RESOURCES INC.,Constituency Office Reconfigurations and Fixtures (COVID19),2020/07/17,1980.0000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.1300
DISCOUNTERS,Consumable Items for Constituency Offices (COVID19),2020/07/29,82.6900
Bell Aliant,Cable and Internet Fees,2020/07/31,180.9500
TD BANK,Banking Fees and Cheque Orders,2020/07/31,3.9500
THE GLOBE AND MAIL,"Printed Matter, Books, Newspapers and Subscriptions",2020/07/31,75.7200
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,162.1200
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,73.2200
Heritage Resources Inc.,Office Rental and Related Fees,2020/08/01,1761.0200
Heritage Resources Inc.,Storage and Warehousing,2020/08/01,86.3300
93.5 Codiac FM,Advertising,2020/08/10,300.0000
COSTCO WHOLESALE,Consumable Items for Constituency Offices (COVID19),2020/08/11,19.9900
"GoDADDY DOMAINS CANADA, INC.",Web Site Hosting/Domain Name,2020/08/13,19.9900
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.0500
ACADIE NOUVELLE,Advertising,2020/08/15,450.0000
BNI - Brunswick News Inc.,Advertising,2020/08/15,750.0000
RADIO BEAUSEJOUR NC.,Advertising,2020/08/15,210.0000
OFFICE INTERIORS,Photocopier Rental and Related Costs,2020/08/19,86.2500
STAPLES CANADA,External Printing Costs,2020/08/19,4.9400
STAPLES CANADA,"Office Supplies, Stationery and Accessories",2020/08/19,26.1700
Sequoia natural & Organic Dieppe,Consumable Items for Constituency Offices (COVID19),2020/08/21,45.0000
Facebook Inc.,Advertising,2020/08/22,30.0000
IVAN'S FOTO SOURCE,Photographic Equipment,2020/08/25,169.9900
HERITAGE RESOURCES INC.,"Security Equipment, Intercom and Alarm System (Central Budget)",2020/08/28,2588.4000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,162.1200
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,10.0000
Heritage Resources Inc.,Office Rental and Related Fees,2020/09/01,1761.0200
HERITAGE RESOURCES INC.,Storage and Warehousing,2020/09/01,86.3300
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.0500
Canada Post,Postage and Parcel Post,2020/09/09,43.3500
Canada Post – Postes Canada,Courier Services,2020/09/23,78.1900
Canada Post – Postes Canada,Courier Services,2020/09/23,209.0000
Heritage Resources Inc.,Office Rental and Related Fees,2020/10/01,1761.0200
