"Members – Detailed Contract Expenditures Report – Champoux, Martin – Q2 2021"
Supplier,Description,Date,Total
BUROPRO CITATION,"Office Supplies, Stationery and Accessories",2020/05/25,30.67
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.81
RCL,Protection and Alarm Monitoring (Member's Office Budget),2020/06/19,30.95
Cogeco Connexion inc.,Cable and Internet Fees,2020/06/22,175.83
Impressions Lemire,"Householders ",2020/06/22,5925.00
Express Drummondville Inc. L`,Advertising,2020/06/24,550.00
Lettrage Marc Lambert,Signage,2020/06/24,280.00
BUROPRO CITATION,"Office Supplies, Stationery and Accessories",2020/06/25,9.58
Bell Média Inc.,Advertising,2020/06/28,175.00
Bell Média Inc.,Advertising,2020/06/28,210.00
9348-9987 Québec inc.,Constituency Office Reconfigurations and Fixtures (COVID19),2020/06/29,1465.00
Drummondville Olympique A/S Club Les  Dragons,Advertising,2020/06/29,350.00
CENTRE COMMUNAUTAIRE DE LOISIRS CLAUDE-NAULT,Advertising,2020/06/30,500.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,192.30
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,40.00
EXPRESS NETTOYAGE,Janitorial Services and Maintenance,2020/07/01,325.00
Municipalité de Wickham,Advertising,2020/07/02,50.00
La Source d'eau,Spring Water,2020/07/03,13.00
Axin,External Printing Costs,2020/07/07,455.71
Protection incendie MCI,"Safety Supplies (fire extinguishers, first aid kits)",2020/07/07,36.40
BUROPRO CITATION,"Office Supplies, Stationery and Accessories",2020/07/09,14.38
BUROPRO CITATION,"Office Supplies, Stationery and Accessories",2020/07/09,19.99
BUROPRO CITATION,"Office Supplies, Stationery and Accessories",2020/07/10,36.89
Fleuriste Bergeron,Gifts given as a matter of protocol,2020/07/10,84.00
Fleuriste Bergeron,Gifts given as a matter of protocol,2020/07/10,74.00
Dollorama,Cleaning Products,2020/07/12,3.50
Lettrage Marc Lambert,Advertising,2020/07/12,325.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,103.35
"BOUCLIER PRÉVENTION, LE",Advertising,2020/07/15,500.00
BUROPRO CITATION,Photography and Video Services,2020/07/15,26.97
BUROPRO CITATION,"Office Supplies, Stationery and Accessories",2020/07/17,0.76
BUROPRO CITATION,"Office Supplies, Stationery and Accessories",2020/07/17,30.24
Galerie MP Tresart,Gifts given as a matter of protocol,2020/07/17,49.95
Lettrage Marc Lambert,Signage,2020/07/17,150.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,1.65
Cogeco Connexion inc.,Cable and Internet Fees,2020/07/22,170.83
"Express Drummondville Inc., L`",Advertising,2020/07/29,650.00
150 MARCHAND HOLDINGS INC.,Office Rental and Related Fees,2020/08/01,2885.62
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,44.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,192.30
EXPRESS NETTOYAGE,Janitorial Services and Maintenance,2020/08/01,320.00
BUROPRO CITATION,Office Furniture and Fixtures,2020/08/04,858.00
La Source d'eau,Spring Water,2020/08/04,105.00
150 MARCHAND HOLDINGS INC.,"Office Rentals, Taxes, Common Area Fees",2020/08/05,229.17
Association québécoise des retraités des secteurs public et parapublic,Advertising,2020/08/05,90.00
Association des personnes handicapées de Drummond,Advertising,2020/08/10,50.00
Drummondville Olympique,Advertising,2020/08/10,500.00
Cogeco Connexion inc.,Cable and Internet Fees,2020/08/22,174.30
Fleuriste L'Orchidée,Gifts given as a matter of protocol,2020/08/25,99.99
EXPRESS NETTOYAGE,Janitorial Services and Maintenance,2020/08/30,431.50
Paparmane,Professional Communication Services,2020/08/31,1361.25
150 MARCHAND HOLDINGS INC.,Office Rental and Related Fees,2020/09/01,2885.62
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,46.30
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,192.30
BUROPRO CITATION,Computer Equipment,2020/09/02,100.19
Jean Coutu,Consumable Items for Constituency Offices (COVID19),2020/09/04,15.99
Canada Post – Postes Canada,Courier Services,2020/09/23,10.03
Canada Post – Postes Canada,Courier Services,2020/09/23,8.10
Canada Post – Postes Canada,Courier Services,2020/09/23,9.63
Canada Post – Postes Canada,Courier Services,2020/09/23,9.65
Canada Post – Postes Canada,Courier Services,2020/09/23,8.06
Canada Post – Postes Canada,Courier Services,2020/09/23,7.06
Canada Post – Postes Canada,Courier Services,2020/09/23,8.96
Canada Post – Postes Canada,Courier Services,2020/09/23,7.94
Canada Post – Postes Canada,Courier Services,2020/09/23,7.47
Canada Post – Postes Canada,Courier Services,2020/09/23,7.37
Canada Post – Postes Canada,Courier Services,2020/09/23,9.79
150 MARCHAND HOLDINGS INC.,Office Rental and Related Fees,2020/10/01,2885.62
