"Members – Detailed Contract Expenditures Report – Dancho, Raquel – Q2 2021"
Supplier,Description,Date,Total
JEWISH POST & NEWS,Advertising,2020/04/01,92.67
STERLING MARKING PRODUCTS INC,"Office Supplies, Stationery and Accessories",2020/04/14,71.03
"Hill Times Publishing ","Printed Matter, Books, Newspapers and Subscriptions",2020/04/20,35.00
DSI Security Systems,Protection and Alarm Monitoring (Member's Office Budget),2020/05/01,28.84
MAXIMIZER SERVICES INC,Licence Renewal,2020/05/01,2897.95
World of Water,Spring Water,2020/05/06,26.23
Canstar Community News,Advertising,2020/05/09,800.00
Hill Times Publishing,"Printed Matter, Books, Newspapers and Subscriptions",2020/05/20,35.00
Canadian tire,Consumable Items for Constituency Offices (COVID19),2020/05/29,42.79
Regehr's Printing Ltd.,"Householders ",2020/05/29,3008.55
Canstar Community News,Advertising,2020/05/30,900.00
Regehr's Printing Ltd.,Signage,2020/05/30,1845.75
WINNIPEG JEWISH REVIEW,Advertising,2020/05/30,130.00
DSI Security Systems,Protection and Alarm Monitoring (Member's Office Budget),2020/06/01,28.84
Walmart,Cleaning Products,2020/06/01,44.66
Walmart,Office Furniture and Fixtures,2020/06/01,46.79
Canadian Tire,"Television, Video and Fax",2020/06/02,457.93
Princess Auto,"Television, Video and Fax",2020/06/02,37.44
Bell Mobility,Telephone Data Plans and Cards,2020/06/04,64.97
"Government of Manitoba ",Other Training and Conferences,2020/06/05,50.00
Canstar Community News,Advertising,2020/06/06,600.00
Regehr's Printing Ltd,External Printing Costs,2020/06/07,5623.92
Blacklock's Reporter,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/08,314.00
Zoom Video Communications Inc.,Licence Renewal,2020/06/08,320.00
Uline,"Office Supplies, Stationery and Accessories",2020/06/09,251.88
Canada Post,Postage and Parcel Post,2020/06/12,9.20
Canada Post,Postage and Parcel Post,2020/06/12,3.19
Dollarama,Pins and Flags,2020/06/14,42.32
Dollarama,Pins and Flags,2020/06/15,40.13
Canstar Community News,Advertising,2020/06/20,800.00
Hill Times Publishing,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/20,35.00
Staples Business Advantage (MISS),Office Furniture and Fixtures,2020/06/22,6068.83
"Zoom ",Licence Renewal,2020/06/22,35.73
Staples Canada,"Office Supplies, Stationery and Accessories",2020/06/23,9.63
Dollarama,"Office Supplies, Stationery and Accessories",2020/06/24,97.37
JEWISH POST & NEWS,Advertising,2020/06/24,107.00
Staples Canada,"Office Supplies, Stationery and Accessories",2020/06/24,64.17
Canstar Community News,Advertising,2020/06/27,800.00
Canadian Tire,Office Furniture and Fixtures,2020/06/29,148.70
Dollarama,Promotional Items,2020/06/29,20.87
Lowes,Signage,2020/06/29,78.99
Dollarama,Promotional Items,2020/06/30,6.42
Dollarama,"Office Supplies, Stationery and Accessories",2020/06/30,41.25
Lowe's,Signage,2020/06/30,20.70
MANITOBA HYDRO,Public Utilities,2020/06/30,137.38
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,132.48
