"Members – Detailed Travel Expenditures Report – Singh, Jagmeet – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0202027,2020/05/24,2020/05/28,,,,,,,0.0000,0.0000,347.4600,0,0.0000,0,347.4600
T0202027,2020/05/24,2020/05/28,"Singh, Jagmeet",Member,To support a House Officer's functions,2020/05/24,Toronto,Ottawa,,,,,,,
T0202954,2020/05/31,2020/06/03,,,,,,,0.0000,0.0000,264.6000,0,0.0000,0,264.6000
T0202954,2020/05/31,2020/06/03,"Singh, Jagmeet",Member,To support a House Officer's functions,2020/05/31,Toronto,Ottawa,,,,,,,
T0202955,2020/06/07,2020/06/11,,,,,,,0.0000,0.0000,362.9000,0,0.0000,0,362.9000
T0202955,2020/06/07,2020/06/11,"Singh, Jagmeet",Member,To support a House Officer's functions,2020/06/07,Toronto,Ottawa,,,,,,,
T0202956,2020/06/14,2020/06/19,,,,,,,0.0000,0.0000,442.5400,0,0.0000,0,442.5400
T0202956,2020/06/14,2020/06/19,"Singh, Jagmeet",Member,To support a House Officer's functions,2020/06/14,Toronto,Ottawa,,,,,,,
T0205156,2020/07/20,2020/07/23,,,,,,,0.0000,0.0000,264.0200,0,0.0000,0,264.0200
T0205156,2020/07/20,2020/07/23,"Singh, Jagmeet",Member,To support a House Officer's functions,2020/07/20,Toronto,Ottawa,,,,,,,
200430795,2020/08/01,2020/08/31,,,,,,,0.0000,2150.0000,0.0000,0,0,0,2150.0000
200430795,2020/08/01,2020/08/31,"Singh, Jagmeet",Member,Secondary Residence,2020/08/01,OTTAWA,OTTAWA,,,,,,,
