"Members – Detailed Travel Expenditures Report – Tassi, Filomena – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0203359,2020/02/01,2020/07/01,,,,,,,0.0000,215.6500,0.0000,0,0,0,215.65
T0203359,2020/02/01,2020/07/01,"Tassi, Filomena",Member,Secondary Residence,2020/05/01,Ottawa,Ottawa,,,,,,,
T0203359,2020/02/01,2020/07/01,"Tassi, Filomena",Member,Secondary Residence,2020/02/01,Ottawa,Ottawa,,,,,,,
T0203359,2020/02/01,2020/07/01,"Tassi, Filomena",Member,Secondary Residence,2020/03/01,Ottawa,Ottawa,,,,,,,
T0203359,2020/02/01,2020/07/01,"Tassi, Filomena",Member,Secondary Residence,2020/03/23,Ottawa,Ottawa,,,,,,,
T0203359,2020/02/01,2020/07/01,"Tassi, Filomena",Member,Secondary Residence,2020/06/01,Ottawa,Ottawa,,,,,,,
T0202570,2020/03/08,2020/03/08,,,,,,,666.0400,0.0000,0.0000,1.0000,0,0,666.04
T0202570,2020/03/08,2020/03/08,"Tassi, Filomena",Member,To travel to/from constituency and Ottawa,2020/03/08,Hamilton (City / Ville),Ottawa,,,,,,,
T0202570,2020/03/08,2020/03/08,,Designated Traveller,To unite the family with the Member,2020/03/08,Hamilton (City / Ville),Ottawa,,,,,,,
T0202991,2020/06/14,2020/06/18,,,,,,,938.1400,0.0000,0.0000,1.0000,0,0,938.14
T0202991,2020/06/14,2020/06/18,"Tassi, Filomena",Member,To travel to/from constituency and Ottawa,2020/06/14,Hamilton (City / Ville),Ottawa,,,,,,,
T0202991,2020/06/14,2020/06/18,"Tassi, Filomena",Member,To travel to/from constituency and Ottawa,2020/06/18,Ottawa,Hamilton (City / Ville),,,,,,,
T0204279,2020/07/01,2020/08/01,,,,,,,0.0000,28.6500,0.0000,0,0,0,28.65
T0204279,2020/07/01,2020/08/01,"Tassi, Filomena",Member,Secondary Residence,2020/07/01,Ottawa,Ottawa,,,,,,,
200430802,2020/08/01,2020/08/31,,,,,,,0.0000,2134.0000,0.0000,0,0,0,2134.00
200430802,2020/08/01,2020/08/31,"Tassi, Filomena",Member,Secondary Residence,2020/08/01,OTTAWA,OTTAWA,,,,,,,
200437283,2020/09/01,2020/09/30,,,,,,,0.0000,2134.0000,0.0000,0,0,0,2134.00
200437283,2020/09/01,2020/09/30,"Tassi, Filomena",Member,Secondary Residence,2020/09/01,OTTAWA,OTTAWA,,,,,,,
200442145,2020/10/01,2020/10/31,,,,,,,0.0000,2134.0000,0.0000,0,0,0,2134.00
200442145,2020/10/01,2020/10/31,"Tassi, Filomena",Member,Secondary Residence,2020/10/01,OTTAWA,OTTAWA,,,,,,,
