"Members – Detailed Contract Expenditures Report – Gallant, Cheryl – Q2 2021"
Supplier,Description,Date,Total
North Renfrew Telephone,Web Site Hosting/Domain Name,2020/04/01,378.03
Blacklocks.ca,"Printed Matter, Books, Newspapers and Subscriptions",2020/05/25,314.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,632.44
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,9.54
Petawawa Post,Advertising,2020/05/26,525.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,116.50
Stewart Ray Ins Agcy Ltd,Constituency Office Insurance,2020/06/18,786.00
Camilo Andres Sebastian-Lozano,Office Assistant,2020/06/19,640.00
CreateSend.com,Professional Communication Services,2020/06/25,165.00
"Bartoli, Elizabeth Annie",Office Assistant,2020/06/26,720.00
Camilo Andres Sebastian-Lozano,Office Assistant,2020/06/26,640.00
Grand & Toy,Other Consumable Supplies From Stores,2020/06/30,45.98
Grand & Toy,Bulk Paper Purchases,2020/06/30,89.40
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,1120.15
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,64.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,24.00
Debbie Marie Badgley,Janitorial Services and Maintenance,2020/07/01,150.00
Rogers Wireless – Rogers sans-fil,Long Distance,2020/07/01,9.75
Rogers Wireless – Rogers sans-fil,Voice and data overage fees for mobile devices,2020/07/01,4.05
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,116.50
"Bartoli, Elizabeth Annie",Office Assistant,2020/07/03,576.00
Camilo Andres Sebastian-Lozano,Office Assistant,2020/07/03,512.00
CFMWS,Advertising,2020/07/06,218.66
Home Depot Pembroke,Consumable Items for Constituency Offices (COVID19),2020/07/08,48.99
Home Depot Pembroke,Consumable Items for Constituency Offices (COVID19),2020/07/08,723.87
"Bartoli, Elizabeth Annie",Office Assistant,2020/07/10,702.00
Camilo Andres Sebastian-Lozano,Office Assistant,2020/07/10,640.00
CreateSend.com,Professional Communication Services,2020/07/13,439.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,237.41
"Bartoli, Elizabeth Annie",Office Assistant,2020/07/17,702.00
Camilo Andres Sebastian-Lozano,Office Assistant,2020/07/17,640.00
Rogers Wireless – Rogers sans-fil,Voice Communication Equipment,2020/07/17,500.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,115.07
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2020/07/18,251.05
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2020/07/18,56.24
Canada Post – Postes Canada,Postage and Parcel Post,2020/07/20,451.75
No Frills Renfrew,Cleaning Products,2020/07/21,14.94
Apple Canada Inc.,Repair of Telecommunication Equipment,2020/07/23,338.00
"Bartoli, Elizabeth Annie",Office Assistant,2020/07/24,549.00
Camilo Andres Sebastian-Lozano,Office Assistant,2020/07/24,640.00
"Bartoli, Elizabeth Annie",Office Assistant,2020/07/31,711.00
Camilo Andres Sebastian-Lozano,Office Assistant,2020/07/31,640.00
Debbie Marie Badgley,Janitorial Services and Maintenance,2020/07/31,150.00
Grand & Toy,Digital Communication Equipment,2020/07/31,261.48
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,0.20
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,24.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,84.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,176.50
VICTORIA CENTRE,Office Rental and Related Fees,2020/08/01,2235.18
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/08/06,2010.00
"Bartoli, Elizabeth Annie",Office Assistant,2020/08/07,432.00
Camilo Andres Sebastian-Lozano,Office Assistant,2020/08/07,512.00
Zoom,Licence Renewal,2020/08/10,20.00
"Bartoli, Elizabeth Annie",Office Assistant,2020/08/14,684.00
Camilo Andres Sebastian-Lozano,Office Assistant,2020/08/14,640.00
Createsend.com,Professional Communication Services,2020/08/14,439.00
Eb Games,"Office Supplies, Stationery and Accessories",2020/08/19,59.99
Bona Vista Campground,Advertising,2020/08/20,3150.00
"Bartoli, Elizabeth Annie",Office Assistant,2020/08/21,333.00
Camilo Andres Sebastian-Lozano,Office Assistant,2020/08/21,640.00
Lavigne Media,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/27,85.71
"Bartoli, Elizabeth Annie",Office Assistant,2020/08/28,405.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,0.40
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,64.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,24.00
Debbie Marie Badgley,Janitorial Services and Maintenance,2020/09/01,150.00
VICTORIA CENTRE,Office Rental and Related Fees,2020/09/01,2235.18
WalMart,"Office Supplies, Stationery and Accessories",2020/09/10,27.95
Kijiji,Professional Communication Services,2020/09/12,16.59
CreateSend.com,Professional Communication Services,2020/09/13,439.00
Canada Post – Postes Canada,Courier Services,2020/09/30,15.92
VICTORIA CENTRE,Office Rental and Related Fees,2020/10/01,2235.18
