"Members – Detailed Contract Expenditures Report – Redekopp, Brad – Q2 2021"
Supplier,Description,Date,Total
Brandy's Cleaning Service,Janitorial Services and Maintenance,2020/01/18,200.00
"Obst, Alexandra",Communications Officer,2020/06/01,923.04
CITY OF SASKATOON,Public Utilities,2020/06/02,158.45
TekSavvy Solutions Inc.,Internet (COVID19),2020/06/10,49.95
THOMPSON-PALLISTER BAIT CO. LTD,Promotional Items,2020/06/15,831.25
Koncept Innovators,Computer Equipment,2020/06/16,269.99
TNP Products,Computer Equipment,2020/06/16,34.97
WONG KA LING,Photographic Equipment,2020/06/16,145.99
"Caswell, Brandy",Janitorial Services and Maintenance,2020/06/19,200.00
Lovell Johns Limited,"Office Supplies, Stationery and Accessories",2020/06/23,34.99
4imprint,Promotional Items,2020/06/29,1056.90
Globe Printers,"Householders ",2020/06/30,4496.98
Grand & Toy,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/06/30,474.52
Grand & Toy,Cleaning Products,2020/06/30,34.91
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,95.62
Grand & Toy,Bulk Paper Purchases,2020/06/30,18.01
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,4.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,195.96
"Obst, Alexandra",Communications Officer,2020/07/01,923.04
"Rogers ",Internet (COVID19),2020/07/01,99.98
Shaw Direct,Cable and Internet Fees,2020/07/01,165.90
CITY OF SASKATOON,Public Utilities,2020/07/03,179.34
4imprint,Promotional Items,2020/07/10,371.70
SaskEnergy,Public Utilities,2020/07/10,41.10
TekSavvy,Internet (COVID19),2020/07/10,49.95
"Amazon.com.ca, Inc.",Computer Equipment,2020/07/13,243.79
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,115.08
Reppa Flags & Souvenirs,Promotional Items,2020/07/15,643.28
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,2.60
"Caswell, Brandy",Janitorial Services and Maintenance,2020/07/20,250.00
Caixiashangmaoyouxiangongsi-Qin caixia,Computer Equipment,2020/07/22,40.99
Shenzhen Jutongchengshiye Youxiangongsi,Voice Communication Equipment,2020/07/24,46.99
Postmedia,Advertising,2020/07/25,475.00
Curbex Media,Advertising,2020/07/27,201.50
"Obst, Alexandra",Communications Officer,2020/07/28,923.04
Dollarama,"Office Supplies, Stationery and Accessories",2020/07/29,4.24
4imprint Inc.,Promotional Items,2020/07/31,598.90
Grand & Toy,Other Consumable Supplies From Stores,2020/07/31,23.13
Grand & Toy,Cleaning Products,2020/07/31,85.97
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,6.66
Grand & Toy,Digital Communication Equipment,2020/07/31,66.76
Postmedia,Advertising,2020/07/31,237.50
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,195.96
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,2.00
CITY OF SASKATOON,Public Utilities,2020/08/01,197.89
HELIOS HOLDINGS LTD,Office Rental and Related Fees,2020/08/01,1695.00
Shaw Direct,Cable and Internet Fees,2020/08/01,165.90
SaskEnergy,Public Utilities,2020/08/12,40.43
Canada Post – Postes Canada,Postage and Parcel Post,2020/08/20,180.48
"Caswell, Brandy",Janitorial Services and Maintenance,2020/08/25,200.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/08/31,653.49
Grand & Toy,Cleaning Products,2020/08/31,15.57
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,195.96
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,4.00
HELIOS HOLDINGS LTD,Office Rental and Related Fees,2020/09/01,1695.00
"Obst, Alexandra",Communications Officer,2020/09/01,923.04
Shaw Direct,Cable and Internet Fees,2020/09/01,165.36
"COMPUTER MEDIA GROUP, THE",Other Chemical Products,2020/09/11,128.61
Canada Post – Postes Canada,Courier Services,2020/09/23,16.23
Canada Post – Postes Canada,Courier Services,2020/09/23,7.15
Canada Post – Postes Canada,Courier Services,2020/09/23,14.20
Canada Post – Postes Canada,Courier Services,2020/09/23,11.93
Canada Post – Postes Canada,Courier Services,2020/09/23,18.37
Canada Post – Postes Canada,Courier Services,2020/09/23,11.05
Canada Post – Postes Canada,Postage and Parcel Post,2020/09/25,210.77
Canada Post – Postes Canada,Courier Services,2020/09/30,5.96
HELIOS HOLDINGS LTD,Office Rental and Related Fees,2020/10/01,1695.00
