"Members – Detailed Contract Expenditures Report – Allison, Dean – Q2 2021"
Supplier,Description,Date,Total
Town of Lincoln,Public Utilities,2020/04/02,102.96
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,366.04
Newsnow,Advertising,2020/06/04,289.00
Newsnow,Advertising,2020/06/11,289.00
Cogeco Connexion inc.,Cable and Internet Fees,2020/06/13,249.95
NIAGARA PENINSULA ENERGY,Public Utilities,2020/06/15,205.75
Newsnow,Advertising,2020/06/18,289.00
Pro Max Pub,Advertising,2020/06/23,469.45
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2020/06/24,84.54
BEATTIES,Photocopier Rental and Related Costs,2020/06/25,50.50
Newsnow,Advertising,2020/06/25,49.00
Newsnow,Advertising,2020/06/25,289.00
Certas Home and Auto Ins. Co,Constituency Office Insurance,2020/06/27,584.28
Star Metroland Media,Advertising,2020/06/28,225.00
BEATTIES,Photocopier Rental and Related Costs,2020/06/29,195.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,374.54
"VOICE, THE",Advertising,2020/07/01,246.00
Newsnow,Advertising,2020/07/02,49.00
Newsnow,Advertising,2020/07/02,49.00
Newsnow,Advertising,2020/07/02,289.00
Town of Lincoln,Public Utilities,2020/07/03,60.72
Bell,Internet (COVID19),2020/07/06,76.93
Marc Advertising,Advertising,2020/07/08,900.00
Pro Max Pub,Advertising,2020/07/08,426.60
Newsnow,Advertising,2020/07/09,49.00
Newsnow,Advertising,2020/07/09,289.00
Cogeco Connexion inc.,Cable and Internet Fees,2020/07/13,251.57
NWIC,Cable and Internet Fees,2020/07/14,187.47
"VOICE, THE",Advertising,2020/07/15,83.50
Newsnow,Advertising,2020/07/16,249.50
NIAGARA PENINSULA ENERGY,Public Utilities,2020/07/16,244.48
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,37.29
Star Metroland Media,Advertising,2020/07/19,279.00
Newsnow,Advertising,2020/07/23,289.00
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2020/07/24,86.79
Newsnow,Advertising,2020/07/30,289.00
Newsnow,Advertising,2020/07/30,289.00
"FERRERI, MIKE & MARY",Office Rental and Related Fees,2020/08/01,3223.24
NWIC,Cable and Internet Fees,2020/08/01,158.95
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,494.58
BEATTIES,Photocopier Rental and Related Costs,2020/08/05,43.69
Bell,Internet (COVID19),2020/08/06,76.93
Newsnow,Advertising,2020/08/06,289.00
Cogeco Connexion inc.,Cable and Internet Fees,2020/08/13,251.57
Newsnow,Advertising,2020/08/13,289.00
NIAGARA PENINSULA ENERGY,Public Utilities,2020/08/18,356.32
Newsnow,Advertising,2020/08/20,289.00
BEATTIES,Photocopier Rental and Related Costs,2020/08/25,18.19
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2020/08/25,84.87
BEATTIES,Photocopier Rental and Related Costs,2020/08/26,195.00
Newsnow,Advertising,2020/08/27,289.00
"FERRERI, MIKE & MARY",Office Rental and Related Fees,2020/09/01,3223.24
NWIC,Cable and Internet Fees,2020/09/01,158.95
Reimer Graphics,Constituency Office Reconfigurations and Fixtures (COVID19),2020/09/01,950.00
MADD Canada,Advertising,2020/09/03,379.00
Newsnow,Advertising,2020/09/03,289.00
Apple Canada Inc.,Repair of Telecommunication Equipment,2020/09/04,676.00
" Bell",Internet (COVID19),2020/09/06,76.93
Canada Post – Postes Canada,Courier Services,2020/09/30,38.90
"FERRERI, MIKE & MARY",Office Rental and Related Fees,2020/10/01,3223.24
