"Members – Detailed Contract Expenditures Report – Bratina, Bob – Q2 2021"
Supplier,Description,Date,Total
Truwan Holdings Ltd.,Office Rental and Related Fees,2020/01/01,292.15
Truwan Holdings Ltd.,Office Rental and Related Fees,2020/02/01,292.15
Truwan Holdings Ltd.,Office Rental and Related Fees,2020/03/01,292.15
Stoney Creek Chamber of Commerce,Advertising,2020/03/25,225.00
Truwan Holdings Ltd.,Office Rental and Related Fees,2020/04/01,292.15
Truwan Holdings Ltd.,Office Rental and Related Fees,2020/05/01,292.15
StarMetroland Media,Advertising,2020/05/17,399.00
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.81
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,16.79
Truwan Holdings Ltd.,Office Rental and Related Fees,2020/06/01,292.15
Alectra Utilities,Public Utilities,2020/06/12,103.77
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
Costco,Consumable Items for Constituency Offices (COVID19),2020/06/20,18.99
Dollar Tree,"Office Supplies, Stationery and Accessories",2020/06/23,5.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/06/23,7.74
Metroland Media,Advertising,2020/06/28,199.00
Grand & Toy,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/06/30,5.82
Grand & Toy,Cleaning Products,2020/06/30,13.98
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,48.48
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,141.12
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,152.00
MailChimp,Professional Communication Services,2020/07/01,83.65
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.53
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,16.79
Truwan Holdings Ltd.,Office Rental and Related Fees,2020/07/01,292.15
Virgin Mobile,Cable and Internet Fees,2020/07/01,50.28
Canva,Licence Renewal,2020/07/03,36.17
Canva,"Printed Matter, Books, Newspapers and Subscriptions",2020/07/03,25.90
"Staples ","Office Supplies, Stationery and Accessories",2020/07/13,32.99
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,19.41
Alectra Utilities,Public Utilities,2020/07/15,118.41
Giant Tiger,Consumable Items for Constituency Offices (COVID19),2020/07/15,8.91
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,1.22
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2020/08/01,25.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,36.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,192.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,16.79
Truwan Holdings Ltd.,Office Rental and Related Fees,2020/08/01,2969.25
Truwan Holdings Ltd.,Office Rental and Related Fees,2020/08/01,292.15
Virgin Mobile,Cable and Internet Fees,2020/08/01,50.00
Canva,Licence Renewal,2020/08/02,35.70
Cotsco Wholesale,Cleaning Products,2020/08/02,19.99
NIAGARA ESCARPMENT VIEWS,Advertising,2020/08/03,249.00
"Dollarama ",Consumable Items for Constituency Offices (COVID19),2020/08/05,8.25
Dollarama,"Office Supplies, Stationery and Accessories",2020/08/13,13.50
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.04
MailChimp,Professional Communication Services,2020/08/18,82.69
Victor Electric.comm,"Repair of Heating, Air Conditioning and Refrigeration Equipment",2020/08/31,379.16
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,51.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,152.00
MailChimp,Professional Communication Services,2020/09/01,80.48
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.06
Truwan Holdings Ltd.,Office Rental and Related Fees,2020/09/01,2969.25
Truwan Holdings Ltd.,Office Rental and Related Fees,2020/09/01,292.15
Canva,Licence Renewal,2020/09/03,34.77
Dollarama,Consumable Items for Constituency Offices (COVID19),2020/09/18,22.75
Canada Post – Postes Canada,Courier Services,2020/09/23,24.09
Canada Post – Postes Canada,Courier Services,2020/09/23,7.77
Canada Post – Postes Canada,Courier Services,2020/09/23,5.79
Canada Post – Postes Canada,Courier Services,2020/09/23,7.39
Canada Post – Postes Canada,Courier Services,2020/09/23,7.36
Canada Post – Postes Canada,Courier Services,2020/09/23,5.62
Canada Post – Postes Canada,Courier Services,2020/09/23,7.25
Truwan Holdings Ltd.,Office Rental and Related Fees,2020/10/01,3261.40
