"Members – Detailed Travel Expenditures Report – Van Popta, Tako – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0202831,2020/07/01,2020/07/31,,,,,,,0.0000,2600.0000,0.0000,0,0,0,2600.00
T0202831,2020/07/01,2020/07/31,"Van Popta, Tako",Member,Secondary Residence,2020/07/01,Ottawa,Ottawa,,,,,,,
T0204281,2020/07/01,2020/08/20,,,,,,,204.7100,0.0000,0.0000,0,0.5000,0,204.71
T0204281,2020/07/01,2020/08/20,"Pratt, Jane",Employee,Attending event with Member,2020/07/01,Langley,Aldergrove,,,,,,,
T0203627,2020/08/01,2020/08/31,,,,,,,0.0000,2600.0000,0.0000,0,0,0,2600.00
T0203627,2020/08/01,2020/08/31,"Van Popta, Tako",Member,Secondary Residence,2020/08/01,Ottawa,Ottawa,,,,,,,
T0204609,2020/09/01,2020/09/06,,,,,,,1385.0200,629.9700,635.1900,1.0000,0,0,2650.18
T0204609,2020/09/01,2020/09/06,"Séguin, Julie",Employee,To travel to/from constituency and Ottawa,2020/09/01,Ottawa,Victoria,,,,,,,
T0204609,2020/09/01,2020/09/06,"Séguin, Julie",Employee,To travel to/from constituency and Ottawa,2020/09/06,Victoria,Ottawa,,,,,,,
T0204671,2020/09/01,2020/09/06,,,,,,,372.9000,440.6200,211.7300,0,0.0000,0,1025.25
T0204671,2020/09/01,2020/09/06,"Van Popta, Tako",Member,To attend meetings with stakeholders about business of the House,2020/09/01,Langley City,Penticton,,,,,,,
T0204671,2020/09/01,2020/09/06,"Van Popta, Tako",Member,To attend meetings with stakeholders about business of the House,2020/09/06,Penticton,Langley City,,,,,,,
T0204451,2020/09/01,2020/09/30,,,,,,,0.0000,2600.0000,0.0000,0,0,0,2600.00
T0204451,2020/09/01,2020/09/30,"Van Popta, Tako",Member,Secondary Residence,2020/09/01,Ottawa,Ottawa,,,,,,,
