"Members – Detailed Contract Expenditures Report – Wilson-Raybould, Jody – Q2 2021"
Supplier,Description,Date,Total
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.8100
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.1800
Shaw Business,Cable and Internet Fees,2020/06/03,73.2300
shaw,Cable and Internet Fees,2020/06/04,112.3500
Telus Communications,Monthly Phone Service,2020/06/14,55.7800
Shaw Business,Cable and Internet Fees,2020/06/16,362.0100
First Nations Drum,Advertising,2020/06/19,510.0000
Shoppers Drug Mart,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/20,18.0000
"GEORGIA STRAIGHT, THE",Advertising,2020/06/25,315.0000
Mailchimp,Professional Communication Services,2020/06/27,69.0900
MING PAO NEWSPAPERS (CANADA) LTD,Advertising,2020/06/29,312.8000
Postmedia Network Inc.,Advertising,2020/06/30,350.0000
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2020/07/01,25.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,199.6500
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,78.6700
Shaw Cablesystems Inc,Cable and Internet Fees,2020/07/03,56.4600
shaw,Cable and Internet Fees,2020/07/04,105.0000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,9.1100
Telus,Monthly Phone Service,2020/07/14,55.7800
Shaw Business,Cable and Internet Fees,2020/07/16,152.6600
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,4.6900
Mailchimp,Professional Communication Services,2020/07/27,67.7300
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,195.7600
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,40.0000
Staples Canada,"Office Supplies, Stationery and Accessories",2020/08/01,495.9300
VALUE PROPERTY CENTRE INC­.,Office Rental and Related Fees,2020/08/01,6791.6700
Shaw Business,Cable and Internet Fees,2020/08/03,72.0800
Shaw,Cable and Internet,2020/08/04,107.0000
GoDaddy,Web Site Hosting/Domain Name,2020/08/14,367.3500
TELUS Communications,Monthly Phone Service,2020/08/14,55.7800
Shaw Business,Cable and Internet Fees,2020/08/16,167.9400
Canada Post – Postes Canada,Postage and Parcel Post,2020/08/20,128.8700
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/08/31,70.7300
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,197.2800
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,61.7400
VALUE PROPERTY CENTRE INC­.,Office Rental and Related Fees,2020/09/01,6791.6700
Mailchimp,Professional Communication Services,2020/09/03,65.9700
Shaw Business,Cable and Internet,2020/09/03,72.0800
Shaw,Cable and Internet,2020/09/04,107.0000
Siteground,Web Site Hosting/Domain Name,2020/09/04,404.0100
"Cho, Sid",Professional Communication Services,2020/09/08,1165.0000
"Telus ",Monthly Phone Service,2020/09/14,55.7800
Shaw Business,Cable and Internet Fees,2020/09/16,167.9400
Canada Post – Postes Canada,Courier Services,2020/09/23,14.7700
Canada Post – Postes Canada,Courier Services,2020/09/23,141.2000
Canada Post – Postes Canada,Courier Services,2020/09/23,9.2000
Canada Post – Postes Canada,Courier Services,2020/09/23,26.2700
Canada Post – Postes Canada,Courier Services,2020/09/23,10.9700
Canada Post – Postes Canada,Courier Services,2020/09/23,31.4600
VALUE PROPERTY CENTRE INC­.,Office Rental and Related Fees,2020/10/01,6791.6700
