"Members – Detailed Contract Expenditures Report – Morrissey, Robert – Q2 2021"
Supplier,Description,Date,Total
Tignish Initiative Corporation,Public Meeting Room Rentals,2020/04/30,217.3900
SALTWIRE NETWORK INC.,Advertising,2020/05/09,656.0000
Visual Printing,"Householders ",2020/05/14,2224.4000
Tignish Initiative Corporation,Public Meeting Room Rentals,2020/05/31,217.3900
Tignish Initiative Corporation,Public Meeting Room Rentals,2020/06/01,217.3900
"Townsend, Geoffrey A.",Communications Officer,2020/06/01,1000.0000
Novus Glass,Constituency Office Reconfigurations and Fixtures (COVID19),2020/06/08,1135.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.3900
SALTWIRE NETWORK INC.,Advertising,2020/06/20,496.0000
Shared Services Canada –  Services partagés Canada,Toll-free - Charges and Calls - Federal Government Departments,2020/06/23,17.3000
"Eastern Graphic, The",Advertising,2020/06/24,503.7500
"Eastern Graphic, The",Advertising,2020/06/26,424.0000
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,23.7800
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,121.4000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,14.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.5300
"Townsend, Geoffrey A.",Communications Officer,2020/07/01,1000.0000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.0900
Shared Services Canada –  Services partagés Canada,Toll-free - Charges and Calls - Federal Government Departments,2020/07/22,23.1900
Tignish Initiative Corporation,Public Meeting Room Rentals,2020/07/31,217.3900
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,2.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,121.4000
SALTWIRE NETWORK INC.,Advertising,2020/08/01,496.0000
Summerside Port Corporation Inc.,Office Rental and Related Fees,2020/08/01,1318.8000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.0500
Shared Services Canada –  Services partagés Canada,Toll-free - Charges and Calls - Federal Government Departments,2020/08/24,20.8100
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,121.4000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,6.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.0500
Summerside Port Corporation Inc.,Office Rental and Related Fees,2020/09/01,1318.8000
Canada Post – Postes Canada,Courier Services,2020/09/23,14.0800
Canada Post – Postes Canada,Courier Services,2020/09/23,12.0000
Canada Post – Postes Canada,Courier Services,2020/09/23,9.1600
Canada Post – Postes Canada,Courier Services,2020/09/23,17.3400
Canada Post – Postes Canada,Courier Services,2020/09/23,17.3400
Canada Post – Postes Canada,Courier Services,2020/09/23,83.5100
Canada Post – Postes Canada,Courier Services,2020/09/23,13.5900
Canada Post – Postes Canada,Courier Services,2020/09/23,18.6100
Canada Post – Postes Canada,Courier Services,2020/09/30,45.1900
Summerside Port Corporation Inc.,Office Rental and Related Fees,2020/10/01,1318.8000
