"Members – Detailed Contract Expenditures Report – Dong, Han – Q2 2021"
Supplier,Description,Date,Total
Best Buy,Voice Communication Equipment,2020/03/11,159.99
Zoom,Licence Renewal,2020/04/10,20.00
Zoom,Licence Renewal,2020/05/10,20.00
best buy,Web Site Hosting/Domain Name,2020/05/11,161.88
Zoom,Licence Renewal,2020/05/22,41.06
ZOOM,Licence Renewal,2020/06/10,87.00
Dollarama,"Office Supplies, Stationery and Accessories",2020/06/16,5.05
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
Cenetex Inc.,Consumable Items for Constituency Offices (COVID19),2020/06/18,1295.00
Facebook,Advertising,2020/06/20,0.03
Facebook,Advertising,2020/06/23,70.00
Mailchimp,Professional Communication Services,2020/06/27,41.45
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,20.80
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,158.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.53
Facebook,Advertising,2020/07/06,29.97
zoom,Licence Renewal,2020/07/10,87.00
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2020/07/13,81.05
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,23.26
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2020/07/14,52.49
Apple Canada Inc.,Repair of Telecommunication Equipment,2020/07/16,169.00
Facebook,Advertising,2020/07/16,212.26
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.27
Mailchimp,Professional Communication Services,2020/07/27,40.64
250 Consumers Road Limited,Office Rental and Related Fees,2020/08/01,4027.50
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2020/08/01,25.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,229.20
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,122.62
Zoom,Licence Renewal,2020/08/10,87.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.04
Canadian Tire,"Office Supplies, Stationery and Accessories",2020/08/14,102.86
EnviroServe Chemicals & Cleaners Ltd.,Consumable Items for Constituency Offices (COVID19),2020/08/14,864.00
Ray Printing Company Ltd,External Printing Costs,2020/08/14,560.00
Facebook,Advertising,2020/08/16,221.07
Canada Post – Postes Canada,Postage and Parcel Post,2020/08/20,235.32
wewillsurvice.ca,"Office Supplies, Stationery and Accessories",2020/08/25,725.00
Mailchimp,Professional Communication Services,2020/08/27,39.31
250 Consumers Road Limited,Office Rental and Related Fees,2020/09/01,4027.50
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,190.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,20.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.06
Canadian tire,"Office Supplies, Stationery and Accessories",2020/09/11,49.98
Loblaws,Gifts given as a matter of protocol,2020/09/13,20.00
EnviroServe Chemicals & Cleaners Ltd.,Cleaning Products,2020/09/15,1920.00
250 Consumers Road Limited,Office Rental and Related Fees,2020/10/01,4027.50
