"Members – Detailed Contract Expenditures Report – Hughes, Carol – Q2 2021"
Supplier,Description,Date,Total
Manitoulin Broadcasting Corporation (Country 103),Advertising,2019/07/02,227.00
Postmedia Network Inc.,Advertising,2020/05/23,160.98
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,632.44
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,9.54
Kapuskasing Office Pro,Toner,2020/05/28,59.97
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,73.79
"North Star Linen & Uniforms Inc. ",Janitorial Services and Maintenance,2020/06/04,71.45
Kapuskasing Office Pro,Consumable Items for Constituency Offices (COVID19),2020/06/11,79.96
David Quinn,Janitorial Services and Maintenance,2020/06/16,60.00
EASTLINK,Cable and Internet Fees,2020/06/17,199.95
Northern Ontario Wires,Public Utilities,2020/06/17,58.89
Les Médias de l'épinette noire inc.,Advertising,2020/06/18,32.90
The Chapleau Express,Advertising,2020/06/18,33.60
The Chapleau Express,Advertising,2020/06/18,57.40
The Manitoulin West Recorder,Advertising,2020/06/19,30.63
Around&About/PaperWorks,Advertising,2020/06/22,72.00
Kapuskasing Office Pro,Toner,2020/06/23,140.78
Manitoulin Broadcasting Corporation,Advertising,2020/06/23,60.00
Manitoulin Radio Communications Inc.,Advertising,2020/06/23,60.00
Radio Communautaire KapNord Inc.,Advertising,2020/06/23,192.00
ANP Office Supply,Advertising,2020/06/24,39.90
EASTLINK,Cable and Internet Fees,2020/06/24,99.95
North Shore Sentinel,Advertising,2020/06/24,37.10
Pepco,Consumable Items for Constituency Offices (COVID19),2020/06/24,527.86
Publication Voyageur,Advertising,2020/06/24,63.21
Radio Communautaire Kapnord,Advertising,2020/06/24,144.00
JJAM Agency CJWA FM Stereo,Advertising,2020/06/25,150.00
JJAM Agency CJWA FM Stereo,Advertising,2020/06/25,200.00
JJAM Agency CJWA FM Stereo,Advertising,2020/06/25,150.00
"Les Medias de l'epinette noire inc. ",Advertising,2020/06/25,32.90
North Star Linen & Uniforms Inc.,Janitorial Services and Maintenance,2020/06/25,71.45
The Chapleau Express,Advertising,2020/06/25,57.40
The Manitoulin West Recorder,Advertising,2020/06/26,30.63
Island Clippings,Advertising,2020/06/28,50.00
NORTH SUPERIOR BROADCASTING LTD.,Advertising,2020/06/30,144.00
Postmedia Network Inc.,Advertising,2020/06/30,141.71
RNL Cleaning Services Inc.,Janitorial Services and Maintenance,2020/06/30,200.00
The Manitoulin Expositor,Advertising,2020/06/30,38.07
ANP Office Supply,Advertising,2020/07/01,39.90
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,18.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,32.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,73.79
Radio Communautaire Kapnord Inc.,Advertising,2020/07/02,192.00
Enbridge Union Gas,Public Utilities,2020/07/07,29.40
Les Medias de l'epinette noire inc.,Advertising,2020/07/07,136.00
Les Medias de l'epinette noire inc.,Advertising,2020/07/07,144.00
Reliance Home Comfort,Public Utilities,2020/07/07,304.74
The Chapleau Express,Advertising,2020/07/16,33.60
EASTLINK,Cable and Internet Fees,2020/07/17,199.95
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,1.74
Canada Post – Postes Canada,Postage and Parcel Post,2020/07/20,101.42
Northern Ontario Wires,Public Utilities,2020/07/20,67.93
Pepco,Consumable Items for Constituency Offices (COVID19),2020/07/21,179.99
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/07/22,43.40
"Wyatt Image Solutions Ltd. ",Photocopier Rental and Related Costs,2020/07/22,18.60
EASTLINK,Cable and Internet Fees,2020/07/24,99.95
Kfm,Advertising,2020/07/24,100.00
JJAM AGENCY CJWA FM STEREO,Advertising,2020/07/25,200.00
Vista Radio Ltd.,Advertising,2020/07/26,112.00
Vista Radio Ltd.,Advertising,2020/07/26,112.00
Vista Radio Ltd.,Advertising,2020/07/26,112.00
Cintas,Janitorial Services and Maintenance,2020/07/27,31.78
King Sportswear,Consumable Items for Constituency Offices (COVID19),2020/07/27,177.50
Canada Post,Postage and Parcel Post,2020/07/28,38.04
North Shore Sentinel,"Printed Matter, Books, Newspapers and Subscriptions",2020/07/30,57.14
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,49.88
Home Hardware,"Office Supplies, Stationery and Accessories",2020/07/31,30.74
RNL Cleaning Services Inc.,Janitorial Services and Maintenance,2020/07/31,200.00
1133266 ONTARIO INC.,Office Rental and Related Fees,2020/08/01,600.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,48.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,32.00
Dalron Leasing Limited,Office Rental and Related Fees,2020/08/01,1825.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,93.79
Enbridge Union Gas,Public Utilities,2020/08/07,22.50
Lumichrom,Constituency Office Reconfigurations and Fixtures (COVID19),2020/08/12,547.22
"Médias de L`Épinette Noire Inc,Les",Advertising,2020/08/13,144.00
EASTLINK,Cable and Internet Fees,2020/08/17,199.95
Northern Signs,Constituency Office Reconfigurations and Fixtures (COVID19),2020/08/17,188.00
Northern Signs,Freight,2020/08/17,54.00
Wyatt Image Solutions,Photocopier Rental and Related Costs,2020/08/18,12.20
Northern Ontario Wires,Public Utilities,2020/08/19,58.93
Canada Post – Postes Canada,Postage and Parcel Post,2020/08/20,101.52
Staples,Constituency Office Reconfigurations and Fixtures (COVID19),2020/08/20,329.99
The chapleau Express,Advertising,2020/08/20,33.60
Cintas,Janitorial Services and Maintenance,2020/08/24,31.78
EASTLINK,Cable and Internet Fees,2020/08/24,99.95
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,3.72
JJAM AGENCY CJWA FM STEREO,Advertising,2020/08/25,200.00
JJAM AGENCY CJWA FM STEREO,Advertising,2020/08/25,200.00
Canadian Tire,"Office Supplies, Stationery and Accessories",2020/08/26,12.99
Radio Communautaire Kapnord Inc.,Advertising,2020/08/28,149.00
"Vista Radio Ltd. ",Advertising,2020/08/30,128.00
"Vista Radio Ltd. ",Advertising,2020/08/30,119.00
"Vista Radio Ltd. ",Advertising,2020/08/30,126.00
Around&About/PaperWorks,Advertising,2020/08/31,72.00
"RNL Cleaning Services Inc. ",Janitorial Services and Maintenance,2020/08/31,200.00
1133266 ONTARIO INC.,Office Rental and Related Fees,2020/09/01,600.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,32.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,18.00
Dalron Leasing Limited,Office Rental and Related Fees,2020/09/01,1825.00
King Sportswear,Consumable Items for Constituency Offices (COVID19),2020/09/01,99.98
King Sportswear,Consumable Items for Constituency Offices (COVID19),2020/09/01,36.00
ANP Office Supply,Advertising,2020/09/02,45.60
Manitoulin Broadcasting Corporation,Advertising,2020/09/02,177.00
Manitoulin Broadcasting Corporation,Advertising,2020/09/02,177.00
Publication Voyageur,Advertising,2020/09/02,63.00
The Manitoulin Expositor,Advertising,2020/09/02,76.15
"Les Médias de l'épinette noire inc. ",Advertising,2020/09/03,68.40
The Chapleau Express,Advertising,2020/09/03,57.40
Enbridge Union Gas,Public Utilities,2020/09/04,35.43
The Manitoulin West Recorder,Advertising,2020/09/04,61.26
Island Clippings,Advertising,2020/09/07,50.00
WAT Supplies,Cleaning Products,2020/09/08,105.88
"David Quinn ",Janitorial Services and Maintenance,2020/09/10,90.00
Publication Voyageur,Advertising,2020/09/16,63.00
Wyatt Image Solutions,Photocopier Rental and Related Costs,2020/09/16,25.95
Kapuskasing Office Pro,Consumable Items for Constituency Offices (COVID19),2020/09/17,49.08
"North Star Linen & Uniform Services Inc. ",Janitorial Services and Maintenance,2020/09/17,54.60
Canada Post – Postes Canada,Courier Services,2020/09/23,51.50
Canada Post – Postes Canada,Courier Services,2020/09/23,7.90
Canada Post – Postes Canada,Postage and Parcel Post,2020/09/30,102.01
1133266 ONTARIO INC.,Office Rental and Related Fees,2020/10/01,600.00
Dalron Leasing Limited,Office Rental and Related Fees,2020/10/01,1825.00
