"Members – Detailed Contract Expenditures Report – Chagger, Bardish – Q2 2021"
Supplier,Description,Date,Total
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.8100
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.1800
Digital Ocean,Web Site Hosting/Domain Name,2020/06/01,11.9200
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,254.5000
WAWANESA,Constituency Office Insurance,2020/06/03,938.5300
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.3900
Star Metroland Media,Advertising,2020/06/28,150.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,219.9200
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,56.0000
Digital Ocean,Web Site Hosting/Domain Name,2020/07/01,12.4400
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.5300
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,249.2500
RCAP leasing Inc.,Photocopier Rental and Related Costs,2020/07/03,291.0300
Star Metroland Media,Advertising,2020/07/05,236.5000
Rogers Wireless – Rogers sans-fil,Voice Communication Equipment,2020/07/06,310.0000
Rogers,Cable and Internet Fees,2020/07/08,242.9900
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,5.7300
4 OFFICE AUTOMATION LTD.,Toner,2020/07/27,14.0000
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2020/07/30,52.4900
Apple Canada Inc.,Repair of Telecommunication Equipment,2020/07/31,169.0000
SHRED-IT INTERNATIONAL ULC.,Shredding,2020/07/31,91.1700
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,56.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,82.7000
"CITY OF WATERLOO, THE",Office Rental and Related Fees,2020/08/01,3256.1900
Digital Ocean,Accounting and Audit Services,2020/08/01,13.7200
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,297.0000
Rogers,Cable and Internet Fees,2020/08/08,247.5400
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.0400
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/08/21,249.2500
4 OFFICE AUTOMATION LTD.,Photocopier Rental and Related Costs,2020/08/27,130.1200
Grand & Toy,Bulk Paper Purchases,2020/08/31,112.0000
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/08/31,325.8500
Grand & Toy,Other Consumable Supplies From Stores,2020/08/31,11.5500
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,56.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,25.4000
"CITY OF WATERLOO, THE",Office Rental and Related Fees,2020/09/01,3256.1900
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.0600
Star Metroland Media,Advertising,2020/09/06,374.5000
Rogers,Cable and Internet Fees,2020/09/08,207.9900
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/09/21,4020.0000
Canada Post – Postes Canada,Courier Services,2020/09/23,19.8600
Canada Post – Postes Canada,Courier Services,2020/09/23,6.8600
Canada Post – Postes Canada,Courier Services,2020/09/23,186.7100
"CITY OF WATERLOO, THE",Office Rental and Related Fees,2020/10/01,3256.1900
