"Members – Detailed Travel Expenditures Report – Qaqqaq, Mumilaaq – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0202042,2020/05/14,2020/05/28,,,,,,,1531.7500,0.0000,689.1800,0,1.0000,0,2220.9300
T0202042,2020/05/14,2020/05/28,"Qaqqaq, Mumilaaq",Member,To attend meetings about constituency issues,2020/05/14,Ottawa,Winnipeg,,,,,,,
T0202042,2020/05/14,2020/05/28,"Qaqqaq, Mumilaaq",Member,To attend meetings about constituency issues,2020/05/28,Winnipeg,Baker Lake,,,,,,,
T0202514,2020/06/01,2020/06/30,,,,,,,0.0000,2150.0000,0.0000,0,0,0,2150.0000
T0202514,2020/06/01,2020/06/30,"Qaqqaq, Mumilaaq",Member,Secondary Residence,2020/06/01,Ottawa,Ottawa,,,,,,,
T0202506,2020/06/05,2020/06/07,,,,,,,1382.6500,0.0000,0.0000,1.0000,0,0,1382.6500
T0202506,2020/06/05,2020/06/07,"Qaqqaq, Mumilaaq",Member,To attend meetings about constituency issues,2020/06/05,Baker Lake,Rankin Inlet,,,,,,,
T0202506,2020/06/05,2020/06/07,"Qaqqaq, Mumilaaq",Member,To attend meetings about constituency issues,2020/06/07,Rankin Inlet,Iqaluit,,,,,,,
T0203238,2020/06/10,2020/07/30,,,,,,,1123.1100,0.0000,0.0000,1.0000,0,0,1123.1100
T0203238,2020/06/10,2020/07/30,"Qaqqaq, Mumilaaq",Member,To travel to/from constituency and Ottawa,2020/06/10,Iqaluit,Ottawa,,,,,,,
T0203238,2020/06/10,2020/07/30,"Qaqqaq, Mumilaaq",Member,To travel to/from constituency and Ottawa,2020/07/30,Ottawa,Iqaluit,,,,,,,
T0203240,2020/07/01,2020/07/31,,,,,,,0.0000,1850.0000,0.0000,0,0,0,1850.0000
T0203240,2020/07/01,2020/07/31,"Qaqqaq, Mumilaaq",Member,Secondary Residence,2020/07/01,Ottawa,Ottawa,,,,,,,
T0203896,2020/08/01,2020/08/31,,,,,,,0.0000,1850.0000,0.0000,0,0,0,1850.0000
T0203896,2020/08/01,2020/08/31,"Qaqqaq, Mumilaaq",Member,Secondary Residence,2020/08/01,Ottawa,Ottawa,,,,,,,
T0204588,2020/08/09,2020/08/30,,,,,,,10967.3500,4321.2100,0.0000,4.5000,2.0000,0,15288.5600
T0204588,2020/08/09,2020/08/30,"Qaqqaq, Mumilaaq",Member,To attend meetings about constituency issues,2020/08/09,Iqaluit,Yellowknife,,,,,,,
T0204588,2020/08/09,2020/08/30,"Qaqqaq, Mumilaaq",Member,To attend meetings about constituency issues,2020/08/23,Repulse Bay,Rankin Inlet,,,,,,,
T0204588,2020/08/09,2020/08/30,"Qaqqaq, Mumilaaq",Member,To attend meetings about constituency issues,2020/08/24,Rankin Inlet,Arviat,,,,,,,
T0204588,2020/08/09,2020/08/30,"Qaqqaq, Mumilaaq",Member,To attend meetings about constituency issues,2020/08/26,Arviat,Baker Lake,,,,,,,
T0204588,2020/08/09,2020/08/30,"Qaqqaq, Mumilaaq",Member,To attend meetings about constituency issues,2020/08/30,Baker Lake,Iqaluit,,,,,,,
T0204588,2020/08/09,2020/08/30,"Qaqqaq, Mumilaaq",Member,To attend meetings about constituency issues,2020/08/10,Yellowknife,Gjoa Haven,,,,,,,
T0204588,2020/08/09,2020/08/30,"Qaqqaq, Mumilaaq",Member,To attend meetings about constituency issues,2020/08/11,Gjoa Haven,Taloyoak,,,,,,,
T0204588,2020/08/09,2020/08/30,"Qaqqaq, Mumilaaq",Member,To attend meetings about constituency issues,2020/08/13,Taloyoak,Kugaaruk,,,,,,,
T0204588,2020/08/09,2020/08/30,"Qaqqaq, Mumilaaq",Member,To attend meetings about constituency issues,2020/08/15,Kugaaruk,Yellowknife,,,,,,,
T0204588,2020/08/09,2020/08/30,"Qaqqaq, Mumilaaq",Member,To attend meetings about constituency issues,2020/08/16,Yellowknife,Rankin Inlet,,,,,,,
T0204588,2020/08/09,2020/08/30,"Qaqqaq, Mumilaaq",Member,To attend meetings about constituency issues,2020/08/17,Rankin Inlet,Coral Harbour,,,,,,,
T0204588,2020/08/09,2020/08/30,"Qaqqaq, Mumilaaq",Member,To attend meetings about constituency issues,2020/08/19,Coral Harbour,Rankin Inlet,,,,,,,
T0204588,2020/08/09,2020/08/30,"Qaqqaq, Mumilaaq",Member,To attend meetings about constituency issues,2020/08/20,Rankin Inlet,Repulse Bay,,,,,,,
T0204565,2020/08/16,2020/09/02,,,,,,,5093.6000,2135.3400,1506.7900,4.0000,0,0,8735.7300
T0204565,2020/08/16,2020/09/02,"Darehshoripour, Murteza Saumik",Employee,Attending event with Member,2020/08/16,Iqaluit,Rankin Inlet,,,,,,,
T0204565,2020/08/16,2020/09/02,"Darehshoripour, Murteza Saumik",Employee,Attending event with Member,2020/08/17,Rankin Inlet,Coral Harbour,,,,,,,
T0204565,2020/08/16,2020/09/02,"Darehshoripour, Murteza Saumik",Employee,Attending event with Member,2020/08/19,Coral Harbour,Rankin Inlet,,,,,,,
T0204565,2020/08/16,2020/09/02,"Darehshoripour, Murteza Saumik",Employee,Attending event with Member,2020/08/20,Rankin Inlet,Repulse Bay,,,,,,,
T0204565,2020/08/16,2020/09/02,"Darehshoripour, Murteza Saumik",Employee,Attending event with Member,2020/08/23,Repulse Bay,Rankin Inlet,,,,,,,
T0204565,2020/08/16,2020/09/02,"Darehshoripour, Murteza Saumik",Employee,Attending event with Member,2020/08/24,Rankin Inlet,Arviat,,,,,,,
T0204565,2020/08/16,2020/09/02,"Darehshoripour, Murteza Saumik",Employee,Attending event with Member,2020/08/26,Arviat,Rankin Inlet,,,,,,,
T0204565,2020/08/16,2020/09/02,"Darehshoripour, Murteza Saumik",Employee,Attending event with Member,2020/09/02,Rankin Inlet,Iqaluit,,,,,,,
T0204972,2020/08/27,2020/08/30,,,,,,,606.8300,0.0000,0.0000,0.0000,0,0,606.8300
T0204972,2020/08/27,2020/08/30,"Qaqqaq, Mumilaaq",Member,To conduct constituency office business,2020/08/27,Baker Lake,Baker Lake,,,,,,,
T0204746,2020/09/01,2020/09/30,,,,,,,0.0000,1850.0000,0.0000,0,0,0,1850.0000
T0204746,2020/09/01,2020/09/30,"Qaqqaq, Mumilaaq",Member,Secondary Residence,2020/09/01,Ottawa,Ottawa,,,,,,,
