"Members – Detailed Contract Expenditures Report – Khera, Kamal – Q2 2021"
Supplier,Description,Date,Total
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.8100
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.1800
Micro Printing Ltd.,Constituency Mail,2020/05/26,2380.0000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,269.0400
G-Print,External Printing Costs,2020/06/12,1850.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.3900
Toronto Caribbean Newspaper,Advertising,2020/06/23,260.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.5300
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,257.0400
TekSavvy Solutions Inc,Cable and Internet Fees,2020/07/03,260.8300
"Bajwa, Jasmeet",Consumable Items for Constituency Offices (COVID19),2020/07/05,1000.0000
ASIAN WORLD TODAY INC.,Advertising,2020/07/07,350.0000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.3600
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,407.2200
Grand & Toy,Cleaning Products,2020/07/31,59.1200
FEBAU (Canada) Ltd,Office Rental and Related Fees,2020/08/01,2521.0800
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,338.2900
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.0500
Grand & Toy,Digital Communication Equipment,2020/08/31,23.7800
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/08/31,71.5600
Grand & Toy,Cleaning Products,2020/08/31,44.0500
FEBAU (Canada) Ltd,Office Rental and Related Fees,2020/09/01,2521.0800
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.0600
Canada Post – Postes Canada,Courier Services,2020/09/23,8.1700
Canada Post – Postes Canada,Courier Services,2020/09/23,5.5100
Canada Post – Postes Canada,Courier Services,2020/09/23,9.1800
Canada Post – Postes Canada,Courier Services,2020/09/23,5.9400
Canada Post – Postes Canada,Courier Services,2020/09/23,6.0300
Canada Post – Postes Canada,Courier Services,2020/09/23,8.0300
Canada Post – Postes Canada,Courier Services,2020/09/23,6.0600
Canada Post – Postes Canada,Postage and Parcel Post,2020/09/25,132.0200
FEBAU (Canada) Ltd,Office Rental and Related Fees,2020/10/01,2521.0800
