"Members – Detailed Contract Expenditures Report – Berthold, Luc – Q2 2021"
Supplier,Description,Date,Total
"CANTONNIER, LE",Advertising,2020/02/27,125.00
Bell Canada,Cable and Internet Fees,2020/03/05,86.45
Boutique du Parlement,"Office Supplies, Stationery and Accessories",2020/03/11,59.98
Go Premium,"Printed Matter, Books, Newspapers and Subscriptions",2020/04/04,39.99
Bell Canada,Cable and Internet Fees,2020/04/05,91.45
Bell Canada,Cable and Internet Fees,2020/05/05,91.45
"CANTONNIER, LE",Advertising,2020/05/21,219.00
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,9.54
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,632.43
A.A.R.R.A,Advertising,2020/05/30,100.00
Cogeco Connexion inc.,Cable and Internet Fees,2020/06/02,321.88
Toiles Unicanvas Inc,Constituency Office Reconfigurations and Fixtures (COVID19),2020/06/02,252.00
Courrier Frontenac,Advertising,2020/06/03,335.00
Icimédias Inc.,Advertising,2020/06/03,295.00
Bell Canada,Cable and Internet Fees,2020/06/05,91.45
Marc Fillion Photographe,Photography and Video Services,2020/06/06,475.00
JOURNAL MRG,Advertising,2020/06/09,118.14
M. Market #15,Voice Communication Equipment,2020/06/10,37.98
"ÉDITIONS MAURICIENNES - MAG2000, LES",Advertising,2020/06/11,750.00
Canac,Office Furniture and Fixtures,2020/06/12,44.00
Imprimerie Gingras,Householders,2020/06/12,3605.00
"CANTONNIER, LE",Advertising,2020/06/18,219.00
TACT,Subject Matter Expert,2020/06/18,3500.00
AquaBeauce,Spring Water,2020/06/23,18.75
Cogeco Connexion inc.,Cable and Internet Fees,2020/06/23,79.95
Icimédias Inc.,Advertising,2020/06/24,335.00
Dollarama,Gifts given as a matter of protocol,2020/06/25,50.50
10679313 Canada inc.,Advertising,2020/06/28,360.00
SNRP inc.,Janitorial Services and Maintenance,2020/06/30,369.58
Apple Canada Inc.,Repair of Telecommunication Equipment,2020/07/01,169.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,205.84
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,24.90
Câble Axion Digitel,Cable and Internet Fees,2020/07/01,63.95
Cogeco Connexion inc.,Cable and Internet Fees,2020/07/02,321.75
App Store (Go Premium),Licence Renewal,2020/07/04,39.99
Bell Canada,Cable and Internet Fees,2020/07/05,91.45
iCloud,Data Plans for iPad and PlayBook,2020/07/05,3.99
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2020/07/06,81.05
Blue Sox de Thetford,Advertising,2020/07/07,750.00
AquaBeauce,Spring Water,2020/07/08,6.25
Icimédias Inc.,"Printed Matter, Books, Newspapers and Subscriptions",2020/07/08,175.00
TACT,Subject Matter Expert,2020/07/09,3500.00
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2020/07/10,52.49
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,491.11
Walmart,Cleaning Products,2020/07/14,5.47
Câble Axion Digitel inc.,Cable and Internet Fees,2020/07/17,63.95
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,2.06
Cogeco Connexion inc.,Cable and Internet Fees,2020/07/23,79.95
10679313 Canada inc.,Advertising,2020/07/26,350.00
10679313 Canada inc.,Advertising,2020/07/26,350.00
Canada Post – Postes Canada,Postage and Parcel Post,2020/07/27,397.90
SNRP inc.,Janitorial Services and Maintenance,2020/07/31,277.19
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,13.30
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,185.84
C.P.I.Z.P.,Office Rental and Related Fees,2020/08/01,450.00
GESTION IMMOBILIÈRE HUGO POULIN INC.,Office Rental and Related Fees,2020/08/01,1682.00
VILLE DE LAC-MÉGANTIC,Office Rental and Related Fees,2020/08/01,365.00
Cogeco Connexion inc.,Cable and Internet Fees,2020/08/02,315.73
App Store (Go Premium),Licence Renewal,2020/08/04,39.99
Bell Canada,Cable and Internet Fees,2020/08/05,91.45
Service incendie East Broughton (comité social),Advertising,2020/08/08,50.00
Dépanneur Marie-Anne,"Office Supplies, Stationery and Accessories",2020/08/12,4.95
Canadian Tire #156,"Office Supplies, Stationery and Accessories",2020/08/13,8.04
AquaBeauce,Spring Water,2020/08/18,19.50
"Echo de Frontenac, L'",Advertising,2020/08/24,200.00
Groupe d'Entraide Cancer et Vie,Advertising,2020/08/25,100.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/08/31,141.11
Grand & Toy,Other Consumable Supplies From Stores,2020/08/31,14.32
SNRP inc.,Janitorial Services and Maintenance,2020/08/31,369.58
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,185.84
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,28.90
C.P.I.Z.P.,Office Rental and Related Fees,2020/09/01,450.00
GESTION IMMOBILIÈRE HUGO POULIN INC.,Office Rental and Related Fees,2020/09/01,1682.00
JOURNAL MRG,Advertising,2020/09/01,195.00
VILLE DE LAC-MÉGANTIC,Office Rental and Related Fees,2020/09/01,365.00
Cogeco Connexion inc.,Cable and Internet Fees,2020/09/02,315.73
Ville de Thetford Mines,Advertising,2020/09/11,500.00
Festival du cowboy de Thetford,Advertising,2020/09/14,200.00
Chevaliers de Colomb Région 04 des Appalaches,Advertising,2020/09/15,250.00
Municipalité d'Adstock,Advertising,2020/09/17,100.00
Canada Post – Postes Canada,Courier Services,2020/09/23,9.58
Canada Post – Postes Canada,Courier Services,2020/09/23,9.45
Canada Post – Postes Canada,Courier Services,2020/09/23,10.09
Canada Post – Postes Canada,Courier Services,2020/09/23,18.13
Canada Post – Postes Canada,Courier Services,2020/09/23,10.24
Canada Post – Postes Canada,Courier Services,2020/09/23,10.24
Canada Post – Postes Canada,Courier Services,2020/09/23,7.23
Canada Post – Postes Canada,Courier Services,2020/09/23,9.63
Canada Post – Postes Canada,Courier Services,2020/09/23,9.65
Canada Post – Postes Canada,Courier Services,2020/09/30,7.34
C.P.I.Z.P.,Office Rental and Related Fees,2020/10/01,450.00
GESTION IMMOBILIÈRE HUGO POULIN INC.,Office Rental and Related Fees,2020/10/01,1682.00
VILLE DE LAC-MÉGANTIC,Office Rental and Related Fees,2020/10/01,365.00
