"Members – Detailed Contract Expenditures Report – Davidson, Scot – Q2 2021"
Supplier,Description,Date,Total
NationBuilder,Professional Communication Services,2020/04/09,46.05
NationBuilder,Professional Communication Services,2020/05/09,46.05
Envato,Licence Renewal,2020/05/20,8.43
Envato,Licence Renewal,2020/05/20,2.81
Envato,Licence Renewal,2020/05/20,14.05
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,63.33
Best Buy,Photographic Equipment,2020/06/03,139.99
SSV Media/Photography By SSV,Professional Communication Services,2020/06/03,1590.00
Envato,Licence Renewal,2020/06/04,8.11
Envato,Licence Renewal,2020/06/04,2.70
Envato,Licence Renewal,2020/06/04,8.11
Enbridge,Public Utilities,2020/06/05,71.82
Walmart,Cleaning Products,2020/06/08,3.27
CATSPAW MEDIA (2013) INC,Advertising,2020/06/09,179.00
NationBuilder,Professional Communication Services,2020/06/09,46.05
SSV Media/Photography By SSV,Professional Communication Services,2020/06/10,700.00
Bargain Barn Bradford,"Office Supplies, Stationery and Accessories",2020/06/11,4.99
Canadian Tire,"Office Supplies, Stationery and Accessories",2020/06/15,26.48
CostCo,Cleaning Products,2020/06/15,33.47
Staples,"Office Supplies, Stationery and Accessories",2020/06/15,19.98
Lakefront Graphix Technology Inc.,Promotional Items,2020/06/18,1640.00
DM PRINTING SERVICES LTD.,"Householders ",2020/06/23,7430.20
Facebook,Advertising,2020/06/25,300.00
Rogers,Cable and Internet Fees,2020/06/25,173.96
Georgina Garden Centre,Promotional Items,2020/06/26,800.00
Home Hardware,"Office Supplies, Stationery and Accessories",2020/06/29,16.62
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,128.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,116.17
"MCFARQUHAR, BRETT",Professional Communication Services,2020/07/01,800.00
"MCFARQUHAR, BRETT",Professional Communication Services,2020/07/01,800.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,33.58
Snapd Inc,Advertising,2020/07/01,213.00
Anderson Communications Ltd.,Advertising,2020/07/02,390.00
Hydro One,Public Utilities,2020/07/06,151.99
Enbridge,Public Utilities,2020/07/07,72.68
Facebook,Advertising,2020/07/08,200.00
NationBuilder,Professional Communication Services,2020/07/09,46.05
Village Media Inc,Advertising,2020/07/09,200.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,65.57
Bradford Board of Trade,Advertising,2020/07/14,400.00
Hydro One,Public Utilities,2020/07/16,172.29
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,12.25
Walmart,"Framing, Outside Supplier",2020/07/20,47.96
Rogers,Cable and Internet Fees,2020/07/25,173.96
Anderson Communications Ltd.,Advertising,2020/07/30,100.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,47.04
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,103.46
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,128.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,33.58
SAPEX CANADA INC.,Office Rental and Related Fees,2020/08/01,2100.00
Snapd Inc,Advertising,2020/08/01,213.00
Staples,"Office Supplies, Stationery and Accessories",2020/08/05,29.98
Enbridge,Public Utilities,2020/08/06,72.68
NationBuilder,Professional Communication Services,2020/08/09,46.05
Village Media Inc,Advertising,2020/08/09,200.00
Apple Store,Voice Communication Equipment,2020/08/14,55.00
Hydro One,Public Utilities,2020/08/17,175.76
The Source,Voice Communication Equipment,2020/08/25,34.99
Anderson Communications Ltd.,Advertising,2020/08/28,100.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/08/31,239.80
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/08/31,26.32
Real Canadian Superstore,"Office Supplies, Stationery and Accessories",2020/08/31,4.98
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,128.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,48.49
SAPEX CANADA INC.,Office Rental and Related Fees,2020/09/01,2100.00
Staples,"Office Supplies, Stationery and Accessories",2020/09/02,19.98
Walmart,"Office Supplies, Stationery and Accessories",2020/09/02,10.49
Enbridge,Public Utilities,2020/09/04,72.68
Amazon Canada,Photographic Equipment,2020/09/09,24.99
Amazon Canada,Photographic Equipment,2020/09/09,28.99
Amazon Canada,Photographic Equipment,2020/09/09,18.99
Village Media Inc,Advertising,2020/09/09,200.00
Walmart,"Framing, Outside Supplier",2020/09/10,82.42
Home Hardware,"Office Supplies, Stationery and Accessories",2020/09/23,12.98
Canada Post – Postes Canada,Postage and Parcel Post,2020/09/30,252.53
SAPEX CANADA INC.,Office Rental and Related Fees,2020/10/01,2100.00
