"Members – Detailed Contract Expenditures Report – Sloan, Derek – Q2 2021"
Supplier,Description,Date,Total
Ignite30,Internet (COVID19),2020/04/01,85.99
Tweed News Publishing Co. Ltd.,Advertising,2020/04/08,900.00
Bell Mobility,Internet (COVID19),2020/04/20,102.95
Vista Radio Ltd,Advertising,2020/04/21,500.00
My Broadcasting Corp.,Advertising,2020/04/26,199.00
My Broadcasting Corp.,Advertising,2020/04/26,904.00
Ignite30,Internet (COVID19),2020/05/01,85.99
Bell Mobility,Internet (COVID19),2020/05/20,102.95
Ignite30,Internet (COVID19),2020/06/01,85.99
Tweed News Publishing Co. Ltd.,Advertising,2020/06/03,105.00
Nathalie Lachance,External Language Training,2020/06/17,210.00
Enbridge Gas Inc.,Public Utilities,2020/06/19,33.26
Bell Mobility,Internet (COVID19),2020/06/20,102.95
Cogeco Connexion inc.,Cable and Internet Fees,2020/06/20,181.90
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/06/23,6.10
Tweed News Publishing Co. Ltd.,Advertising,2020/06/24,735.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,1216.97
Alarm Systems,Protection and Alarm Monitoring (Member's Office Budget),2020/07/01,47.95
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,283.31
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,222.00
Ignite30,Internet (COVID19),2020/07/01,85.99
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,47.01
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,2.16
Tweed News Publishing Co. Ltd.,Advertising,2020/07/17,324.50
Bell Mobility,Internet (COVID19),2020/07/20,102.95
Cogeco Connexion inc.,Cable and Internet Fees,2020/07/20,181.90
Enbridge Gas Inc.,Public Utilities,2020/07/22,22.50
Starboard Communications Ltd,Advertising,2020/07/26,506.24
Starboard Communications Ltd,Advertising,2020/07/26,506.24
HYDRO ONE NETWORKS INC.,Public Utilities,2020/07/28,85.90
Zoom Video Communications,Licence Renewal,2020/07/30,20.00
2416595 Ontario Limited,Office Rental and Related Fees,2020/08/01,2600.00
Alarm Systems,Protection and Alarm Monitoring (Member's Office Budget),2020/08/01,47.95
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,222.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,212.91
"Lucas, Shaune",Office Rental and Related Fees,2020/08/01,525.00
Tweed News Publishing Co. Ltd.,Advertising,2020/08/19,319.00
Cogeco Connexion inc.,Cable and Internet Fees,2020/08/20,181.90
Enbridge Gas Inc.,Public Utilities,2020/08/24,35.34
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,2.94
Tweed News Publishing Co. Ltd.,Advertising,2020/08/26,130.00
HYDRO ONE NETWORKS INC.,Public Utilities,2020/08/27,161.03
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/08/31,71.16
Grand & Toy,Bulk Paper Purchases,2020/08/31,29.13
2416595 Ontario Limited,Office Rental and Related Fees,2020/09/01,2600.00
Alarm Systems,Protection and Alarm Monitoring (Member's Office Budget),2020/09/01,47.95
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,222.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,251.11
"Lucas, Shaune",Office Rental and Related Fees,2020/09/01,525.00
Canada Post – Postes Canada,Courier Services,2020/09/23,46.77
Canada Post – Postes Canada,Courier Services,2020/09/23,8.38
Canada Post – Postes Canada,Courier Services,2020/09/30,16.19
2416595 Ontario Limited,Office Rental and Related Fees,2020/10/01,2600.00
"Lucas, Shaune",Office Rental and Related Fees,2020/10/01,525.00
