"Members – Detailed Contract Expenditures Report – Zahid, Salma – Q2 2021"
Supplier,Description,Date,Total
Bell Canada,Internet (COVID19),2020/03/04,44.95
Star Metroland Media,Advertising,2020/03/08,693.95
URDU TIMES CANADA LTD.,Advertising,2020/03/18,150.00
Star Metroland Media,Advertising,2020/04/12,693.95
Star Metroland Media,Advertising,2020/05/10,467.00
Sameer Ahmad,Consumable Items for Constituency Offices (COVID19),2020/05/18,288.00
Shree Balaji Inc. (Swadesh),Advertising,2020/05/21,50.00
Urdu Post Inc.,Advertising,2020/05/21,150.00
Fastrack Graphics Inc.,Constituency Office Reconfigurations and Fixtures (COVID19),2020/05/25,1525.00
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.81
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,16.79
ADT Security Services Canada Inc. – Services de sécurité ADT Canada Inc.,Protection and Alarm Monitoring (Member's Office Budget),2020/06/02,145.26
Bell Canada,Internet (COVID19),2020/06/04,44.95
Bell Canada,Internet (COVID19),2020/06/08,89.95
Rogers,Cable and Internet Fees,2020/06/09,163.47
PHILIPPINE REPORTER INC.,Advertising,2020/06/12,155.00
FibreStream,Internet (COVID19),2020/06/16,50.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
Toronto Hydro,Public Utilities,2020/06/24,159.59
Rogers Communications,Internet (COVID19),2020/06/26,75.00
Star Metroland Media,Advertising,2020/06/28,467.00
Facebook,Advertising,2020/06/30,150.00
Zoom Video Communications,Licence Renewal,2020/06/30,20.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,18.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,128.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.52
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,16.79
Bell Canada,Internet (COVID19),2020/07/04,44.95
Bell Canada,Internet (COVID19),2020/07/08,89.95
Star Metroland Media,Advertising,2020/07/08,396.33
Rogers,Cable and Internet Fees,2020/07/09,163.47
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,6.22
FibreStream,Internet (COVID19),2020/07/16,50.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.57
Rogers Communications,Internet (COVID19),2020/07/26,75.00
Bengali Times,Advertising,2020/07/28,150.00
Toronto Hydro,Public Utilities,2020/07/28,174.72
Shree Balaji Inc. (Swadesh),Advertising,2020/07/30,50.00
Zoom Video Communiucations,Licence Renewal,2020/07/30,20.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,118.08
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,128.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,26.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,16.79
Star Moon Inc.,Office Rental and Related Fees,2020/08/01,2900.00
Bell Canada,Internet (COVID19),2020/08/04,44.95
ETHNIC MEDIA INC.,Advertising,2020/08/06,250.00
AKHBAAR E PAKISTAN INC.,Advertising,2020/08/07,500.00
Bell Canada,Internet (COVID19),2020/08/08,89.95
Rogers,Cable and Internet Fees,2020/08/09,163.47
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.05
FibreStream,Internet (COVID19),2020/08/16,50.00
"Weekly Awaaz Ltd., The",Advertising,2020/08/19,150.00
"WEEKLY VOICE NEWSPAPER, THE",Advertising,2020/08/19,175.00
Toronto Hydro,Public Utilities,2020/08/25,243.48
Rogers,Internet (COVID19),2020/08/26,174.99
Zoom Video Communications Inc.,Professional Communication Services,2020/08/30,20.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,128.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,16.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.05
Star Moon Inc.,Office Rental and Related Fees,2020/09/01,2900.00
Zoom Video Communications Inc.,Professional Communication Services,2020/09/04,143.23
Rogers,Cable and Internet Fees,2020/09/09,163.47
Canada Post – Postes Canada,Courier Services,2020/09/23,5.40
Canada Post – Postes Canada,Courier Services,2020/09/23,21.63
Star Moon Inc.,Office Rental and Related Fees,2020/10/01,2900.00
