"Members – Detailed Contract Expenditures Report – Aboultaif, Ziad – Q2 2021"
Supplier,Description,Date,Total
Zoom Video Communications,Licence Renewal,2020/04/29,20.0000
Costco Wholesale,Consumable Items for Constituency Offices (COVID19),2020/05/26,10.9900
Zoom Video Communications Inc.,Licence Renewal,2020/05/29,20.0000
Canadian Tire,Consumable Items for Constituency Offices (COVID19),2020/05/30,15.9800
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,46.5400
Middle East Bookstore,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/02,65.0000
Facebook,Advertising,2020/06/11,30.0000
Facebook,Advertising,2020/06/13,30.0000
Facebook,Advertising,2020/06/17,40.0000
Laurier Computers Ltd.,"Office Supplies, Stationery and Accessories",2020/06/17,13.9800
One to One Mailing,"Householders ",2020/06/19,6688.8300
Facebook,Advertising,2020/06/22,70.0000
Chinese Multicultural Herald Inc,Advertising,2020/06/23,133.3300
Canada Post,Postage and Parcel Post,2020/06/26,21.6200
Shaw Direct,Cable and Internet Fees,2020/06/26,212.9500
Zoom Video Communications Inc,Licence Renewal,2020/06/29,20.0000
"Anderson, Lorne",Writer,2020/06/30,500.0000
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,131.5200
Grand & Toy,Office Equipment,2020/06/30,92.9700
Grand & Toy,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/06/30,15.6900
Grand & Toy,Bulk Paper Purchases,2020/06/30,44.7000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,96.8800
Facebook,Advertising,2020/07/01,100.0000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,46.5400
Facebook,Advertising,2020/07/08,5.9800
The Atlantic Monthly Group,"Printed Matter, Books, Newspapers and Subscriptions",2020/07/08,69.9900
Chinese Multicultural Herald Inc,Advertising,2020/07/13,133.3300
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,35.9200
Arab Canada Newspaper,Advertising,2020/07/15,250.0000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,39.9300
LCBO,Gifts given as a matter of protocol,2020/07/24,52.4500
Shaw Direct,Cable and Internet Fees,2020/07/26,212.9500
Zoom Video Communications,Licence Renewal,2020/07/29,20.0000
"Anderson, Lorne",Writer,2020/07/31,425.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,96.8800
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,8.0000
Kartar Properties Inc.,Office Rental and Related Fees,2020/08/01,2389.5800
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,62.7900
Chinese Multicultural Herald Inc,Advertising,2020/08/05,133.3300
Calder Publications,Advertising,2020/08/07,290.0000
Kartar Properties Inc.,Public Utilities,2020/08/12,395.5600
Kartar Properties Inc.,Public Utilities,2020/08/12,190.8800
Saje,"Office Supplies, Stationery and Accessories",2020/08/24,18.0000
Food Basics,"Office Supplies, Stationery and Accessories",2020/08/26,5.9900
Shaw Direct,Cable and Internet Fees,2020/08/26,212.9500
Costco,Cleaning Products,2020/08/27,6.9900
Zoom Video Communications Inc,Licence Renewal,2020/08/29,20.0000
"Anderson, Lorne",Writer,2020/08/31,225.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,96.8800
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,8.0000
Kartar Properties Inc.,Office Rental and Related Fees,2020/09/01,2389.5800
Chinese Multicultural Herald Inc,Advertising,2020/09/04,133.3300
Canada Post – Postes Canada,Courier Services,2020/09/23,87.0400
Canada Post – Postes Canada,Courier Services,2020/09/30,62.7100
Kartar Properties Inc.,Office Rental and Related Fees,2020/10/01,2389.5800
