"Members – Detailed Travel Expenditures Report – Liepert, Ron – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0203270,2020/06/01,2020/07/01,,,,,,,0.0000,33.8600,0.0000,0,0,0,33.86
T0203270,2020/06/01,2020/07/01,"Liepert, Ron",Member,Secondary Residence,2020/06/01,Ottawa,Ottawa,,,,,,,
T0203958,2020/07/01,2020/08/01,,,,,,,0.0000,34.5800,0.0000,0,0,0,34.58
T0203958,2020/07/01,2020/08/01,"Liepert, Ron",Member,Secondary Residence,2020/07/01,Ottawa,Ottawa,,,,,,,
T0204829,2020/07/27,2020/07/29,,,,,,,295.4700,365.5800,317.6000,0.0000,0,0,978.65
T0204829,2020/07/27,2020/07/29,"Liepert, Ron",Member,To attend meetings with stakeholders about business of the House,2020/07/27,Calgary,Edmonton,,,,,,,
T0204829,2020/07/27,2020/07/29,"Liepert, Ron",Member,To attend meetings with stakeholders about business of the House,2020/07/29,Edmonton,Calgary,,,,,,,
200430747,2020/08/01,2020/08/31,,,,,,,0.0000,2091.6000,0.0000,0,0,0,2091.60
200430747,2020/08/01,2020/08/31,"Liepert, Ron",Member,Secondary Residence,2020/08/01,OTTAWA,OTTAWA,,,,,,,
T0204828,2020/08/01,2020/09/01,,,,,,,0.0000,35.3700,0.0000,0,0,0,35.37
T0204828,2020/08/01,2020/09/01,"Liepert, Ron",Member,Secondary Residence,2020/08/01,Ottawa,Ottawa,,,,,,,
200437230,2020/09/01,2020/09/30,,,,,,,0.0000,2091.6000,0.0000,0,0,0,2091.60
200437230,2020/09/01,2020/09/30,"Liepert, Ron",Member,Secondary Residence,2020/09/01,OTTAWA,OTTAWA,,,,,,,
T0204830,2020/09/08,2020/09/09,,,,,,,2387.3900,0.0000,196.6100,1.0000,0,0,2584.00
T0204830,2020/09/08,2020/09/09,"Liepert, Ron",Member,To travel to/from constituency and Ottawa,2020/09/08,Calgary,Ottawa,,,,,,,
T0204830,2020/09/08,2020/09/09,"Liepert, Ron",Member,To travel to/from constituency and Ottawa,2020/09/09,Ottawa,Calgary,,,,,,,
T0205202,2020/09/21,2020/09/21,,,,,,,45.4500,0.0000,0.0000,0.0000,0,0,45.45
T0205202,2020/09/21,2020/09/21,"Smith, Michael",Employee,To conduct constituency office business,2020/09/21,Calgary,Calgary,,,,,,,
200442092,2020/10/01,2020/10/31,,,,,,,0.0000,2091.6000,0.0000,0,0,0,2091.60
200442092,2020/10/01,2020/10/31,"Liepert, Ron",Member,Secondary Residence,2020/10/01,OTTAWA,OTTAWA,,,,,,,
