"Members – Detailed Travel Expenditures Report – Collins, Laurel – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0202897,2020/02/29,2020/03/24,,,,,,,0.0000,36.7200,0.0000,0,0,0,36.7200
T0202897,2020/02/29,2020/03/24,"Collins, Laurel",Member,Secondary Residence,2020/02/29,Ottawa,Ottawa,,,,,,,
T0202907,2020/03/24,2020/04/24,,,,,,,0.0000,27.0800,0.0000,0,0,0,27.0800
T0202907,2020/03/24,2020/04/24,"Collins, Laurel",Member,Secondary Residence,2020/03/24,Ottawa,Ottawa,,,,,,,
T0202909,2020/04/24,2020/05/24,,,,,,,0.0000,26.9800,0.0000,0,0,0,26.9800
T0202909,2020/04/24,2020/05/24,"Collins, Laurel",Member,Secondary Residence,2020/04/24,Ottawa,Ottawa,,,,,,,
200430689,2020/08/01,2020/08/31,,,,,,,0.0000,1600.0000,0.0000,0,0,0,1600.0000
200430689,2020/08/01,2020/08/31,"Collins, Laurel",Member,Secondary Residence,2020/08/01,OTTAWA,OTTAWA,,,,,,,
200437172,2020/09/01,2020/09/30,,,,,,,0.0000,1600.0000,0.0000,0,0,0,1600.0000
200437172,2020/09/01,2020/09/30,"Collins, Laurel",Member,Secondary Residence,2020/09/01,OTTAWA,OTTAWA,,,,,,,
200442033,2020/10/01,2020/10/31,,,,,,,0.0000,1600.0000,0.0000,0,0,0,1600.0000
200442033,2020/10/01,2020/10/31,"Collins, Laurel",Member,Secondary Residence,2020/10/01,OTTAWA,OTTAWA,,,,,,,
