"Members – Detailed Contract Expenditures Report – Gould, Karina – Q2 2021"
Supplier,Description,Date,Total
SNAPD BURLINGTON,Advertising,2020/04/01,295.00
The Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2020/04/25,7.96
Dropbox Inc.,Licence Renewal,2020/04/29,99.00
TD Canada Bank,Banking Fees and Cheque Orders,2020/04/30,16.95
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.81
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.18
Dropbox Inc.,Licence Renewal,2020/05/29,99.00
TD Canada Bank,Banking Fees and Cheque Orders,2020/05/29,16.95
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,16.79
"Burlington Hydro ",Public Utilities,2020/06/04,111.65
Sky Pixel,Advertising,2020/06/11,275.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
Bramur Plastics,Constituency Office Reconfigurations and Fixtures (COVID19),2020/06/19,587.50
Sky Pixel,Advertising,2020/06/19,275.00
A Different Drummer Books,Gifts given as a matter of protocol,2020/06/24,149.94
Paroisse Saint-Philippe,Advertising,2020/06/24,360.00
BEATTIES,Constituency Office Reconfigurations and Fixtures (COVID19),2020/06/25,250.00
Sky Pixel,Advertising,2020/06/26,275.00
Zoom Video Communications Inc,Licence Renewal,2020/06/26,20.00
Star Metroland Media,Advertising,2020/06/28,199.66
Dropbox Inc.,Licence Renewal,2020/06/29,99.00
A3H Imaging Inc.,"Householders ",2020/06/30,7997.00
Grand & Toy,Cleaning Products,2020/06/30,84.85
TD Canada Bank,Banking Fees and Cheque Orders,2020/06/30,16.95
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,26.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,160.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.53
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,25.50
SNAPD BURLINGTON,Advertising,2020/07/01,231.66
Sky Pixel,Advertising,2020/07/03,275.00
BLUE-PENCIL Business Services Inc,Shredding,2020/07/06,69.46
Cogeco Connexion inc.,Cable and Internet Fees,2020/07/06,239.95
Burlington Hydro,Public Utilities,2020/07/07,137.89
PRIMECONTACT INC.,Professional Communication Services,2020/07/07,949.51
Tourism Burlington,Advertising,2020/07/08,249.50
Uniongas,Public Utilities,2020/07/10,54.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,13.29
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.63
A. B. Wass Electronic Security Systems,Repair of Office Equipment,2020/07/22,108.00
Zoom Video Communications Inc.,Licence Renewal,2020/07/26,20.00
Apple Canada Inc.,Repair of Telecommunication Equipment,2020/07/29,169.00
Dropbox Inc.,Licence Renewal,2020/07/29,99.00
Grand & Toy,Cleaning Products,2020/07/31,69.07
"TD Canada Bank ",Banking Fees and Cheque Orders,2020/07/31,16.95
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,180.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,18.00
RIOCAN MANAGEMENT INC.,Office Rental and Related Fees,2020/08/01,2358.61
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,21.25
SNAPD BURLINGTON,Advertising,2020/08/01,450.00
Prestige Electrical Services Ltd.,Constituency Office Reconfigurations and Fixtures (COVID19),2020/08/05,975.00
Cogeco Connexion inc.,Cable and Internet Fees,2020/08/06,239.95
Prestige Electrical Services Ltd.,Constituency Office Reconfigurations and Fixtures (COVID19),2020/08/06,325.00
Burlington Hydro,Public Utilities,2020/08/07,239.59
The Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/11,35.96
The Hamilton Spectator,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/11,28.16
Toronto Star,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/11,22.59
Toronto Star,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/11,22.59
Toronto Star,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/11,1.12
Toronto Star,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/11,22.59
Lock & Safe Service,"Security Equipment, Intercom and Alarm System (Central Budget)",2020/08/12,514.00
UnionGas,Public Utilities,2020/08/12,107.40
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.05
