"Members – Detailed Contract Expenditures Report – Blois, Kody – Q2 2021"
Supplier,Description,Date,Total
Bell Aliant,Cable and Internet Fees,2020/06/12,120.95
Canada Post,Postage and Parcel Post,2020/06/15,20.11
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
Frank Magazine,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/17,115.00
GATES INSURANCE AGENCY LTD.,Constituency Office Insurance,2020/06/23,690.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/06/23,123.36
GV Publishing Inc.,Advertising,2020/06/26,114.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,578.32
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,16.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,94.43
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.53
NGP VAN Inc.,Professional Communication Services,2020/07/01,40.00
Eagle Crest Golf Course Inc.,Advertising,2020/07/08,217.39
P.R. Direct Signs Inc.,External Printing Costs,2020/07/09,76.00
Bell Aliant,Cable and Internet Fees,2020/07/12,121.65
NOVA SCOTIA POWER INC.,Public Utilities,2020/07/13,301.47
The Aurora Newspaper,Advertising,2020/07/13,63.84
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,145.44
allNovaScotia,"Printed Matter, Books, Newspapers and Subscriptions",2020/07/14,360.00
Eastlink,Internet (COVID19),2020/07/14,119.95
Canada Post,Postage and Parcel Post,2020/07/15,29.25
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,1.53
Canada Post – Postes Canada,Postage and Parcel Post,2020/07/27,338.12
East Hants Sport Hall of Fame,Advertising,2020/07/27,500.00
Rafuse Home Hardware,"Office Supplies, Stationery and Accessories",2020/07/28,7.98
" The Laker News",Advertising,2020/07/29,260.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,124.30
Grand & Toy,Cleaning Products,2020/07/31,6.89
Grand & Toy,Bulk Paper Purchases,2020/07/31,170.80
24 Harbourside Limited,Office Rental and Related Fees,2020/08/01,2165.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,16.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,94.43
NGP VAN Inc.,Professional Communication Services,2020/08/01,40.00
Cook's Indepedent,Spring Water,2020/08/04,9.98
Hants County Exhibition,Advertising,2020/08/11,150.00
Bell Aliant,Cable and Internet Fees,2020/08/12,120.95
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.04
GV Publishing Inc.,Advertising,2020/08/21,114.00
GV Publishing Inc.,Advertising,2020/08/21,114.00
Vistek,Office Equipment,2020/08/24,139.99
Cook's Indepedent,Spring Water,2020/08/26,19.98
Grand & Toy,Bulk Paper Purchases,2020/08/31,62.40
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/08/31,78.19
24 Harbourside Limited,Office Rental and Related Fees,2020/09/01,2165.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,16.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,94.43
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.06
NOVA SCOTIA POWER INC.,Public Utilities,2020/09/11,326.91
Bell Aliant,Cable and Internet Fees,2020/09/12,120.95
GV Publishing Inc.,Advertising,2020/09/22,114.00
Canada Post – Postes Canada,Courier Services,2020/09/23,17.09
Canada Post – Postes Canada,Courier Services,2020/09/23,13.41
Canada Post – Postes Canada,Courier Services,2020/09/23,11.30
Canada Post – Postes Canada,Courier Services,2020/09/23,11.82
Canada Post – Postes Canada,Courier Services,2020/09/23,15.16
Canada Post – Postes Canada,Courier Services,2020/09/23,17.34
Canada Post – Postes Canada,Courier Services,2020/09/23,21.99
Canada Post – Postes Canada,Courier Services,2020/09/23,77.68
Canada Post – Postes Canada,Courier Services,2020/09/23,13.62
Canada Post – Postes Canada,Courier Services,2020/09/23,18.88
Canada Post – Postes Canada,Courier Services,2020/09/23,23.95
Canada Post – Postes Canada,Postage and Parcel Post,2020/09/30,216.04
24 Harbourside Limited,Office Rental and Related Fees,2020/10/01,2165.00
