"Members – Detailed Travel Expenditures Report – Webber, Len – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0204210,2020/06/06,2020/08/05,,,,,,,0.0000,82.9800,0.0000,0,0,0,82.98
T0204210,2020/06/06,2020/08/05,"Webber, Len",Member,Secondary Residence,2020/06/06,Ottawa,Ottawa,,,,,,,
200430813,2020/08/01,2020/08/31,,,,,,,0.0000,1735.5000,0.0000,0,0,0,1735.50
200430813,2020/08/01,2020/08/31,"Webber, Len",Member,Secondary Residence,2020/08/01,OTTAWA,OTTAWA,,,,,,,
T0204977,2020/08/26,2020/08/30,,,,,,,2424.3300,0.0000,257.8100,1.0000,0,0,2682.14
T0204977,2020/08/26,2020/08/30,"Webber, Len",Member,To travel to/from constituency and Ottawa,2020/08/26,Calgary,Ottawa,,,,,,,
T0204977,2020/08/26,2020/08/30,"Webber, Len",Member,To travel to/from constituency and Ottawa,2020/08/30,Ottawa,Calgary,,,,,,,
200437294,2020/09/01,2020/09/30,,,,,,,0.0000,1735.5000,0.0000,0,0,0,1735.50
200437294,2020/09/01,2020/09/30,"Webber, Len",Member,Secondary Residence,2020/09/01,OTTAWA,OTTAWA,,,,,,,
T0204982,2020/09/07,2020/09/11,,,,,,,2433.2500,0.0000,393.2100,1.0000,0,0,2826.46
T0204982,2020/09/07,2020/09/11,"Webber, Len",Member,To travel to/from constituency and Ottawa,2020/09/07,Calgary,Ottawa,,,,,,,
T0204982,2020/09/07,2020/09/11,"Webber, Len",Member,To travel to/from constituency and Ottawa,2020/09/11,Ottawa,Calgary,,,,,,,
200442155,2020/10/01,2020/10/31,,,,,,,0.0000,1735.5000,0.0000,0,0,0,1735.50
200442155,2020/10/01,2020/10/31,"Webber, Len",Member,Secondary Residence,2020/10/01,OTTAWA,OTTAWA,,,,,,,
