"Members – Detailed Contract Expenditures Report – Jeneroux, Matt – Q2 2021"
Supplier,Description,Date,Total
Facebook,Advertising,2019/12/31,15.00
Shaw,Internet (COVID19),2020/02/12,91.00
Facebook,Advertising,2020/02/29,50.00
Shaw,Internet (COVID19),2020/03/03,45.00
Shaw,Internet (COVID19),2020/03/12,91.00
Facebook,Advertising,2020/03/31,20.00
Shaw,Internet (COVID19),2020/04/03,45.00
Shaw,Internet (COVID19),2020/04/12,91.00
Shaw,Internet (COVID19),2020/05/03,45.00
Facebook,Advertising,2020/05/21,2.60
Shaw,Cable and Internet Fees,2020/05/24,199.95
Shaw,Cable and Internet Fees,2020/05/24,199.95
Facebook,Advertising,2020/05/31,25.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,16.79
Shaw,Cable and Internet Fees,2020/06/02,95.00
Bell,Internet (COVID19),2020/06/03,49.95
Shaw,Internet (COVID19),2020/06/03,45.00
Bell Canada,Internet (COVID19),2020/06/06,124.95
Shoppers Drug Mart,Cleaning Products,2020/06/09,4.49
Facebook,Advertising,2020/06/16,2.50
Facebook,Advertising,2020/06/17,4.00
Facebook,Advertising,2020/06/17,2.50
Facebook,Advertising,2020/06/17,2.50
Facebook,Advertising,2020/06/17,6.00
Safeway,Cleaning Products,2020/06/17,14.99
Crystal Glass Canada Ltd.,Constituency Office Reconfigurations and Fixtures (COVID19),2020/06/18,1184.14
Facebook,Advertising,2020/06/18,9.00
EnviroShred Inc.,Shredding,2020/06/19,179.28
Facebook,Advertising,2020/06/19,12.00
Zoom,Licence Renewal,2020/06/20,20.00
"Creative Hive, The",Photography and Video Services,2020/06/22,300.00
Facebook,Advertising,2020/06/22,20.00
Facebook,Advertising,2020/06/24,30.00
Shaw,Cable and Internet Fees,2020/06/24,199.95
CLIFDEN SECURITY SYSTEMS,Protection and Alarm Monitoring (Member's Office Budget),2020/06/25,372.00
GoDaddy,Web Site Hosting/Domain Name,2020/06/28,24.99
"Adams Agency, The",Communications Officer,2020/06/29,4750.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,223.82
Grand & Toy,Bulk Paper Purchases,2020/06/30,89.40
Pro Printers,External Printing Costs,2020/06/30,249.54
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,161.32
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,220.65
