"Members – Detailed Travel Expenditures Report – Mendicino, Marco – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0203433,2020/06/07,2020/06/12,,,,,,,232.1500,1234.6400,178.1700,0,0,0,1644.96
T0203433,2020/06/07,2020/06/12,"Mendicino, Marco",Member,To travel to/from constituency and Ottawa,2020/06/07,Toronto,Ottawa,,,,,,,
T0203433,2020/06/07,2020/06/12,"Mendicino, Marco",Member,To travel to/from constituency and Ottawa,2020/06/12,Ottawa,Toronto,,,,,,,
T0203436,2020/06/14,2020/06/19,,,,,,,0.0000,1014.5200,196.6100,0.0000,0,0,1211.13
T0203436,2020/06/14,2020/06/19,"Mendicino, Marco",Member,To travel to/from constituency and Ottawa,2020/06/14,Toronto,Ottawa,,,,,,,
T0203436,2020/06/14,2020/06/19,"Mendicino, Marco",Member,To travel to/from constituency and Ottawa,2020/06/19,Ottawa,Toronto,,,,,,,
T0203072,2020/07/05,2020/07/06,,,,,,,0.0000,187.8200,0.0000,0.0000,0,0,187.82
T0203072,2020/07/05,2020/07/06,"Mendicino, Marco",Member,To travel to/from constituency and Ottawa,2020/07/05,Toronto,Ottawa,,,,,,,
T0203072,2020/07/05,2020/07/06,"Mendicino, Marco",Member,To travel to/from constituency and Ottawa,2020/07/06,Ottawa,Toronto,,,,,,,
T0203438,2020/07/20,2020/07/23,,,,,,,0.0000,774.4300,196.6100,0.0000,0,0,971.04
T0203438,2020/07/20,2020/07/23,"Mendicino, Marco",Member,To travel to/from constituency and Ottawa,2020/07/20,Toronto,Ottawa,,,,,,,
T0203438,2020/07/20,2020/07/23,"Mendicino, Marco",Member,To travel to/from constituency and Ottawa,2020/07/23,Ottawa,Toronto,,,,,,,
