"Members – Detailed Contract Expenditures Report – Lawrence, Philip – Q2 2021"
Supplier,Description,Date,Total
DURHAM RADIO INC.,Advertising,2020/04/26,200.00
DURHAM RADIO INC.,Advertising,2020/04/26,100.00
My Broadcasting Corp.,Advertising,2020/04/26,600.00
My Broadcasting Corp.,Advertising,2020/04/26,600.00
Blacklock's Reporter,"Printed Matter, Books, Newspapers and Subscriptions",2020/05/11,314.00
UCB Canada CHJJ-FM,Advertising,2020/05/31,24.00
RONA,Constituency Office Reconfigurations and Fixtures (COVID19),2020/06/03,25.76
Brian Beaver,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/09,100.00
Old Railroad Stop,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/17,59.90
Adobe,Licence Renewal,2020/06/18,1339.64
ORONO WEEKLY TIMES,Advertising,2020/06/24,365.00
Today's Northumberland,Professional Communication Services,2020/06/24,100.00
LAKEFRONT UTILITY SERVICES INC.,Public Utilities,2020/06/25,124.19
My Broadcasting Corp.,Advertising,2020/06/28,999.00
My Broadcasting Corp.,Advertising,2020/06/28,599.00
Star Metroland Media,Advertising,2020/06/28,2380.00
UCB Canada CHJJ-FM,Advertising,2020/06/28,432.00
Canada Patriot,Pins and Flags,2020/06/29,350.00
Canada Patriot,Pins and Flags,2020/06/30,375.00
Weir Media / 2507420 Ontario Inc.,Professional Communication Services,2020/06/30,1350.00
"Wheeldon, Jeff",Research Consultants,2020/06/30,402.50
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,158.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,130.95
Cogeco Connexion inc.,Cable and Internet Fees,2020/07/06,152.60
LUV Cleaning,Janitorial Services and Maintenance,2020/07/06,350.00
We Share Supply Inc.,Consumable Items for Constituency Offices (COVID19),2020/07/07,378.80
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,60.11
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.37
Enbridge Gas Inc.,Public Utilities,2020/07/23,22.50
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,463.22
Weir Media / 2507420 Ontario Inc.,Professional Communication Services,2020/07/31,1350.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,178.27
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,158.00
JASMAS INC.,Office Rental and Related Fees,2020/08/01,2474.42
LUV Cleaning,Janitorial Services and Maintenance,2020/08/04,280.00
Royal Bank,Banking Fees and Cheque Orders,2020/08/04,24.00
ALLIANCE SECURITY SYSTEMS,Repair of Office Equipment,2020/08/17,196.25
My Broadcasting Corp.,Advertising,2020/08/30,199.00
My Broadcasting Corp.,Advertising,2020/08/30,249.00
My Broadcasting Corp.,Advertising,2020/08/30,199.00
Weir Media / 2507420 Ontario Inc.,Photography and Video Services,2020/08/31,1350.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,183.91
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,158.00
JASMAS INC.,Office Rental and Related Fees,2020/09/01,2474.42
LUV Cleaning,Janitorial Services and Maintenance,2020/09/09,350.00
ORONO WEEKLY TIMES,Advertising,2020/09/09,345.00
Canada Patriot,Pins and Flags,2020/09/15,460.00
Canada Post – Postes Canada,Courier Services,2020/09/23,23.94
JASMAS INC.,Office Rental and Related Fees,2020/10/01,2474.42
