"Members – Detailed Travel Expenditures Report – McColeman, Phil – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0202689,2020/04/11,2020/05/11,,,,,,,0.0000,36.9400,0.0000,0,0,0,36.9400
T0202689,2020/04/11,2020/05/11,"McColeman, Phil",Member,Secondary Residence,2020/04/11,Ottawa,Ottawa,,,,,,,
T0205175,2020/05/11,2020/08/11,,,,,,,0.0000,123.6500,0.0000,0,0,0,123.6500
T0205175,2020/05/11,2020/08/11,"McColeman, Phil",Member,Secondary Residence,2020/07/11,Ottawa,Ottawa,,,,,,,
200430757,2020/08/01,2020/08/31,,,,,,,0.0000,1607.5000,0.0000,0,0,0,1607.5000
200430757,2020/08/01,2020/08/31,"McColeman, Phil",Member,Secondary Residence,2020/08/01,OTTAWA,OTTAWA,,,,,,,
T0204395,2020/08/21,2020/08/24,,,,,,,503.8400,0.0000,119.9600,1.0000,0,0,623.8000
T0204395,2020/08/21,2020/08/24,"McColeman, Phil",Member,To travel to/from constituency and Ottawa,2020/08/21,Brantford,Ottawa,,,,,,,
T0204395,2020/08/21,2020/08/24,"McColeman, Phil",Member,To travel to/from constituency and Ottawa,2020/08/24,Ottawa,Brantford,,,,,,,
200437239,2020/09/01,2020/09/30,,,,,,,0.0000,1607.5000,0.0000,0,0,0,1607.5000
200437239,2020/09/01,2020/09/30,"McColeman, Phil",Member,Secondary Residence,2020/09/01,OTTAWA,OTTAWA,,,,,,,
200442102,2020/10/01,2020/10/31,,,,,,,0.0000,1607.5000,0.0000,0,0,0,1607.5000
200442102,2020/10/01,2020/10/31,"McColeman, Phil",Member,Secondary Residence,2020/10/01,OTTAWA,OTTAWA,,,,,,,
