"Members – Detailed Contract Expenditures Report – Beech, Terry – Q2 2021"
Supplier,Description,Date,Total
DSD Document Systems Direct Ltd.,Photocopier Rental and Related Costs,2020/05/22,88.8100
Price's Alarms Systems Ltd.,Protection and Alarm Monitoring (Member's Office Budget),2020/05/22,60.0000
Choice Communication,Advertising,2020/05/23,195.5000
Facebook,Advertising,2020/05/31,500.0000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,84.2500
Rogers Wireless – Rogers sans-fil,Long Distance,2020/06/01,12.7500
Amazon.ca,Consumable Items for Constituency Offices (COVID19),2020/06/03,81.1800
Amazon.ca,Consumable Items for Constituency Offices (COVID19),2020/06/03,44.9800
Grand and Toy,Consumable Items for Constituency Offices (COVID19),2020/06/03,78.5600
Facebook,Advertising,2020/06/05,198.8700
Amazon.ca,"Office Supplies, Stationery and Accessories",2020/06/08,29.3200
Amazon.ca,Computer Equipment,2020/06/08,29.1300
Amazon.ca,Computer Equipment,2020/06/08,34.9900
Facebook,Advertising,2020/06/10,500.0000
Amazon.ca,Computer Equipment,2020/06/12,187.0000
Dad's Printing,Consumable Items for Constituency Offices (COVID19),2020/06/15,223.0800
Reyfort Publishing,Advertising,2020/06/15,71.4300
Facebook,Advertising,2020/06/16,500.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.3900
Facebook,Advertising,2020/06/20,500.0000
Shaw Direct,Cable and Internet Fees,2020/06/21,128.3500
Bc Hyrdo,Public Utilities,2020/06/22,221.9600
Facebook,Advertising,2020/06/26,500.0000
DSD Document Systems Direct Ltd.,Photocopier Rental and Related Costs,2020/06/29,88.8100
Sunflower Marketing,Advertising,2020/06/29,93.7500
Honeycomb Direct Mail Inc,Constituency Mail,2020/06/30,5353.0000
LMP Publication Limited Partnership,Advertising,2020/06/30,250.0000
LMP Publication Limited Partnership,Advertising,2020/06/30,153.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,73.6300
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,73.5000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.5300
Price's Alarm Systems Ltd.,Protection and Alarm Monitoring (Member's Office Budget),2020/07/01,77.9700
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,104.2500
Grand and Toy,Consumable Items for Constituency Offices (COVID19),2020/07/02,242.3800
Facebook,Advertising,2020/07/05,342.1000
Apple Canada Inc.,Repair of Telecommunication Equipment,2020/07/07,169.0000
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2020/07/07,56.2400
Avida Textiles Canada Ltd.,"Office Supplies, Stationery and Accessories",2020/07/15,748.9000
Avida Textiles Canada Ltd.,Consumable Items for Constituency Offices (COVID19),2020/07/15,697.6000
Rogers Wireless – Rogers sans-fil,Voice Communication Equipment,2020/07/17,500.0000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,145.8200
Choice Communication,Advertising,2020/07/20,234.1100
Choice Communication,Advertising,2020/07/20,238.2100
Shaw Direct,Cable and Internet Fees,2020/07/21,128.3500
North Shore Signarama,Constituency Office Reconfigurations and Fixtures (COVID19),2020/07/27,337.0500
DSD Document Systems Direct Ltd.,Photocopier Rental and Related Costs,2020/07/28,214.0000
The UPS Store #325,Postage and Parcel Post,2020/07/30,47.9200
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,25.4600
Grand & Toy,Cleaning Products,2020/07/31,33.1900
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,70.0200
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,22.0000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,124.2500
Rogers Wireless – Rogers sans-fil,Long Distance,2020/08/01,0.7500
Trinden Enterprises Ltd,Office Rental and Related Fees,2020/08/01,3149.1600
Facebook,Advertising,2020/08/05,329.8300
North Shore Signarama,Consumable Items for Constituency Offices (COVID19),2020/08/07,81.9600
Time Time Cleaning,Janitorial Services and Maintenance,2020/08/10,300.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.0400
BC Hydro,Public Utilities,2020/08/21,247.4300
Shaw Direct,Cable and Internet Fees,2020/08/21,128.3500
Brugge Design,Professional Communication Services,2020/08/24,80.5000
Facebook,Advertising,2020/08/26,500.0000
"Fleischer, Madison",Communications Officer,2020/08/31,1000.0000
Grand & Toy,Cleaning Products,2020/08/31,35.1900
Grand & Toy,Bulk Paper Purchases,2020/08/31,143.4900
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,69.1800
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,10.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.0600
Trinden Enterprises Ltd,Office Rental and Related Fees,2020/09/01,3149.1600
Facebook,Advertising,2020/09/03,173.0800
Facebook,Advertising,2020/09/12,500.0000
Facebook,Advertising,2020/09/16,500.0000
Canada Post – Postes Canada,Courier Services,2020/09/23,161.7500
Canada Post – Postes Canada,Postage and Parcel Post,2020/09/25,247.8600
Trinden Enterprises Ltd,Office Rental and Related Fees,2020/10/01,3149.1600
