"Members – Detailed Contract Expenditures Report – Marcil, Simon – Q2 2021"
Supplier,Description,Date,Total
Entretien la Ménagère,Janitorial Services and Maintenance,2020/06/08,416.00
Imprimerie Ma-Jo-Li Inc.,Constituency Mail,2020/06/09,2681.50
Corporation Thibault Gestion et conseils,Subject Matter Expert,2020/06/24,3600.00
Entretien la Ménagère,Janitorial Services and Maintenance,2020/06/30,208.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,11.14
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,36.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,209.84
Corporation Thibault Gestion et conseils,Subject Matter Expert,2020/07/08,3600.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,4.12
Corporation Thibault Gestion et conseils,Subject Matter Expert,2020/07/22,3600.00
Corporation Thibault Gestion et conseils,Subject Matter Expert,2020/07/29,3600.00
Entretien la Ménagère,Janitorial Services and Maintenance,2020/07/29,208.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,209.84
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,130.15
Succession Louise Soulard,Office Rental and Related Fees,2020/08/01,2220.24
Corporation Thibault Gestion et conseils,Subject Matter Expert,2020/08/12,3600.00
Entretien la Ménagère,Janitorial Services and Maintenance,2020/08/28,208.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,69.11
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,209.84
Succession Louise Soulard,Office Rental and Related Fees,2020/09/01,2220.24
Corporation Thibault Gestion et conseils,Subject Matter Expert,2020/09/02,3600.00
Canada Post – Postes Canada,Courier Services,2020/09/23,7.37
Canada Post – Postes Canada,Courier Services,2020/09/23,7.94
Canada Post – Postes Canada,Courier Services,2020/09/23,9.09
Canada Post – Postes Canada,Courier Services,2020/09/23,10.24
Canada Post – Postes Canada,Courier Services,2020/09/23,7.23
Canada Post – Postes Canada,Courier Services,2020/09/23,7.37
Canada Post – Postes Canada,Courier Services,2020/09/23,9.14
Canada Post – Postes Canada,Courier Services,2020/09/23,7.23
Canada Post – Postes Canada,Courier Services,2020/09/23,10.00
Canada Post – Postes Canada,Courier Services,2020/09/23,9.79
Succession Louise Soulard,Office Rental and Related Fees,2020/10/01,2220.24
