"Members – Detailed Contract Expenditures Report – Fisher, Darren – Q2 2021"
Supplier,Description,Date,Total
"Caissie, Zeph",Advertising,2019/12/17,100.00
City of Lakes Hockey Tournament Society,Advertising,2020/01/22,250.00
Blue Wave Cleaning Services Inc.,Janitorial Services and Maintenance,2020/03/01,205.00
NGP VAN inc,Professional Communication Services,2020/03/01,100.00
ALL NOVA SCOTIA,"Printed Matter, Books, Newspapers and Subscriptions",2020/03/02,30.00
NORTH DARTMOUTH COMMUNITY,Advertising,2020/03/02,225.00
Dartmouth Whalers Pee Wee AA Hockey,Advertising,2020/03/08,250.00
AP Reid,Constituency Office Insurance,2020/03/11,565.00
HydroOttawa,Public Utilities,2020/03/11,110.81
METRO GUIDE PUBLISHING,Advertising,2020/03/20,180.00
ALL NOVA SCOTIA,"Printed Matter, Books, Newspapers and Subscriptions",2020/04/01,30.00
Bell Aliant,Cable and Internet Fees,2020/04/01,171.90
Blue Wave Cleaning Services Inc.,Janitorial Services and Maintenance,2020/04/01,205.00
NGP VAN Inc,Professional Communication Services,2020/04/01,100.00
Bell Aliant,Cable and Internet Fees,2020/04/09,178.32
ALL NOVA SCOTIA,"Printed Matter, Books, Newspapers and Subscriptions",2020/05/01,30.00
Blue Wave Cleaning Services Inc.,Janitorial Services and Maintenance,2020/05/01,205.00
NGP VAN,Professional Communication Services,2020/05/01,100.00
"Nova Scotia Power ",Public Utilities,2020/05/07,285.19
Bell Aliant,Cable and Internet Fees,2020/05/09,173.91
ALL NOVA SCOTIA,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/01,30.00
Blue Wave Cleaning Services Inc.,Janitorial Services and Maintenance,2020/06/01,205.00
NGP VAN,Professional Communication Services,2020/06/01,100.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,16.79
SNAPD DARTMOUTH,Advertising,2020/06/05,500.00
Bell Aliant,Cable and Internet Fees,2020/06/09,174.91
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
Staples,Toner,2020/06/25,109.99
Staples,"Office Supplies, Stationery and Accessories",2020/06/25,4.73
FACEBOOK,Advertising,2020/06/30,24.94
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,225.36
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,117.62
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,165.29
NGP VAN,Professional Communication Services,2020/07/01,100.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.53
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,25.50
SNAPD DARTMOUTH,Advertising,2020/07/01,145.00
ALL NOVA SCOTIA,"Printed Matter, Books, Newspapers and Subscriptions",2020/07/02,30.00
Home Depot,Constituency Office Reconfigurations and Fixtures (COVID19),2020/07/02,169.00
"NOVA SCOTIA POWER ",Public Utilities,2020/07/02,48.58
BOB REVERT SECURITY SYSTEMS LTD,Protection and Alarm Monitoring (Member's Office Budget),2020/07/05,246.90
Bell Aliant,Cable and Internet Fees,2020/07/09,175.91
PARENT-CHILD GUIDE,Advertising,2020/07/09,225.00
HYDRO OTTAWA,Public Utilities,2020/07/13,82.02
SNAPD DARTMOUTH,Advertising,2020/07/17,145.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.26
Pulse Signs & Design Inc.,Advertising,2020/07/24,462.95
Ace Machining Limited,Constituency Office Reconfigurations and Fixtures (COVID19),2020/07/29,160.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,166.93
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,165.29
NGP VAN,Professional Communication Services,2020/08/01,100.00
PLAZA TACOMA CENTRE LTD.,Office Rental and Related Fees,2020/08/01,2694.17
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,46.75
Bell Aliant,Public Utilities,2020/08/09,176.92
Hydro Ottawa,Public Utilities,2020/08/12,24.38
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.04
PARENT-CHILD GUIDE,Advertising,2020/08/17,225.00
House of Commons – Chambre des communes,Repair of Telecommunication Equipment,2020/08/19,169.00
Grand & Toy,Bulk Paper Purchases,2020/08/31,134.10
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/08/31,10.20
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,162.18
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,165.29
Blue Wave Cleaning Services Inc.,Janitorial Services and Maintenance,2020/09/01,410.00
NGP VAN,Professional Communication Services,2020/09/01,100.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.06
PLAZA TACOMA CENTRE LTD.,Office Rental and Related Fees,2020/09/01,2606.32
Shoppers Drug Mart,Consumable Items for Constituency Offices (COVID19),2020/09/01,23.45
Nova Scotia Power,Public Utilities,2020/09/02,403.88
Bell Aliant,Public Utilities,2020/09/09,171.90
OTTAWA HYDRO,Public Utilities,2020/09/11,23.96
Canada Post – Postes Canada,Courier Services,2020/09/23,10.37
Canada Post – Postes Canada,Courier Services,2020/09/23,10.47
Canada Post – Postes Canada,Courier Services,2020/09/23,14.41
Canada Post – Postes Canada,Courier Services,2020/09/23,11.89
Canada Post – Postes Canada,Courier Services,2020/09/23,20.22
Canada Post – Postes Canada,Courier Services,2020/09/23,20.48
Canada Post – Postes Canada,Courier Services,2020/09/23,14.13
Canada Post – Postes Canada,Courier Services,2020/09/23,14.34
Canada Post – Postes Canada,Courier Services,2020/09/23,11.23
Canada Post – Postes Canada,Courier Services,2020/09/23,14.13
Canada Post – Postes Canada,Courier Services,2020/09/23,14.13
PLAZA TACOMA CENTRE LTD.,Office Rental and Related Fees,2020/10/01,2694.17
