"Members – Detailed Contract Expenditures Report – Chabot, Louise – Q2 2021"
Supplier,Description,Date,Total
Centre Publicitaire Québec,Advertising,2020/04/24,500.00
E.M.P.C.,Advertising,2020/06/02,583.33
Vidéotron s.e.n.c,Cable and Internet Fees,2020/06/12,61.79
Chevaliers de Colomb Bois-des-Filion Lorraine,Advertising,2020/06/15,300.00
CCITB,Advertising,2020/06/16,500.00
"CHANTEURS DE LORRAINE, LES",Advertising,2020/06/19,425.00
Atelier Altitude Inc,Advertising,2020/06/26,300.00
Comité des parcs du Quartier Nord,Advertising,2020/06/28,250.00
ENSEMBLE VOCAL ALTERNATIM,Advertising,2020/06/30,300.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,126.92
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,4.00
IMAGI AFFICHAGE,External Printing Costs,2020/07/01,1100.00
"Schneider, Ludovic",Information Technology (IT) Support Officer,2020/07/01,1600.00
Alarme Electronique Pomerleau,"Security Equipment, Intercom and Alarm System (Central Budget)",2020/07/02,1474.00
Vidéotron s.e.n.c,Cable and Internet Fees,2020/07/03,89.95
Vidéotron s.e.n.c,Cable and Internet Fees,2020/07/10,62.89
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,137.79
Chevaliers de Colomb Bois-des-Filion Lorraine,Advertising,2020/07/15,300.00
Servitout Inc.,Janitorial Services and Maintenance,2020/07/15,520.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.05
Rona Ste-Thérèse,"Office Supplies, Stationery and Accessories",2020/07/20,16.36
CCITB,Advertising,2020/07/22,399.00
E.M.P.C.,Advertising,2020/07/30,583.33
Vidéotron s.e.n.c,Cable and Internet Fees,2020/07/31,89.95
9397-6405,Office Rental and Related Fees,2020/08/01,2000.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,126.92
"Schneider, Ludovic",Information Technology (IT) Support Officer,2020/08/01,1600.00
"Cardinaux de Sainte-Thérèse, Les",Advertising,2020/08/04,500.00
Walmart,"Office Supplies, Stationery and Accessories",2020/08/04,15.47
Walmart,Consumable Items for Constituency Offices (COVID19),2020/08/04,94.70
Walmart,Office Furniture and Fixtures,2020/08/04,69.97
VILLE DE LORRAINE,Advertising,2020/08/10,434.88
Librairie Ste-Thérèse,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/12,26.95
Vidéotron s.e.n.c,Cable and Internet Fees,2020/08/14,61.79
Arts et Antiquités St-Placide,"Framing, Outside Supplier",2020/08/15,40.00
Servitout Inc.,Janitorial Services and Maintenance,2020/08/15,520.00
René Villemure Éthicien,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/18,25.00
DeSerres,"Office Supplies, Stationery and Accessories",2020/08/19,11.97
Grif et Graf,"Framing, Outside Supplier",2020/08/19,48.99
Parkinson Québec,Advertising,2020/08/25,500.00
CCCTB,Public Meeting Room Rentals,2020/08/27,484.00
9397-6405,Office Rental and Related Fees,2020/09/01,550.00
9397-6405,Office Rental and Related Fees,2020/09/01,2000.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,126.92
"Schneider, Ludovic",Information Technology (IT) Support Officer,2020/09/01,800.00
Boutique de l'Assemblée nationale,Pins and Flags,2020/09/03,57.25
Vidéotron s.e.n.c,Cable and Internet Fees,2020/09/04,89.95
A.B.M.B.,Advertising,2020/09/07,300.00
IMAGI AFFICHAGE,Advertising,2020/09/07,2400.00
Unigraph Media,"Office Supplies, Stationery and Accessories",2020/09/08,443.00
Canada Post – Postes Canada,Postage and Parcel Post,2020/09/09,116.57
GROUPE JCL,Advertising,2020/09/09,947.00
GROUPE JCL,Advertising,2020/09/09,396.00
Vidéotron s.e.n.c,Cable and Internet Fees,2020/09/11,61.79
Poste Canada,Freight,2020/09/14,5.09
Uniprix,"Office Supplies, Stationery and Accessories",2020/09/14,7.99
Servitout Inc.,Janitorial Services and Maintenance,2020/09/15,650.00
Association Panda Therese-de-Blainville et Des Laurentides,Advertising,2020/09/16,500.00
LaTour Photographie,Photography and Video Services,2020/09/18,400.00
Uniprix,Cleaning Products,2020/09/21,11.96
Canada Post – Postes Canada,Courier Services,2020/09/23,7.61
Canada Post – Postes Canada,Courier Services,2020/09/23,7.61
Canada Post – Postes Canada,Courier Services,2020/09/23,7.49
Canada Post – Postes Canada,Courier Services,2020/09/23,5.94
Canada Post – Postes Canada,Courier Services,2020/09/23,5.14
Canada Post – Postes Canada,Courier Services,2020/09/23,7.30
Canada Post – Postes Canada,Courier Services,2020/09/23,5.62
Canada Post – Postes Canada,Courier Services,2020/09/23,6.03
Canada Post – Postes Canada,Courier Services,2020/09/23,5.24
Canada Post – Postes Canada,Courier Services,2020/09/23,5.14
9397-6405,Office Rental and Related Fees,2020/10/01,2550.00
