"Members – Detailed Contract Expenditures Report – Monsef, Maryam – Q2 2021"
Supplier,Description,Date,Total
Wightman,Internet (COVID19),2020/03/10,48.00
LAKEFIELD HERALD LTD.,Advertising,2020/03/13,42.00
LAKEFIELD HERALD LTD.,Advertising,2020/03/27,55.00
Wightman,Internet (COVID19),2020/04/10,48.00
LAKEFIELD HERALD LTD.,Advertising,2020/04/17,127.10
LAKEFIELD HERALD LTD.,Advertising,2020/04/24,127.10
"Dummer News, The",Advertising,2020/05/01,85.00
LAKEFIELD HERALD LTD.,Advertising,2020/05/01,127.10
LAKEFIELD HERALD LTD.,Advertising,2020/05/08,107.10
Wightman,Internet (COVID19),2020/05/10,21.50
LAKEFIELD HERALD LTD.,Advertising,2020/05/15,127.10
bell,Internet (COVID19),2020/05/17,40.00
LAKEFIELD HERALD LTD.,Advertising,2020/05/22,127.10
Star Metroland Media,Advertising,2020/05/24,250.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.81
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.18
Merry Maids,Janitorial Services and Maintenance,2020/05/27,125.00
LAKEFIELD HERALD LTD.,Advertising,2020/05/29,127.10
Facebook,Advertising,2020/05/30,36.95
Bell Média Inc.,Advertising,2020/05/31,450.00
Bell Média Inc.,Advertising,2020/05/31,750.00
Facebook,Advertising,2020/05/31,100.00
Star Metroland Media,Advertising,2020/05/31,250.00
"Dummer News, The",Advertising,2020/06/01,85.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,21.25
Cogeco Connexion inc.,Internet (COVID19),2020/06/02,65.00
Apsley Backroads,Advertising,2020/06/05,142.00
Bell Canada,Internet (COVID19),2020/06/05,85.95
LAKEFIELD HERALD LTD.,Advertising,2020/06/05,127.10
Star Metroland Media,Advertising,2020/06/07,250.00
Wightman,Internet (COVID19),2020/06/10,48.00
LAKEFIELD HERALD LTD.,Advertising,2020/06/12,127.10
Signarama Peterborough & SDi Signs,Consumable Items for Constituency Offices (COVID19),2020/06/12,566.80
Cogeco Connexion inc.,Cable and Internet Fees,2020/06/13,202.17
Star Metroland Media,Advertising,2020/06/14,200.00
Facebook,Advertising,2020/06/16,100.00
Facebook,Advertising,2020/06/16,100.00
Nexicom,Internet (COVID19),2020/06/16,48.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
Facebook,Advertising,2020/06/17,100.00
Home Hardware,"Office Supplies, Stationery and Accessories",2020/06/18,7.41
Facebook,Advertising,2020/06/19,100.00
Facebook,Advertising,2020/06/20,100.00
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2020/06/23,57.34
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/06/23,209.72
Facebook,Advertising,2020/06/24,63.11
Facebook,Advertising,2020/06/25,100.00
Facebook,Advertising,2020/06/26,100.00
LAKEFIELD HERALD LTD.,Advertising,2020/06/26,79.00
Signarama,Advertising,2020/06/26,4420.00
Facebook,Advertising,2020/06/27,100.00
Facebook,Advertising,2020/06/28,100.00
Facebook,Advertising,2020/06/28,100.00
Star Metroland Media,Advertising,2020/06/28,122.90
Star Metroland Media,Advertising,2020/06/28,300.00
