"Members – Detailed Contract Expenditures Report – Sajjan, Harjit S. – Q2 2021"
Supplier,Description,Date,Total
Costco,"Office Supplies, Stationery and Accessories",2020/02/22,33.49
Staples,"Office Supplies, Stationery and Accessories",2020/04/06,54.56
Choice Communication (Canada) Ltd.,Advertising,2020/05/23,195.50
TELUS Communications Inc.,Cable and Internet Fees,2020/06/01,85.00
Etsy,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/03,57.48
Etsy,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/03,39.00
Ikea,"Office Supplies, Stationery and Accessories",2020/06/04,95.08
Ikea,Office Plants and Flowers,2020/06/04,80.68
London Drugs,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/04,41.72
London Drugs,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/04,49.20
The Home Depot,Office Plants and Flowers,2020/06/04,23.52
London Drugs,"Office Supplies, Stationery and Accessories",2020/06/06,150.82
Gardenworks,Office Plants and Flowers,2020/06/08,16.02
Sun Tai Sang Farm,Office Plants and Flowers,2020/06/08,32.05
The East Side Revue,Advertising,2020/06/08,32.10
Sherwin-Williams,"Office Supplies, Stationery and Accessories",2020/06/09,38.19
Costco,Consumable Items for Constituency Offices (COVID19),2020/06/10,60.41
Michaels,"Office Supplies, Stationery and Accessories",2020/06/10,44.32
Canadian Tire,Consumable Items for Constituency Offices (COVID19),2020/06/13,79.98
T&T Supermarket,Consumable Items for Constituency Offices (COVID19),2020/06/13,39.57
Reyfort Publishing,Advertising,2020/06/15,71.43
U-Hual Moving & Storage,Storage and Warehousing,2020/06/15,184.95
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
London Drugs,"Framing, Outside Supplier",2020/06/18,42.79
Urban Source,"Office Supplies, Stationery and Accessories",2020/06/18,13.86
88 Supermarket,Consumable Items for Constituency Offices (COVID19),2020/06/19,27.78
London Drugs,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/19,9.57
Canadian Tire,Consumable Items for Constituency Offices (COVID19),2020/06/20,113.85
Save-on-Foods,Promotional Items,2020/06/21,15.69
Trendy Bucks,Office Plants and Flowers,2020/06/21,8.55
Amazon,Office Furniture and Fixtures,2020/06/25,64.33
Etsy,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/25,33.50
London Drugs,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/25,74.89
London Drugs,"Framing, Outside Supplier",2020/06/25,42.79
88 Supermarket,Consumable Items for Constituency Offices (COVID19),2020/06/26,27.78
Canadian Tire,Consumable Items for Constituency Offices (COVID19),2020/06/26,134.70
London Drugs,"Consumable Items for Constituency Offices (COVID19) ",2020/06/26,30.08
H&B Sign Ltd,Constituency Office Reconfigurations and Fixtures (COVID19),2020/06/29,513.60
Sunflower Marketing,Advertising,2020/06/29,93.75
Costco Wholesale,Voice Communication Equipment,2020/06/30,189.34
Costco Wholesale,"Office Supplies, Stationery and Accessories",2020/06/30,30.39
London Drugs,Voice Communication Equipment,2020/06/30,236.13
Rhodes & William Ltd,Constituency Office Insurance,2020/06/30,1665.18
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,115.57
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,212.91
Bell Mobility – Bell Mobilité,Long Distance,2020/07/01,0.56
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.52
T&T Supermarket,Consumable Items for Constituency Offices (COVID19),2020/07/01,63.81
TELUS Communications Inc.,Cable and Internet Fees,2020/07/01,85.00
Sach Di Awaaz Newspaper,Advertising,2020/07/03,250.00
Costco,"Printed Matter, Books, Newspapers and Subscriptions",2020/07/06,90.94
ABC Printer Solutions Ltd,Toner,2020/07/08,594.92
Canadian Tire,"Office Supplies, Stationery and Accessories",2020/07/08,18.06
Choice Communication (Canada) Ltd.,Advertising,2020/07/08,3525.33
Michaels,"Office Supplies, Stationery and Accessories",2020/07/08,1.89
London Drugs,"Office Supplies, Stationery and Accessories",2020/07/10,23.98
Canada Post,Postage and Parcel Post,2020/07/15,22.05
U-Hual Moving & Storage,Storage and Warehousing,2020/07/15,184.95
BC HYDRO,Public Utilities,2020/07/20,97.51
Choice Communication (Canada) Ltd.,Advertising,2020/07/20,234.11
Choice Communication (Canada) Ltd.,Advertising,2020/07/20,238.21
