"Members – Detailed Travel Expenditures Report – Morantz, Marty – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0205075,2020/06/08,2020/06/12,,,,,,,1562.3800,709.3200,491.5200,1.0000,0,0,2763.22
T0205075,2020/06/08,2020/06/12,"Morantz, Marty",Member,To travel to/from constituency and Ottawa,2020/06/08,Winnipeg,Ottawa,,,,,,,
T0205075,2020/06/08,2020/06/12,"Morantz, Marty",Member,To travel to/from constituency and Ottawa,2020/06/12,Ottawa,Winnipeg,,,,,,,
T0205072,2020/07/05,2020/07/05,,,,,,,337.6800,0.0000,0.0000,0.5000,0,0,337.68
T0205072,2020/07/05,2020/07/05,"Hornby, Colin",Employee,To travel to/from constituency and Ottawa,2020/07/05,Ottawa,Winnipeg,,,,,,,
T0204302,2020/08/23,2020/08/25,,,,,,,101.6200,436.1500,393.6500,0,0.0000,0,931.42
T0204302,2020/08/23,2020/08/25,"Morantz, Marty",Member,To attend a regional or provincial caucus meeting,2020/08/23,Winnipeg,Gimli,,,,,,,
T0204308,2020/08/23,2020/08/25,,,,,,,0.0000,348.9200,393.6500,0,0.0000,0,742.57
T0204308,2020/08/23,2020/08/25,"Hornby, Colin",Employee,To attend a regional or provincial caucus meeting,2020/08/23,Winnipeg,Gimli,,,,,,,
T0204302,2020/08/23,2020/08/25,"Morantz, Marty",Member,To attend a regional or provincial caucus meeting,2020/08/25,Gimli,Winnipeg,,,,,,,
T0205078,2020/09/08,2020/09/08,,,,,,,716.1600,0.0000,0.0000,0.5000,0,0,716.16
T0205078,2020/09/08,2020/09/08,"Hornby, Colin",Employee,To travel to/from constituency and Ottawa,2020/09/08,Winnipeg,Ottawa,,,,,,,
T0205079,2020/09/08,2020/09/10,,,,,,,1580.5200,413.6200,294.9100,1.0000,0,0,2289.05
T0205079,2020/09/08,2020/09/10,"Morantz, Marty",Member,To travel to/from constituency and Ottawa,2020/09/08,Winnipeg,Ottawa,,,,,,,
T0205079,2020/09/08,2020/09/10,"Morantz, Marty",Member,To travel to/from constituency and Ottawa,2020/09/10,Ottawa,Winnipeg,,,,,,,
