"Members – Detailed Contract Expenditures Report – Joly, Mélanie – Q2 2021"
Supplier,Description,Date,Total
Métro Média,Advertising,2019/12/21,84.0000
Métro Média,Advertising,2020/01/18,303.0000
Métro Média,Advertising,2020/03/14,303.0000
Métro Média,Advertising,2020/03/28,303.0000
Métro Média,Advertising,2020/04/11,895.0000
RADIO HUMSAFAR,Advertising,2020/04/13,40.0000
Newsfirst Multimédia (9030-2944 Québec Inc.),Advertising,2020/04/20,91.7600
Métro Média,Advertising,2020/04/25,303.0000
Walmart 3044,Voice Communication Equipment,2020/04/27,80.1100
J. Jacques McCann inc.,Constituency Office Insurance,2020/04/28,1239.0700
"Benkoula, Réda",Advertising,2020/05/01,45.6300
Il Cittadino Canadese,Advertising,2020/05/06,71.0000
Métro Média,Advertising,2020/05/09,375.0000
Métro Média,Advertising,2020/05/23,303.0000
LPB Distribution Inc.,Gifts given as a matter of protocol,2020/05/25,680.0000
MAGHREB CANADA EXPRESS,Advertising,2020/06/01,29.4100
"SENIOR TIMES, THE(PUBLICATIONS NEWBORN INC.)",Advertising,2020/06/01,195.0000
Métro Média,Advertising,2020/06/06,303.0000
JOURNALDESVOISINS.COM,Advertising,2020/06/12,2500.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.3900
Métro Média,Advertising,2020/06/20,303.0000
CLAN CREATIF INC.,Professional Communication Services,2020/06/23,96.1400
Métro Média,Advertising,2020/06/27,72.0000
Association Quebecoise de Defense des Droits des Personnes Retraitees et Préretraitées,Advertising,2020/06/30,85.0300
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,264.2700
Bell Mobility – Bell Mobilité,Long Distance,2020/07/01,9.4000
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2020/07/01,150.7700
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,247.8400
Factus Medias Inc,Advertising,2020/07/01,87.9400
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.5300
Zigzag Roman-Canadian Inc.,Advertising,2020/07/01,22.5000
Métro Média,Advertising,2020/07/04,303.0000
CARREFOUR JEUNESSE-EMPLOI AHUNTSIC BORDEAUX-CARTIERVILLE,Advertising,2020/07/06,425.1300
BELL CANADA,Cable and Internet Fees,2020/07/07,119.9000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,8.1500
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,1.6000
Vidéotron s.e.n.c,Cable and Internet Fees,2020/07/17,440.5200
Métro Média,Advertising,2020/07/18,303.0000
225 CHABANEL S.E.C.,Office Rental and Related Fees,2020/08/01,2800.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,247.8400
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,275.2300
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2020/08/01,115.7000
Métro Média,Advertising,2020/08/01,303.0000
"Beuchée, Mylène",Communications Officer,2020/08/10,1000.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.0500
Métro Média,Advertising,2020/08/15,303.0000
225 CHABANEL S.E.C.,Office Rental and Related Fees,2020/09/01,2800.0000
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2020/09/01,77.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,247.8400
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,212.8300
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.0600
Canada Post – Postes Canada,Courier Services,2020/09/23,6.9000
Canada Post – Postes Canada,Courier Services,2020/09/23,8.1700
Canada Post – Postes Canada,Courier Services,2020/09/23,26.4500
Canada Post – Postes Canada,Courier Services,2020/09/23,12.7200
Canada Post – Postes Canada,Courier Services,2020/09/23,7.3800
Canada Post – Postes Canada,Courier Services,2020/09/23,8.0500
Canada Post – Postes Canada,Courier Services,2020/09/23,6.0600
225 CHABANEL S.E.C.,Office Rental and Related Fees,2020/10/01,2800.0000
