"Members – Detailed Contract Expenditures Report – Trudel, Denis – Q2 2021"
Supplier,Description,Date,Total
Victor Charbonneau,Gifts given as a matter of protocol,2019/12/06,35.00
Victor Charbonneau,"Office Supplies, Stationery and Accessories",2019/12/06,168.00
Hockey les Sages Rive-sud,Advertising,2020/04/08,500.00
FACEBOOK,Advertising,2020/04/11,20.00
Jean Coutu,Consumable Items for Constituency Offices (COVID19),2020/04/29,82.96
"Caisse Desjardins ",Banking Fees and Cheque Orders,2020/04/30,5.00
"Caisse Desjardins ",Banking Fees and Cheque Orders,2020/04/30,1.25
Centre Petite Échelle,Advertising,2020/04/30,500.00
FACEBOOK,Advertising,2020/05/01,100.00
Les Cuisiners Différents,Advertising,2020/05/05,500.00
Métro Plus,Cleaning Products,2020/05/06,5.00
FACEBOOK,Advertising,2020/05/07,70.00
"ROSSIGNOL, KARINE",Professional Communication Services,2020/05/08,600.00
Alarme SL,Protection and Alarm Monitoring (Member's Office Budget),2020/05/20,145.00
GraVité Média,Advertising,2020/05/23,625.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.81
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.18
Furia Marketing,Professional Communication Services,2020/05/26,130.00
Pharmacie Cloutier Rousseau et Fortin,Consumable Items for Constituency Offices (COVID19),2020/05/29,54.99
Walmart,Consumable Items for Constituency Offices (COVID19),2020/06/01,25.85
Dollarama,Cleaning Products,2020/06/02,15.50
Walmart,Consumable Items for Constituency Offices (COVID19),2020/06/02,131.79
Walmart,Consumable Items for Constituency Offices (COVID19),2020/06/02,28.94
"ROSSIGNOL, KARINE",Professional Communication Services,2020/06/05,600.00
TABLE ITINÉRANCE RIVE-SUD,Advertising,2020/06/05,250.00
Bureau en Gros,"Office Supplies, Stationery and Accessories",2020/06/08,56.57
Folie Design,Constituency Office Reconfigurations and Fixtures (COVID19),2020/06/08,445.00
Carrefour Mousseau,Advertising,2020/06/09,500.00
Mastervox Électronique,"Office Supplies, Stationery and Accessories",2020/06/09,4.99
TVRS,Advertising,2020/06/09,435.00
Bureau en Gros,"Office Supplies, Stationery and Accessories",2020/06/10,28.18
PF Communications,Web Site Hosting/Domain Name,2020/06/11,270.00
Vidéotron s.e.n.c,Cable and Internet Fees,2020/06/12,214.62
Bureau en Gros,"Office Supplies, Stationery and Accessories",2020/06/15,136.18
DoubleDose Design,Professional Communication Services,2020/06/15,160.00
Bureau en Gros,"Office Supplies, Stationery and Accessories",2020/06/16,64.95
Bureau en Gros,Postage and Parcel Post,2020/06/16,368.00
Imprimerie Daniel,External Printing Costs,2020/06/16,510.00
COSTCO WHOLESALE,"Television, Video and Fax",2020/06/19,98.88
Théatre de la Ville,Advertising,2020/06/22,500.00
"FM 103,3 LA RADIO ALLUMÉE",Advertising,2020/06/23,180.00
Alarme SL,"Security Equipment, Intercom and Alarm System (Member's Office Budget)",2020/06/26,160.00
GraVité Média,Advertising,2020/06/27,1315.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,159.84
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,27.00
"Maison Jacques-Ferron, La",Advertising,2020/07/02,300.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,135.99
CESUMAS,Advertising,2020/07/14,300.00
LA FONDATION DE LA MAISON DES JEUNES DE LONGUEUIL INC.,Advertising,2020/07/14,300.00
"Barbaparents, Les",Advertising,2020/07/16,500.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.18
Canada Post – Postes Canada,Postage and Parcel Post,2020/07/20,510.84
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,44.67
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,159.84
PLL St-Jean Senc,Office Rental and Related Fees,2020/08/01,3118.00
Vidéotron s.e.n.c,Cable and Internet Fees,2020/08/14,214.62
Vidéotron s.e.n.c,Cable and Internet Fees,2020/08/14,214.62
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,159.84
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,49.00
PLL St-Jean Senc,Office Rental and Related Fees,2020/09/01,3118.00
Apple Canada Inc.,Repair of Telecommunication Equipment,2020/09/21,169.00
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/09/22,2010.00
Canada Post – Postes Canada,Courier Services,2020/09/23,5.24
Canada Post – Postes Canada,Courier Services,2020/09/23,6.03
Canada Post – Postes Canada,Courier Services,2020/09/23,5.14
Canada Post – Postes Canada,Courier Services,2020/09/23,7.70
Canada Post – Postes Canada,Courier Services,2020/09/23,8.17
Canada Post – Postes Canada,Courier Services,2020/09/23,5.14
Canada Post – Postes Canada,Courier Services,2020/09/23,5.24
Canada Post – Postes Canada,Courier Services,2020/09/23,5.24
Canada Post – Postes Canada,Courier Services,2020/09/23,5.51
Canada Post – Postes Canada,Courier Services,2020/09/23,7.18
PLL St-Jean Senc,Office Rental and Related Fees,2020/10/01,3118.00
