"Members – Detailed Contract Expenditures Report – MacAulay, Lawrence – Q2 2021"
Supplier,Description,Date,Total
Eastlink,Cable and Internet Fees,2020/03/10,105.24
"Eastern Graphic, The",Advertising,2020/04/01,338.63
"Eastern Graphic, The",Advertising,2020/04/01,1637.35
eastlink,Cable and Internet Fees,2020/04/03,98.90
"Eastern Graphic, The",Advertising,2020/04/08,1637.35
"Eastern Graphic, The",Advertising,2020/04/08,338.63
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/04/10,157.47
Eastlink,Cable and Internet Fees,2020/04/10,108.26
"Eastern Graphic, The",Advertising,2020/04/22,297.16
"Eastern Graphic, The",Advertising,2020/04/22,1637.35
"Eastern Graphic, The",Advertising,2020/04/22,305.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/04/25,64.70
"Eastern Graphic, The",Advertising,2020/04/29,199.92
"Eastern Graphic, The",Advertising,2020/04/29,1637.35
"Eastern Graphic, The",Advertising,2020/04/29,487.42
Konica Minolta Business Solutions Canada Ltd,Photocopier Rental and Related Costs,2020/05/02,655.46
Eastink,Cable and Internet Fees,2020/05/03,98.90
"Eastern Graphic, The",Advertising,2020/05/06,249.92
"Eastern Graphic, The",Advertising,2020/05/06,1438.35
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/05/10,171.85
Eastlink,Cable and Internet Fees,2020/05/10,105.24
"Eastern Graphic, The",Advertising,2020/05/20,305.00
"Eastern Graphic, The",Advertising,2020/05/20,1085.55
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/05/25,66.84
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,15.90
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,1054.06
"Eastern Graphic, The",Advertising,2020/06/03,299.88
Eastlink,Cable and Internet Fees,2020/06/04,101.74
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/06/10,123.75
"Eastern Graphic, The",Advertising,2020/06/10,162.40
Eastlink,Cable and Internet Fees,2020/06/10,108.26
"Eastern Graphic, The",Advertising,2020/06/15,338.63
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
"Eastern Graphic, The",Advertising,2020/06/17,305.00
"Eastern Graphic, The",Advertising,2020/06/17,199.92
"Eastern Graphic, The",Advertising,2020/06/24,316.56
"Eastern Graphic, The",Advertising,2020/06/24,974.80
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/06/25,64.70
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,10.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,89.40
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.53
Eastlink,Cable and Internet Fees,2020/07/03,105.80
Bell Mobility – Bell Mobilité,Telephone Data Plans and Cards,2020/07/10,160.20
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.14
Island Press Ltd.,Advertising,2020/07/22,305.00
Island Press Ltd.,Advertising,2020/07/22,274.92
Island Press Ltd.,Advertising,2020/07/24,1207.16
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,323.66
100013 P.E.I. INC.,Office Rental and Related Fees,2020/08/01,2872.04
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,8.40
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,89.40
Konica Minolta Business Solutions Canada Ltd,Photocopier Rental and Related Costs,2020/08/02,682.92
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.05
Island Press Ltd.,Advertising,2020/08/14,586.65
Island Press Ltd.,Advertising,2020/08/19,305.00
Island Press Ltd.,Advertising,2020/08/19,586.65
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/08/31,77.40
Konica Minolta Business Solutions Canada Ltd,Photocopier Rental and Related Costs,2020/08/31,71.35
100013 P.E.I. INC.,Office Rental and Related Fees,2020/09/01,2872.04
Apple Canada Inc.,Repair of Telecommunication Equipment,2020/09/01,169.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,18.20
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,109.40
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.06
Island Press Ltd.,Advertising,2020/09/02,216.72
Island Press Ltd.,Advertising,2020/09/09,216.72
Island Press Ltd.,Advertising,2020/09/09,1023.25
Island Press Ltd.,Advertising,2020/09/16,360.28
Canada Post – Postes Canada,Courier Services,2020/09/23,18.66
Canada Post – Postes Canada,Courier Services,2020/09/23,16.91
Canada Post – Postes Canada,Courier Services,2020/09/23,28.49
Canada Post – Postes Canada,Courier Services,2020/09/23,7.97
Canada Post – Postes Canada,Courier Services,2020/09/30,110.49
100013 P.E.I. INC.,Office Rental and Related Fees,2020/10/01,2872.04
