"Members – Detailed Contract Expenditures Report – Hallan, Jasraj Singh – Q2 2021"
Supplier,Description,Date,Total
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,16.79
Southasianlink.ca Inc,Advertising,2020/06/01,700.00
Telus,Cable and Internet Fees,2020/06/10,25.00
Telus,"Security Equipment, Intercom and Alarm System (Member's Office Budget)",2020/06/22,38.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,10.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,160.88
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,16.79
SendGrid,Professional Communication Services,2020/07/01,20.81
SendGrid,Professional Communication Services,2020/07/01,20.42
"CANADIAN TIMES, THE",Advertising,2020/07/02,300.00
Dollarama,"Office Supplies, Stationery and Accessories",2020/07/08,53.00
Telus,Cable and Internet Fees,2020/07/10,25.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,16.79
Airstate LTD,Signage,2020/07/15,1584.70
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.90
Telus,"Security Equipment, Intercom and Alarm System (Member's Office Budget)",2020/07/23,38.00
PUNJABI AKHBAAR INC,Advertising,2020/07/25,500.00
Facebook,Advertising,2020/07/31,40.00
AIRSTATE LTD.,Office Rental and Related Fees,2020/08/01,3000.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,160.88
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,8.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,16.79
Telus,Cable and Internet Fees,2020/08/05,25.00
Telus,"Security Equipment, Intercom and Alarm System (Member's Office Budget)",2020/08/05,38.00
AIRSTATE LTD.,Office Rental and Related Fees,2020/09/01,3000.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,8.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,160.88
Apple Canada Inc.,Repair of Telecommunication Equipment,2020/09/21,169.00
Canada Post – Postes Canada,Courier Services,2020/09/23,14.99
Canada Post – Postes Canada,Courier Services,2020/09/23,10.48
Canada Post – Postes Canada,Courier Services,2020/09/23,27.59
Canada Post – Postes Canada,Courier Services,2020/09/23,7.95
Canada Post – Postes Canada,Courier Services,2020/09/23,19.93
Canada Post – Postes Canada,Courier Services,2020/09/23,14.99
AIRSTATE LTD.,Office Rental and Related Fees,2020/10/01,3000.00
