"Members – Detailed Contract Expenditures Report – Tassi, Filomena – Q2 2021"
Supplier,Description,Date,Total
OPPA Publication,Advertising,2020/04/01,400.0000
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.1800
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.8100
Bell Canada,Cable and Internet Fees,2020/06/01,94.9000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,16.7900
Bell Canada,Cable and Internet Fees,2020/06/10,115.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.3900
Magicworld Cleaning Services Inc.,Janitorial Services and Maintenance,2020/06/21,250.0000
Star Metroland Media,Advertising,2020/06/21,629.0000
Acumen Insurance Group Inc.,Constituency Office Insurance,2020/06/28,98.4300
Star Metroland Media,Advertising,2020/06/28,658.0000
Star Metroland Media,Advertising,2020/06/29,629.0000
REGNUM COMMUNICATIONS INC.,Communications Officer,2020/06/30,4000.0000
Bell Canada,Cable and Internet Fees,2020/07/01,94.9000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,22.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,454.6900
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.5200
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,16.7900
Snapd Hamilton,Advertising,2020/07/01,250.0000
Palladium Security Systems,Protection and Alarm Monitoring (Member's Office Budget),2020/07/02,26.0000
Magicworld Cleaning Services Inc.,Janitorial Services and Maintenance,2020/07/05,250.0000
Star Metroland Media,Advertising,2020/07/08,499.0000
Bell Canada,Cable and Internet Fees,2020/07/10,115.0000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.1100
Magicworld Cleaning Services Inc.,Janitorial Services and Maintenance,2020/07/19,250.0000
Acumen Insurance Group Inc,Constituency Office Insurance,2020/07/28,98.4300
REGNUM COMMUNICATIONS INC.,Communications Officer,2020/07/31,4000.0000
Bell Canada,Cable and Internet Fees,2020/08/01,94.9000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,160.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,22.0000
Campus Living Centres - ITF Canadian Student Living,Office Rental and Related Fees,2020/08/01,2628.1700
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,16.7900
Magicworld Cleaning Services Inc.,Janitorial Services and Maintenance,2020/08/02,250.0000
Palladium Security Systems,Protection and Alarm Monitoring (Member's Office Budget),2020/08/02,26.0000
Star Metroland Media,Advertising,2020/08/09,800.0000
Bell Canada,Cable and Internet Fees,2020/08/10,115.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.0500
Magicworld Cleaning Services Inc.,Janitorial Services and Maintenance,2020/08/16,250.0000
Star Metroland Media,Advertising,2020/08/26,849.0000
Acumen Insurance Group Inc,Constituency Office Insurance,2020/08/28,98.4300
Magicworld Cleaning Services Inc.,Janitorial Services and Maintenance,2020/08/30,250.0000
REGNUM COMMUNICATIONS INC.,Communications Officer,2020/08/31,4000.0000
Bell Canada,Cable and Internet Fees,2020/09/01,94.9000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,10.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,160.0000
Campus Living Centres - ITF Canadian Student Living,Office Rental and Related Fees,2020/09/01,2628.1700
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.0500
Magicworld Cleaning Services Inc.,Janitorial Services and Maintenance,2020/09/13,250.0000
Star Metroland Media,Advertising,2020/09/15,1098.0000
Canada Post – Postes Canada,Courier Services,2020/09/23,7.3600
Canada Post – Postes Canada,Courier Services,2020/09/23,7.3600
Canada Post – Postes Canada,Courier Services,2020/09/23,9.6300
Canada Post – Postes Canada,Courier Services,2020/09/23,6.0700
Canada Post – Postes Canada,Courier Services,2020/09/23,8.3800
Canada Post – Postes Canada,Courier Services,2020/09/23,22.0200
Canada Post – Postes Canada,Courier Services,2020/09/23,7.2500
Canada Post – Postes Canada,Courier Services,2020/09/23,5.4300
Campus Living Centres - ITF Canadian Student Living,Office Rental and Related Fees,2020/10/01,2628.1700
