"Members – Detailed Contract Expenditures Report – Samson, Darrell – Q2 2021"
Supplier,Description,Date,Total
Advocate media Inc.,Advertising,2019/05/02,101.00
Advocate media Inc.,Advertising,2019/07/04,101.00
Advocate media Inc.,Advertising,2019/08/01,101.00
Advocate media Inc.,Advertising,2019/10/01,101.00
Advocate media Inc.,Advertising,2020/01/13,299.00
PARENT-CHILD GUIDE,Advertising,2020/02/19,225.00
METRO GUIDE PUBLISHING,Advertising,2020/03/20,180.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.81
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.18
Alliance Francaise,External Language Training,2020/06/16,288.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
SEASIDE TOURISM & BUSINESS ASSOCIATION,Advertising,2020/06/21,100.00
Shoppers Drug Mart,Consumable Items for Constituency Offices (COVID19),2020/06/22,17.07
Walmart,Consumable Items for Constituency Offices (COVID19),2020/06/22,6.00
Cobequid Radio Society,Advertising,2020/06/24,199.00
The Laker News,Advertising,2020/06/24,400.00
IVHS Enhancement Society,Advertising,2020/06/25,250.00
The Flag Shop,Pins and Flags,2020/06/26,350.00
Bell Aliant,Cable and Internet Fees,2020/06/27,100.95
Haystacks Media Productions Limited,Constituency Mail,2020/06/29,4455.55
A+ Quality Cleaners Inc.,Janitorial Services and Maintenance,2020/06/30,225.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,265.72
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,26.00
Fultz House Museum,Advertising,2020/07/01,250.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.52
PARKVIEW NEWS,Advertising,2020/07/01,337.50
The Laker News,Advertising,2020/07/08,400.00
PARENT-CHILD GUIDE,Advertising,2020/07/09,225.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,196.66
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.37
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/07/22,4.08
Bell Aliant,Cable and Internet Fees,2020/07/27,100.95
A+ Quality Cleaners Inc.,Janitorial Services and Maintenance,2020/07/31,150.00
Grand & Toy,Other Consumable Supplies From Stores,2020/07/31,22.99
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,92.34
THE BEACON,Advertising,2020/07/31,160.00
Advocate media Inc.,Advertising,2020/08/01,66.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,265.72
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,28.20
FRUIT AND VEGETABLE CART (THE),Office Rental and Related Fees,2020/08/01,1500.00
PARKVIEW NEWS,Advertising,2020/08/01,337.50
SNAPD DARTMOUTH,Advertising,2020/08/01,145.00
"eastern Shore Cooperator, The",Advertising,2020/08/04,103.33
Stevens,Consumable Items for Constituency Offices (COVID19),2020/08/07,241.98
"Royal Canadian Legion, Caen Branch #164",Advertising,2020/08/11,250.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.05
Angela Riley,Advertising,2020/08/17,200.00
PARENT-CHILD GUIDE,Advertising,2020/08/17,225.00
Halifax Army Navy Store,Gifts given as a matter of protocol,2020/08/20,450.00
"Fall River and District Lions Club/FRABA Golf Tournament - August 21,2020",Advertising,2020/08/21,200.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,11.28
Bell Aliant,Cable and Internet Fees,2020/08/27,100.95
Facebook,Advertising,2020/08/27,11.59
NOVA SCOTIA POWER INC.,Public Utilities,2020/08/27,224.70
A+ Quality Cleaners Inc.,Janitorial Services and Maintenance,2020/08/31,150.00
Grand & Toy,Cleaning Products,2020/08/31,68.06
Grand & Toy,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/08/31,45.38
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/08/31,143.04
Lake Echo Community Recreation Centre,Advertising,2020/08/31,200.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,265.72
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,22.00
FRUIT AND VEGETABLE CART (THE),Office Rental and Related Fees,2020/09/01,1500.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.05
PARKVIEW NEWS,Advertising,2020/09/01,337.50
SNAPD DARTMOUTH,Advertising,2020/09/01,255.00
The Laker News,Advertising,2020/09/01,400.00
"eastern Shore Cooperator, The",Advertising,2020/09/02,103.33
The Laker News,Advertising,2020/09/02,400.00
Canada Post – Postes Canada,Courier Services,2020/09/23,72.74
Canada Post – Postes Canada,Courier Services,2020/09/23,12.47
Canada Post – Postes Canada,Courier Services,2020/09/23,15.16
Canada Post – Postes Canada,Courier Services,2020/09/23,12.00
Canada Post – Postes Canada,Courier Services,2020/09/23,15.16
Canada Post – Postes Canada,Courier Services,2020/09/23,17.34
Canada Post – Postes Canada,Courier Services,2020/09/23,16.70
Canada Post – Postes Canada,Courier Services,2020/09/23,13.52
FRUIT AND VEGETABLE CART (THE),Office Rental and Related Fees,2020/10/01,1500.00
