"Members – Detailed Contract Expenditures Report – Aitchison, Scott – Q2 2021"
Supplier,Description,Date,Total
Vianet,Cable and Internet Fees,2019/12/01,149.00
Parliament Hill Boutique,"Office Supplies, Stationery and Accessories",2020/02/18,176.26
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,421.62
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,6.36
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,77.00
"Moffatt, Glen","Householders ",2020/06/07,6438.25
Bell,Internet (COVID19),2020/06/08,79.95
Lakeland Energy Ltd.,Cable and Internet Fees,2020/06/16,99.00
Grand & Toy,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/06/30,18.77
Grand & Toy,Digital Communication Equipment,2020/06/30,30.06
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,216.51
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,222.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,177.15
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,77.00
Vianet,Cable and Internet Fees,2020/07/01,199.00
Bell,Internet (COVID19),2020/07/08,79.95
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,29.96
Lakeland Energy Ltd.,Cable and Internet Fees,2020/07/16,99.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,17.42
Shoppers Drug Mart,"Office Supplies, Stationery and Accessories",2020/07/21,9.99
Staples Canada,"Office Supplies, Stationery and Accessories",2020/07/30,15.29
Staples Canada,"Office Supplies, Stationery and Accessories",2020/07/30,39.99
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,108.82
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,222.00
Reevenue Properties Inc.,Office Rental and Related Fees,2020/08/01,2200.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,77.00
Stronghouse Holdings,Office Rental and Related Fees,2020/08/01,1800.00
Vianet,Cable and Internet Fees,2020/08/01,199.00
The Office,Toner,2020/08/08,114.90
Payne Marketing,Advertising,2020/08/12,1698.00
Lakeland Energy Ltd.,Cable and Internet Fees,2020/08/17,99.00
HURONIA ALARMS,"Security Equipment, Intercom and Alarm System (Central Budget)",2020/08/19,1245.00
HURONIA ALARMS,"Security Equipment, Intercom and Alarm System (Central Budget)",2020/08/19,1095.00
Canada Post – Postes Canada,Postage and Parcel Post,2020/08/20,256.69
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2020/09/01,0.06
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,100.95
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,222.00
Reevenue Properties Inc.,Office Rental and Related Fees,2020/09/01,2200.00
Stronghouse Holdings,Office Rental and Related Fees,2020/09/01,1800.00
Lakeland Energy Ltd.,Cable and Internet Fees,2020/09/17,99.00
Canada Post – Postes Canada,Courier Services,2020/09/23,24.79
Canada Post – Postes Canada,Courier Services,2020/09/30,28.81
Reevenue Properties Inc.,Office Rental and Related Fees,2020/10/01,2200.00
Stronghouse Holdings,Office Rental and Related Fees,2020/10/01,1800.00
