"Members – Detailed Contract Expenditures Report – Sikand, Gagan – Q2 2021"
Supplier,Description,Date,Total
QuadReal Residential Propreties LP,"Office Rentals, Taxes, Common Area Fees",2020/04/30,75.3400
BELL CANADA,Cable and Internet Fees,2020/05/13,99.8400
BELL CANADA,Service and/or Equipment Changes,2020/05/13,87.7000
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2020/05/26,66.6600
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,16.7900
MailChimp,Professional Communication Services,2020/06/11,42.6500
BELL CANADA,Cable and Internet Fees,2020/06/13,92.8000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.3900
Shared Services Canada –  Services partagés Canada,Changes - Services and/or Equipment (Telemanagement) - Federal Government Departments,2020/06/23,54.5600
Shared Services Canada –  Services partagés Canada,Changes - Services and/or Equipment (Telemanagement) - Federal Government Departments,2020/06/23,10.3600
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2020/06/24,76.4000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,160.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,4.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.5200
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,21.2500
BELL CANADA,Cable and Internet Fees,2020/07/05,48.9500
The New York Times,"Printed Matter, Books, Newspapers and Subscriptions",2020/07/06,16.0000
MailChimp,Professional Communication Services,2020/07/11,43.2600
BELL CANADA,Cable and Internet Fees,2020/07/13,96.5600
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,0.8200
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.2500
Best Buy,"Office Supplies, Stationery and Accessories",2020/07/18,41.9900
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2020/07/24,71.5500
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,197.9300
Grand & Toy,Bulk Paper Purchases,2020/07/31,10.8400
Grand & Toy,Cleaning Products,2020/07/31,140.0200
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,86.6000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,160.0000
MNBP Retail Holdings Ltd - QuadReal Property Group Ltd.,Office Rental and Related Fees,2020/08/01,3395.4500
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,16.7900
BELL CANADA,Cable and Internet Fees,2020/08/05,48.9500
The Economist,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/07,133.3400
The Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/10,79.8000
MailChimp,Professional Communication Services,2020/08/11,42.5200
BELL CANADA,Cable and Internet Fees,2020/08/13,97.0800
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.0500
Image 360,Constituency Office Reconfigurations and Fixtures (COVID19),2020/08/18,804.0000
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,28.5600
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2020/08/25,73.8100
Grand & Toy,Cleaning Products,2020/08/31,27.8200
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,160.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,95.2000
MNBP Retail Holdings Ltd - QuadReal Property Group Ltd.,Office Rental and Related Fees,2020/09/01,3395.4500
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.0500
The Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2020/09/02,27.9600
MailChimp,Professional Communication Services,2020/09/11,41.8900
Canada Post – Postes Canada,Courier Services,2020/09/23,7.6100
Canada Post – Postes Canada,Courier Services,2020/09/23,9.1800
Canada Post – Postes Canada,Courier Services,2020/09/23,7.1800
Canada Post – Postes Canada,Courier Services,2020/09/23,7.5000
Canada Post – Postes Canada,Courier Services,2020/09/23,5.6200
Canada Post – Postes Canada,Courier Services,2020/09/23,21.6300
Canada Post – Postes Canada,Courier Services,2020/09/23,8.0500
Canada Post – Postes Canada,Courier Services,2020/09/23,5.1100
MNBP Retail Holdings Ltd - QuadReal Property Group Ltd.,Office Rental and Related Fees,2020/10/01,3395.4500
