"Members – Detailed Contract Expenditures Report – Yurdiga, David – Q2 2021"
Supplier,Description,Date,Total
Smiley's/Smaiel Holdings Inc.,Moving Supplies,2020/02/11,999.99
Telus,Protection and Alarm Monitoring (Member's Office Budget),2020/03/01,28.00
Telus,Protection and Alarm Monitoring (Member's Office Budget),2020/04/01,28.00
TELUS Communications Inc.,Cable and Internet Fees,2020/04/21,120.00
"TELUS ",Protection and Alarm Monitoring (Member's Office Budget),2020/05/01,28.00
Zoom,Licence Renewal,2020/05/05,20.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,421.62
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,6.36
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,304.04
Telus,Protection and Alarm Monitoring (Member's Office Budget),2020/06/01,28.00
ZOOM,Licence Renewal,2020/06/06,20.00
Canada Post,Gifts given as a matter of protocol,2020/06/13,29.95
MCSNET,Internet (COVID19),2020/06/15,79.95
Canada Post,Postage and Parcel Post,2020/06/16,31.34
TELUS Communications Inc.,Cable and Internet,2020/06/21,120.00
"Great West Newspapers, LP",Advertising,2020/06/23,303.00
Shaw Direct,Cable and Internet Fees,2020/06/24,132.95
Grand & Toy,Cleaning Products,2020/06/30,71.92
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,586.99
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,24.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,256.54
Telus,Protection and Alarm Monitoring (Member's Office Budget),2020/07/01,28.00
EASTLINK,Cable and Internet Fees,2020/07/03,199.95
TELUS Communications Inc.,Cable and Internet Fees,2020/07/07,65.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,7.15
Mcsnet,Internet (COVID19),2020/07/15,79.95
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,180.49
TELUS Communications Inc.,Cable and Internet,2020/07/21,120.00
Wawanesa,Constituency Office Insurance,2020/07/21,1415.00
Shaw Direct,Cable and Internet Fees,2020/07/24,132.95
Grand & Toy,Bulk Paper Purchases,2020/07/31,19.99
Grand & Toy,Cleaning Products,2020/07/31,27.48
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,1068.76
690624 Alberta Ltd.,Office Rental and Related Fees,2020/08/01,1000.00
737092 ALBERTA LTD. O/A THE BRIDGEPORT INN,Office Rental and Related Fees,2020/08/01,3000.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,24.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,284.79
Stephen & Sharon Ghory,Office Rental and Related Fees,2020/08/01,1400.00
EASTLINK,Cable and Internet Fees,2020/08/03,199.95
Staples,Consumable Items for Constituency Offices (COVID19),2020/08/03,13.98
Staples,"Office Supplies, Stationery and Accessories",2020/08/03,60.22
Staples,Computer Equipment,2020/08/03,69.98
Staples,Toner,2020/08/03,77.98
Walmart,"Office Supplies, Stationery and Accessories",2020/08/03,12.44
Walmart,"Office Supplies, Stationery and Accessories",2020/08/03,22.94
TELUS Communications Inc.,Cable and Internet Fees,2020/08/07,65.00
Best Canevas,Promotional Items,2020/08/12,400.00
MCSNET,Internet (COVID19),2020/08/15,79.95
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/08/21,-159.00
TELUS Communications Inc.,Cable and Internet Fees,2020/08/21,110.00
Shaw Direct,Cable and Internet Fees,2020/08/24,132.95
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/08/31,99.99
690624 Alberta Ltd.,Office Rental and Related Fees,2020/09/01,1000.00
737092 ALBERTA LTD. O/A THE BRIDGEPORT INN,Office Rental and Related Fees,2020/09/01,3000.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,24.00
Stephen & Sharon Ghory,Office Rental and Related Fees,2020/09/01,1400.00
EASTLINK,Cable and Internet Fees,2020/09/03,199.95
TELUS Communications Inc.,Cable and Internet Fees,2020/09/07,65.00
A&A Glass Ltd,Constituency Office Reconfigurations and Fixtures (COVID19),2020/09/15,947.50
Canada Post – Postes Canada,Courier Services,2020/09/23,13.07
Canada Post – Postes Canada,Courier Services,2020/09/23,12.94
Canada Post – Postes Canada,Courier Services,2020/09/23,24.59
Canada Post – Postes Canada,Courier Services,2020/09/23,172.03
Canada Post – Postes Canada,Courier Services,2020/09/23,72.31
Canada Post – Postes Canada,Courier Services,2020/09/23,38.55
Canada Post – Postes Canada,Courier Services,2020/09/23,243.91
690624 Alberta Ltd.,Office Rental and Related Fees,2020/10/01,1000.00
737092 ALBERTA LTD. O/A THE BRIDGEPORT INN,Office Rental and Related Fees,2020/10/01,3000.00
Stephen & Sharon Ghory,Office Rental and Related Fees,2020/10/01,1400.00
