"Members – Detailed Contract Expenditures Report – Badawey, Vance – Q2 2021"
Supplier,Description,Date,Total
Port Colborne Community Ass.,Office Rental and Related Fees,2020/01/01,250.00
Port Colborne Community Ass.,Office Rental and Related Fees,2020/02/01,250.00
Star Metroland Media,Advertising,2020/02/16,450.00
Star Metroland Media,Advertising,2020/03/01,424.00
Star Metroland Media,Advertising,2020/04/01,349.00
Star Metroland Media,Advertising,2020/04/01,299.00
Super Service Rubber Stamp & Sign Ltd.,"Office Supplies, Stationery and Accessories",2020/04/01,10.00
"Youmans, Doug",Subject Matter Expert,2020/05/01,1000.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,421.62
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,6.36
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,351.54
"Youmans, Doug",Subject Matter Expert,2020/06/01,1000.00
G. d'Angelo Printing Company Ltd.,Householders,2020/06/15,5285.11
NGP VAN Inc.,License/Maintenance fees for Application Software and Application Development and Delivery Software,2020/06/16,85.39
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2020/06/18,75.54
Campaign Print,Promotional Items,2020/06/23,1040.00
G. d'Angelo Printing Company Ltd.,Constituency Mail,2020/06/23,3865.11
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/06/23,56.22
Star Metroland Media,Advertising,2020/06/25,395.00
"Bennett, Megan",Professional Communication Services,2020/06/30,200.00
Zoom Video Communications Inc.,Licence Renewal,2020/06/30,20.00
JDI Cleaning Systems,Janitorial Services and Maintenance,2020/07/01,195.00
NGP VAN Inc.,License/Maintenance fees for Application Software and Application Development and Delivery Software,2020/07/01,149.53
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,331.54
Rogers Wireless – Rogers sans-fil,Long Distance,2020/07/01,48.00
"Youmans, Doug",Subject Matter Expert,2020/07/01,1000.00
Star Metroland Media,Advertising,2020/07/05,375.00
Cogeco Connexion inc.,Cable and Internet Fees,2020/07/08,106.98
Prima Wrap,Promotional Items,2020/07/13,2116.28
WELLAND HYDRO ELECTRIC SYSTEM CORP.,Public Utilities,2020/07/13,110.58
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,1.50
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2020/07/20,78.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/07/22,34.22
Dollarama,"Office Supplies, Stationery and Accessories",2020/07/25,7.50
Dollarama,"Office Supplies, Stationery and Accessories",2020/07/25,7.55
Showcase - Seaway Mall,Consumable Items for Constituency Offices (COVID19),2020/07/25,75.96
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,537.31
Zoom Video Communications Inc.,Licence Renewal,2020/07/31,20.00
2670950 Ontario Inc.,Office Rental and Related Fees,2020/08/01,2300.00
JDI Cleaning Systems,Janitorial Services and Maintenance,2020/08/01,195.00
Port Colborne Community Ass.,Office Rental and Related Fees,2020/08/01,250.00
Rogers Wireless – Rogers sans-fil,Long Distance,2020/08/01,3.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,324.29
Showcase - Seaway Mall,Consumable Items for Constituency Offices (COVID19),2020/08/01,50.30
Steworks Carpentry Inc.,Constituency Office Reconfigurations and Fixtures (COVID19),2020/08/03,2900.00
Steworks Carpentry Inc.,Constituency Office Reconfigurations and Fixtures (COVID19),2020/08/03,2875.00
Cogeco Connexion inc.,Cable and Internet Fees,2020/08/07,114.94
WELLAND HYDRO ELECTRIC SYSTEM CORP.,Public Utilities,2020/08/11,117.00
NGP VAN Inc.,License/Maintenance fees for Application Software and Application Development and Delivery Software,2020/08/13,150.04
Food Basics,Cleaning Products,2020/08/16,13.99
Amazon.ca,"Office Supplies, Stationery and Accessories",2020/08/18,83.93
ENBRIDGE GAS DISTRIBUTION INC.,Constit Office Lease Deposit,2020/08/19,73.53
Canadian Tire,Cleaning Products,2020/08/21,59.93
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,6.06
Zoom Video Communications Inc.,Licence Renewal,2020/08/31,20.00
2670950 Ontario Inc.,Office Rental and Related Fees,2020/09/01,2300.00
Amazon.ca,"Office Supplies, Stationery and Accessories",2020/09/01,8.74
JDI Cleaning Systems,Janitorial Services and Maintenance,2020/09/01,195.00
NGP VAN Inc.,License/Maintenance fees for Application Software and Application Development and Delivery Software,2020/09/01,148.06
Port Colborne Community Ass.,Office Rental and Related Fees,2020/09/01,250.00
Cogeco Connexion inc.,Cable and Internet Fees,2020/09/08,114.94
SHRED-IT INTERNATIONAL ULC.,Shredding,2020/09/09,345.71
Steworks Carpentry Inc.,Constituency Office Reconfigurations and Fixtures (COVID19),2020/09/11,1160.00
WELLAND HYDRO ELECTRIC SYSTEM CORP.,Public Utilities,2020/09/15,133.54
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2020/09/18,72.12
Canada Post – Postes Canada,Courier Services,2020/09/23,24.79
2670950 Ontario Inc.,Office Rental and Related Fees,2020/10/01,2300.00
Port Colborne Community Ass.,Office Rental and Related Fees,2020/10/01,250.00
