"Members – Detailed Contract Expenditures Report – Bérubé, Sylvie – Q2 2021"
Supplier,Description,Date,Total
RNC Média Inc,Advertising,2020/04/26,2030.00
RNC Média Inc,Advertising,2020/04/26,465.00
Tire-Media Inc.,Advertising,2020/05/04,500.00
Polyvalente Le Carrefour,Advertising,2020/05/28,500.00
Tire-Media Inc.,Advertising,2020/06/01,450.00
Together We Stand Flags,Pins and Flags,2020/06/02,67.10
Banque Royale du Canada,Banking Fees and Cheque Orders,2020/06/03,15.95
Dicom,Courier Services,2020/06/16,95.41
Fleuriste Maya,Gifts given as a matter of protocol,2020/06/17,30.00
Impression 4P Inc.,Constituency Mail,2020/06/17,6223.00
Tire-Media Inc.,Advertising,2020/06/17,250.00
Tire-Media Inc.,Advertising,2020/06/17,475.00
Groupe Lexis Média Inc.,Advertising,2020/06/18,470.00
Cablevision du Nord de Québec Inc.,Cable and Internet Fees,2020/06/20,163.08
Tire-Media Inc.,Advertising,2020/06/23,250.00
Groupe Lexis Média Inc.,Advertising,2020/06/25,393.00
Groupe Lexis Média Inc.,Advertising,2020/06/25,369.00
Télébec S.E.C,Cable and Internet Fees,2020/06/25,104.95
Dicom,Postage and Parcel Post,2020/06/26,31.03
Bell Média Inc.,Advertising,2020/06/28,321.30
Cogeco Media Inc.,Advertising,2020/06/28,264.00
Cogeco Media Inc.,Advertising,2020/06/28,420.00
Cogeco Media Inc.,Advertising,2020/06/28,396.00
RNC Média Inc,Advertising,2020/06/28,520.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,35.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,137.38
ENTRETIEN KD,Janitorial Services and Maintenance,2020/07/01,280.00
Offroy.ca,Repair of Computer Equipment and Peripherals,2020/07/02,95.00
Banque Royale du Canada,Banking Fees and Cheque Orders,2020/07/03,15.95
"St-Amant, Éric",Internet (COVID19),2020/07/03,65.95
Cablevision du Nord de Québec Inc.,Advertising,2020/07/06,2380.13
Claudette Happyjack,Gifts given as a matter of protocol,2020/07/07,60.00
Claudette Happyjack,"Framing, Outside Supplier",2020/07/07,70.00
Zoom,Licence Renewal,2020/07/07,20.00
"CHEF 99,9 RADIO MATAGAMI",Advertising,2020/07/13,213.75
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,67.42
IFmerch.com,Consumable Items for Constituency Offices (COVID19),2020/07/14,239.68
Elcom Radio,Service and/or Equipment Changes,2020/07/16,402.95
Elcom Radio,Voice Communication Equipment,2020/07/17,5.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.07
Cablevision du Nord de Québec Inc.,Cable and Internet Fees,2020/07/20,87.16
Marché public de la Vallée-de-l'Or,Advertising,2020/07/20,500.00
Télébec S.E.C,Cable and Internet Fees,2020/07/25,105.55
Bell Média Inc.,Advertising,2020/07/26,232.95
Cogeco Media Inc.,Advertising,2020/07/26,296.96
Cogeco Media Inc.,Advertising,2020/07/26,157.50
Cogeco Media Inc.,Advertising,2020/07/26,198.08
RNC Média Inc,Advertising,2020/07/26,780.00
"St-Amant, Éric",Internet (COVID19),2020/07/31,65.95
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,137.38
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,20.00
Club de golf Chibougamau-Chapais,Office Rental and Related Fees,2020/08/01,500.00
GESTION DAD,Office Rental and Related Fees,2020/08/01,2308.54
Pavillon de la Rose,Office Rental and Related Fees,2020/08/01,500.00
Canadian Tire,"Office Supplies, Stationery and Accessories",2020/08/04,96.99
Dollorama,"Office Supplies, Stationery and Accessories",2020/08/04,94.00
Pharmacie Jean Coutu,Cleaning Products,2020/08/04,19.98
Pharmacie Jean Coutu,"Safety Supplies (fire extinguishers, first aid kits)",2020/08/04,29.98
Nutrition sports fitness,Consumable Items for Constituency Offices (COVID19),2020/08/05,40.00
ENTRETIEN KD,Janitorial Services and Maintenance,2020/08/06,280.00
L'Or Bleu,Spring Water,2020/08/06,27.00
PAPETERIE COMMERCIALE,"Office Supplies, Stationery and Accessories",2020/08/06,59.99
"CAPITALE ASSURANCES GENERALES INC., LA",Constituency Office Insurance,2020/08/07,140.61
PAPETERIE COMMERCIALE,"Office Supplies, Stationery and Accessories",2020/08/07,101.98
Zoom,Licence Renewal,2020/08/07,20.00
Fondation LSQ,Office Furniture and Fixtures,2020/08/11,50.00
PAPETERIE COMMERCIALE,"Office Supplies, Stationery and Accessories",2020/08/13,303.58
CET Creation,Other Training and Conferences,2020/08/16,150.00
Ferlac,"Office Supplies, Stationery and Accessories",2020/08/17,100.04
Équipement bureau Ungava,"Office Supplies, Stationery and Accessories",2020/08/18,43.83
Distribution CB,Spring Water,2020/08/19,54.75
SSJB Richelieu/Yamaska,Gifts given as a matter of protocol,2020/08/19,424.00
Cablevision du Nord de Québec Inc.,Cable and Internet Fees,2020/08/20,84.54
Club de golf Chibougamau-Chapais,Office Furniture and Fixtures,2020/08/21,375.00
Télébec S.E.C,Cable and Internet Fees,2020/08/25,246.83
Télébec S.E.C,Cable and Internet Fees,2020/08/25,104.95
PAPETERIE COMMERCIALE,"Office Supplies, Stationery and Accessories",2020/08/28,96.87
idlogic,Voice Communication Equipment,2020/08/31,29.99
Waldi Nord Graphique,Advertising,2020/08/31,530.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,169.78
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,51.32
Club de golf Chibougamau-Chapais,Office Rental and Related Fees,2020/09/01,500.00
ENTRETIEN KD,Janitorial Services and Maintenance,2020/09/01,280.00
GESTION DAD,Office Rental and Related Fees,2020/09/01,2308.54
Pavillon de la Rose,Office Rental and Related Fees,2020/09/01,500.00
Services de Développement Professionnels SDP inc,Computer Software,2020/09/02,4300.00
"St-Amant, Éric",Internet (COVID19),2020/09/04,65.95
Zoom video communications Inc,Licence Renewal,2020/09/07,20.00
