"Members – Detailed Contract Expenditures Report – May, Bryan – Q2 2021"
Supplier,Description,Date,Total
CANADIAN NETWORK BROADCASTING,Advertising,2020/05/01,529.00
Star Metroland Media,Advertising,2020/05/03,399.00
Star Metroland Media,Advertising,2020/05/17,399.00
"Staples ",Toner,2020/05/20,89.99
"Staples ","Office Supplies, Stationery and Accessories",2020/05/20,18.98
City of Cambridge Water/Wastewater,Public Utilities,2020/05/28,65.67
Star Metroland Media,Advertising,2020/05/31,133.33
Rogers,Cable and Internet Fees,2020/06/06,207.99
Star Metroland Media,Advertising,2020/06/07,133.33
"AYR NEWS LIMITED, THE",Advertising,2020/06/08,300.00
Star Metroland Media,Advertising,2020/06/14,133.33
NGP VAN Inc.,License/Maintenance fees for Application Software and Application Development and Delivery Software,2020/06/16,85.39
Energy  + Inc.,Public Utilities,2020/06/23,72.95
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/06/23,159.48
Enbridge Gas Inc.,Public Utilities,2020/06/24,26.93
"ST. GEORGE LANCE, THE",Advertising,2020/06/26,150.00
Allegra Marketing Print Mail,"Householders ",2020/06/29,4653.75
Shine.co Cleaning Services,Janitorial Services and Maintenance,2020/06/30,214.50
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,34.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,216.00
NGP VAN Inc.,License/Maintenance fees for Application Software and Application Development and Delivery Software,2020/07/01,149.53
"AYR NEWS LIMITED, THE",Advertising,2020/07/02,300.00
Rogers,Cable and Internet Fees,2020/07/06,207.99
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,7.35
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.13
Energy  + Inc.,Public Utilities,2020/07/22,113.44
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/07/22,232.78
Enbridge Gas Inc.,Public Utilities,2020/07/27,23.07
Hootesuite,Licence Renewal,2020/07/27,121.90
CANADIAN NETWORK BROADCASTING,Advertising,2020/07/31,529.00
ACCO OIL COMPANY LIMITED,Office Rental and Related Fees,2020/08/01,2880.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,216.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,67.50
Rogers,Cable and Internet Fees,2020/08/06,207.99
NGP VAN Inc.,License/Maintenance fees for Application Software and Application Development and Delivery Software,2020/08/13,150.05
Energy  + Inc.,Public Utilities,2020/08/21,121.86
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,138.76
Enbridge Gas Inc.,Public Utilities,2020/08/26,7.50
"Staples ",Toner,2020/08/26,89.99
"Staples ","Office Supplies, Stationery and Accessories",2020/08/26,97.97
ACCO OIL COMPANY LIMITED,Office Rental and Related Fees,2020/09/01,2880.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,216.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,88.80
NGP VAN Inc.,License/Maintenance fees for Application Software and Application Development and Delivery Software,2020/09/01,148.06
City of Cambridge Water/Wastewater,Public Utilities,2020/09/04,10.48
ACCO OIL COMPANY LIMITED,Janitorial Services,2020/09/23,110.42
Canada Post – Postes Canada,Courier Services,2020/09/23,19.52
Rogers,Data Communication Services (Charges for all leased non-voice telecommunications services),2020/09/23,235.03
ACCO OIL COMPANY LIMITED,Office Rental and Related Fees,2020/10/01,2880.00
