"Members – Detailed Contract Expenditures Report – Vidal, Gary – Q2 2021"
Supplier,Description,Date,Total
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,9.5400
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,632.4300
Century Signs Ltd.,Advertising,2020/06/01,250.0000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,82.0000
xplornet,Internet (COVID19),2020/06/11,111.2900
SASKTEL,Cable and Internet,2020/06/13,95.3500
NORTHERN PRIDE PUBLICATIONS & PRINT,Advertising,2020/06/18,105.0000
Bell,Internet (COVID19),2020/06/20,105.9500
Prince Albert Daily Herald,Advertising,2020/06/20,100.0000
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/06/23,21.6400
Fort Pitt Farms Inc,Advertising,2020/06/25,500.0000
NORTHERN PRIDE PUBLICATIONS & PRINT,Advertising,2020/06/25,105.0000
Kelly Graphics,Signage,2020/06/26,2272.1100
Jim Pattison Broadcast Group,Advertising,2020/06/28,240.0000
SASKTEL,Cable and Internet Fees,2020/06/28,154.3500
Flin Flon- The Reminder,Advertising,2020/06/30,120.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,202.6400
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,18.3000
Century Signs Ltd.,Advertising,2020/07/01,250.0000
Rogers,Internet (COVID19),2020/07/01,44.9900
Rogers,Internet (COVID19),2020/07/01,44.9900
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,78.0000
BTE Computer Inc.,Photographic Equipment,2020/07/08,50.6300
SHELLBROOK CHRONICLE,Advertising,2020/07/09,200.0000
Wholesale club,"Office Supplies, Stationery and Accessories",2020/07/12,120.9500
SASKTEL,Cable and Internet,2020/07/13,95.3500
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,25.5500
Vistek,Photographic Equipment,2020/07/13,299.9900
Vistek,Photographic Equipment,2020/07/13,99.9900
Vistek,Photographic Equipment,2020/07/13,39.9900
Vistek,Photographic Equipment,2020/07/13,25.9900
Vistek,Photographic Equipment,2020/07/13,20.9900
"North Star Trophies, Screen Printing, Embroidery",Advertising,2020/07/17,413.4000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,8.3900
Bell Canada,Internet (COVID19),2020/07/20,105.9500
P.A. Shopper (Adgraphics Ltd.),Advertising,2020/07/22,387.0000
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/07/22,4.3600
Wholesale Club,"Office Supplies, Stationery and Accessories",2020/07/24,25.3400
Jim Pattison Broadcast Group,Advertising,2020/07/26,240.0000
Dollar Store,"Office Supplies, Stationery and Accessories",2020/07/27,4.7700
SASKTEL,Cable and Internet Fees,2020/07/28,154.3500
Home Hardware,"Office Supplies, Stationery and Accessories",2020/07/29,4.7100
NORTHERN PRIDE PUBLICATIONS & PRINT,Advertising,2020/07/29,707.0000
FaCEBOOK,Advertising,2020/07/30,8.5900
Prince Albert Daily Herald,Advertising,2020/07/31,300.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,12.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,202.2800
Century Signs Ltd.,Advertising,2020/08/01,250.0000
Four Sum Properties,Office Rental and Related Fees,2020/08/01,1100.0000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,107.9600
Vistek,"Office Supplies, Stationery and Accessories",2020/08/12,11.9900
"Neufeld, Travis",Communications Officer,2020/08/13,152.5000
SASKTEL,Cable and Internet,2020/08/13,95.3500
Canadian Council on Aboriginal Business,Other Training and Conferences,2020/08/19,447.0000
P.A. Shopper (Adgraphics Ltd.),Advertising,2020/08/19,387.0000
BEE-J'S OFFICE PLUS,"Office Supplies, Stationery and Accessories",2020/08/25,23.3100
Creighton Community Centre,Public Meeting Room Rentals,2020/08/25,100.0000
SASKTEL,Cable and Internet Fees,2020/08/28,154.3500
Jim Pattison Broadcast Group,Advertising,2020/08/30,300.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,2.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,154.6800
Century Signs Ltd.,Advertising,2020/09/01,250.0000
Four Sum Properties,Office Rental and Related Fees,2020/09/01,1100.0000
NORTHERN PRIDE PUBLICATIONS & PRINT,Advertising,2020/09/10,159.0000
NORTHERN PRIDE PUBLICATIONS & PRINT,Advertising,2020/09/17,159.0000
SHELLBROOK CHRONICLE,Advertising,2020/09/17,345.0000
Prince Albert Daily Herald,Advertising,2020/09/19,150.0000
Canada Post – Postes Canada,Courier Services,2020/09/23,5.8700
Canada Post – Postes Canada,Courier Services,2020/09/23,94.7000
Canada Post – Postes Canada,Courier Services,2020/09/23,12.2200
Canada Post – Postes Canada,Courier Services,2020/09/23,35.8100
Canada Post – Postes Canada,Courier Services,2020/09/23,9.3600
Canada Post – Postes Canada,Courier Services,2020/09/23,6.3600
Canada Post – Postes Canada,Courier Services,2020/09/23,5.8400
Canada Post – Postes Canada,Courier Services,2020/09/23,7.2500
Canada Post – Postes Canada,Courier Services,2020/09/23,15.3300
Canada Post – Postes Canada,Postage and Parcel Post,2020/09/30,88.1900
Canada Post – Postes Canada,Courier Services,2020/09/30,21.4200
Four Sum Properties,Office Rental and Related Fees,2020/10/01,1100.0000
