"Members – Detailed Contract Expenditures Report – Yip, Jean – Q2 2021"
Supplier,Description,Date,Total
Choice Communication (Canada) Ltd.,Advertising,2020/02/20,74.19
Choice Communication (Canada) Ltd.,Advertising,2020/02/20,118.75
Rogers,Cable and Internet Fees,2020/05/18,74.98
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.81
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.18
SING TAO NEWSPAPERS(CANADA 1988) LIMITED,Advertising,2020/05/29,500.00
MING PAO NEWSPAPERS (CANADA) LTD,Advertising,2020/05/31,500.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,16.79
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,16.79
Campaign Print,Advertising,2020/06/02,348.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
Rogers,Cable and Internet Fees,2020/06/18,74.98
Town Hall Strategies,Professional Communication Services,2020/06/18,425.00
Mailchimp,Professional Communication Services,2020/06/29,40.55
Hilla Master,Office Assistant,2020/06/30,612.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,160.00
Bell Mobility – Bell Mobilité,Long Distance,2020/07/01,0.45
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,78.29
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.52
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,16.79
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,16.79
Wanthome Commercial Management Ltd.,Public Utilities,2020/07/01,325.80
PRINT FAST,Constituency Office Reconfigurations and Fixtures (COVID19),2020/07/07,1137.00
Star Metroland Media,Advertising,2020/07/08,396.33
House of Commons – Chambre des communes,Householders – Paper Recovery,2020/07/14,119.30
"Chang, Peter.P",Subject Matter Expert,2020/07/16,350.00
Canada Post – Postes Canada,Postage and Parcel Post,2020/07/27,336.28
"Wang, Mei",External Language Training,2020/07/31,390.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,160.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,32.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,25.50
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,16.79
Wanthome Commercial Management Ltd.,Office Rental and Related Fees,2020/08/01,3807.49
Hilla Master,Office Assistant,2020/08/03,792.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.05
Apple Canada Inc.,Repair of Telecommunication Equipment,2020/08/14,338.00
"Wang, Mei",External Language Training,2020/08/31,260.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,200.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,42.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.05
Canada Post – Postes Canada,Postage and Parcel Post,2020/09/09,343.34
Canada Post – Postes Canada,Courier Services,2020/09/23,8.05
Canada Post – Postes Canada,Courier Services,2020/09/23,7.18
Canada Post – Postes Canada,Courier Services,2020/09/23,5.51
Canada Post – Postes Canada,Courier Services,2020/09/23,21.26
Canada Post – Postes Canada,Courier Services,2020/09/23,8.03
Canada Post – Postes Canada,Courier Services,2020/09/23,6.06
Canada Post – Postes Canada,Courier Services,2020/09/23,6.03
Canada Post – Postes Canada,Courier Services,2020/09/23,10.08
